ReservaID,FechaEntrada,FechaSalida,Noches,TipoHabitacion,Plan,Mercado,Adultos,Ninos,TotalPersonas,TarifaNoche,ServiciosExtra,CostoServicios,Descuento,TotalReserva,Estado,CanalReserva,EsFinDeSemana,Mes,Trimestre,Temporada
RES018014,2023-11-08,2023-11-10,2,Familiar,Media Pensión,Otros Latinoamérica,3,2,5,50242.5,Desayuno,1500,0.0,101985.0,Check-out,Expedia,False,2023-11,T4,Media
RES018015,2023-11-08,2023-11-11,3,Suite,Alojamiento + Desayuno,Brasil,4,0,4,55343.75,"Desayuno, Estacionamiento",3000,14131.7,154899.55,Check-in,Booking.com,False,2023-11,T4,Media
RES018016,2023-11-08,2023-11-10,2,Suite,Solo Alojamiento,Otros Latinoamérica,2,1,3,42350.0,Cama Adicional,1500,0.0,86200.0,Check-in,Booking.com,False,2023-11,T4,Media
RES018017,2023-11-08,2023-11-11,3,Suite,Todo Incluido,Otros Latinoamérica,1,1,2,69877.5,Desayuno,1500,13915.47,197217.03,Cancelada,Booking.com,False,2023-11,T4,Media
RES018018,2023-11-08,2023-11-11,3,Superior,Media Pensión,Europa,2,1,3,42630.0,Ninguno,0,0.0,127890.0,Check-out,Sitio Web,False,2023-11,T4,Media
RES018019,2023-11-08,2023-11-10,2,Standard,Media Pensión,Europa,1,0,1,32190.0,Ninguno,0,0.0,64380.0,Check-out,Sitio Web,False,2023-11,T4,Media
RES018020,2023-11-08,2023-11-10,2,Suite,Todo Incluido,Argentina,2,2,4,63525.0,Estacionamiento,1500,13426.02,115123.98,Check-out,Agencia,False,2023-11,T4,Media
RES018021,2023-11-08,2023-11-09,1,Suite,Todo Incluido,Argentina,3,1,4,63525.0,Estacionamiento,1500,0.0,65025.0,Check-out,Directo,False,2023-11,T4,Media
RES018022,2023-11-08,2023-11-11,3,Superior,Alojamiento + Desayuno,Otros Latinoamérica,3,0,3,33687.5,Desayuno,1500,0.0,102562.5,Check-out,Sitio Web,False,2023-11,T4,Media
RES018023,2023-11-08,2023-11-11,3,Superior,Todo Incluido,Europa,2,0,2,48510.0,Desayuno,1500,0.0,147030.0,Check-out,Sitio Web,False,2023-11,T4,Media
RES018024,2023-11-08,2023-11-10,2,Standard,Todo Incluido,Europa,2,0,2,36630.0,Ninguno,0,5592.25,67667.75,Check-out,Booking.com,False,2023-11,T4,Media
RES018025,2023-11-08,2023-11-13,5,Standard,Todo Incluido,Europa,2,0,2,36630.0,Ninguno,0,20147.76,163002.24,Check-out,Expedia,False,2023-11,T4,Media
RES018026,2023-11-08,2023-11-12,4,Standard,Todo Incluido,Brasil,1,1,2,35103.75,Ninguno,0,0.0,140415.0,Check-in,Booking.com,False,2023-11,T4,Media
RES018027,2023-11-08,2023-11-12,4,Familiar,Alojamiento + Desayuno,Argentina,1,1,2,39375.0,Ninguno,0,9228.84,148271.16,Check-in,Sitio Web,False,2023-11,T4,Media
RES018028,2023-11-08,2023-11-12,4,Suite,Alojamiento + Desayuno,Otros Latinoamérica,4,0,4,52937.5,Ninguno,0,0.0,211750.0,Cancelada,Despegar,False,2023-11,T4,Media
RES018029,2023-11-08,2023-11-11,3,Standard,Todo Incluido,Argentina,1,1,2,30525.0,Ninguno,0,0.0,91575.0,Check-out,Sitio Web,False,2023-11,T4,Media
RES018030,2023-11-08,2023-11-11,3,Standard,Solo Alojamiento,Argentina,1,0,1,18500.0,Ninguno,0,0.0,55500.0,Check-out,Agencia,False,2023-11,T4,Media
RES018031,2023-11-08,2023-11-14,6,Standard,Todo Incluido,Europa,1,1,2,36630.0,Cama Adicional,1500,14160.01,207119.99,Check-out,Booking.com,False,2023-11,T4,Media
RES018032,2023-11-08,2023-11-10,2,Suite,Alojamiento + Desayuno,Argentina,4,0,4,48125.0,Desayuno,1500,0.0,97750.0,Check-out,Sitio Web,False,2023-11,T4,Media
RES018033,2023-11-08,2023-11-11,3,Suite,Todo Incluido,Brasil,2,2,4,73053.75,Cama Adicional,1500,19497.03,201164.22,Check-in,Sitio Web,False,2023-11,T4,Media
RES018034,2023-11-08,2023-11-11,3,Standard,Media Pensión,Argentina,1,0,1,26825.0,Ninguno,0,0.0,80475.0,Check-out,Sitio Web,False,2023-11,T4,Media
RES018035,2023-11-08,2023-11-10,2,Standard,Alojamiento + Desayuno,Europa,1,0,1,27750.0,Desayuno,1500,0.0,57000.0,Check-out,Despegar,False,2023-11,T4,Media
RES018036,2023-11-08,2023-11-10,2,Familiar,Alojamiento + Desayuno,Estados Unidos,1,0,1,49218.75,Desayuno,1500,7516.01,92421.49,Check-out,Sitio Web,False,2023-11,T4,Media
RES018037,2023-11-08,2023-11-13,5,Superior,Solo Alojamiento,Argentina,3,0,3,24500.0,Ninguno,0,0.0,122500.0,Check-out,Sitio Web,False,2023-11,T4,Media
RES018038,2023-11-08,2023-11-15,7,Standard,Todo Incluido,Brasil,1,0,1,35103.75,Estacionamiento,1500,0.0,247226.25,Check-out,Sitio Web,False,2023-11,T4,Media
RES018039,2023-11-08,2023-11-12,4,Standard,Media Pensión,Argentina,1,1,2,26825.0,Ninguno,0,0.0,107300.0,Check-out,Sitio Web,False,2023-11,T4,Media
RES018040,2023-11-08,2023-11-14,6,Standard,Todo Incluido,Brasil,2,0,2,35103.75,Ninguno,0,0.0,210622.5,Check-out,Booking.com,False,2023-11,T4,Media
RES018041,2023-11-08,2023-11-13,5,Standard,Media Pensión,Otros Latinoamérica,1,1,2,29507.5,Ninguno,0,0.0,147537.5,Check-in,Sitio Web,False,2023-11,T4,Media
RES018042,2023-11-08,2023-11-12,4,Superior,Media Pensión,Argentina,3,0,3,35525.0,Ninguno,0,13630.47,128469.53,Check-out,Sitio Web,False,2023-11,T4,Media
RES018043,2023-11-08,2023-11-11,3,Superior,Media Pensión,Argentina,1,2,3,35525.0,Ninguno,0,0.0,106575.0,Check-out,Sitio Web,False,2023-11,T4,Media
RES018044,2023-11-08,2023-11-11,3,Suite,Solo Alojamiento,Argentina,2,1,3,38500.0,Ninguno,0,0.0,115500.0,Check-in,Despegar,False,2023-11,T4,Media
RES018045,2023-11-08,2023-11-11,3,Standard,Solo Alojamiento,Europa,2,0,2,22200.0,"Desayuno, Estacionamiento",3000,0.0,69600.0,Check-out,Despegar,False,2023-11,T4,Media
RES018046,2023-11-08,2023-11-13,5,Superior,Media Pensión,Estados Unidos,2,0,2,44406.25,Estacionamiento,1500,0.0,223531.25,Check-out,Booking.com,False,2023-11,T4,Media
RES018047,2023-11-08,2023-11-12,4,Standard,Media Pensión,Brasil,1,0,1,30848.75,Desayuno,1500,0.0,124895.0,Check-out,Directo,False,2023-11,T4,Media
RES018048,2023-11-08,2023-11-10,2,Superior,Todo Incluido,Europa,1,0,1,48510.0,Ninguno,0,0.0,97020.0,Check-out,Agencia,False,2023-11,T4,Media
RES018049,2023-11-08,2023-11-12,4,Standard,Media Pensión,Otros Latinoamérica,1,0,1,29507.5,Ninguno,0,0.0,118030.0,Check-out,Booking.com,False,2023-11,T4,Media
RES018050,2023-11-08,2023-11-11,3,Standard,Solo Alojamiento,Argentina,2,0,2,18500.0,Desayuno,1500,0.0,57000.0,Check-out,Despegar,False,2023-11,T4,Media
RES018051,2023-11-08,2023-11-13,5,Standard,Solo Alojamiento,Brasil,1,0,1,21275.0,Ninguno,0,8592.36,97782.64,Check-out,Directo,False,2023-11,T4,Media
RES018052,2023-11-08,2023-11-10,2,Standard,Solo Alojamiento,Brasil,1,0,1,21275.0,Desayuno,1500,0.0,44050.0,Cancelada,Despegar,False,2023-11,T4,Media
RES018053,2023-11-08,2023-11-10,2,Familiar,Media Pensión,Europa,1,4,5,54810.0,Ninguno,0,0.0,109620.0,Check-out,Sitio Web,False,2023-11,T4,Media
RES018054,2023-11-08,2023-11-12,4,Superior,Solo Alojamiento,Europa,2,1,3,29400.0,Desayuno,1500,0.0,119100.0,Check-out,Sitio Web,False,2023-11,T4,Media
RES018055,2023-11-09,2023-11-12,3,Superior,Media Pensión,Europa,1,1,2,42630.0,Ninguno,0,10177.06,117712.94,Check-out,Expedia,False,2023-11,T4,Media
RES018056,2023-11-09,2023-11-13,4,Familiar,Alojamiento + Desayuno,Argentina,2,2,4,39375.0,Cama Adicional,1500,0.0,159000.0,Check-out,Booking.com,False,2023-11,T4,Media
RES018057,2023-11-09,2023-11-15,6,Standard,Media Pensión,Argentina,1,1,2,26825.0,Ninguno,0,0.0,160950.0,No Show,Despegar,False,2023-11,T4,Media
RES018058,2023-11-09,2023-11-13,4,Standard,Media Pensión,Estados Unidos,1,0,1,33531.25,"Desayuno, Estacionamiento",3000,0.0,137125.0,Check-out,Sitio Web,False,2023-11,T4,Media
RES018059,2023-11-09,2023-11-12,3,Standard,Alojamiento + Desayuno,Argentina,1,0,1,23125.0,Ninguno,0,0.0,69375.0,Cancelada,Booking.com,False,2023-11,T4,Media
RES018060,2023-11-09,2023-11-12,3,Familiar,Todo Incluido,Argentina,2,0,2,51975.0,Ninguno,0,0.0,155925.0,Check-out,Sitio Web,False,2023-11,T4,Media
RES018061,2023-11-09,2023-11-13,4,Standard,Media Pensión,Europa,2,0,2,32190.0,Desayuno,1500,7198.56,123061.44,Check-out,Booking.com,False,2023-11,T4,Media
RES018062,2023-11-09,2023-11-11,2,Superior,Solo Alojamiento,Europa,3,0,3,29400.0,Ninguno,0,0.0,58800.0,Check-out,Sitio Web,False,2023-11,T4,Media
RES018063,2023-11-09,2023-11-11,2,Standard,Alojamiento + Desayuno,Estados Unidos,1,0,1,28906.25,Ninguno,0,0.0,57812.5,Check-out,Agencia,False,2023-11,T4,Media
RES018064,2023-11-09,2023-11-12,3,Superior,Todo Incluido,Argentina,1,0,1,40425.0,Desayuno,1500,0.0,122775.0,Check-out,Booking.com,False,2023-11,T4,Media
RES018065,2023-11-09,2023-11-12,3,Familiar,Solo Alojamiento,Brasil,2,2,4,36225.0,Cama Adicional,1500,0.0,110175.0,Check-in,Booking.com,False,2023-11,T4,Media
RES018066,2023-11-09,2023-11-14,5,Suite,Solo Alojamiento,Argentina,1,2,3,38500.0,"Desayuno, Spa",3000,0.0,195500.0,Check-out,Booking.com,False,2023-11,T4,Media
RES018067,2023-11-09,2023-11-12,3,Superior,Alojamiento + Desayuno,Estados Unidos,1,0,1,38281.25,Estacionamiento,1500,0.0,116343.75,Check-out,Sitio Web,False,2023-11,T4,Media
RES018068,2023-11-09,2023-11-12,3,Suite,Todo Incluido,Argentina,4,0,4,63525.0,Desayuno,1500,0.0,192075.0,Check-out,Booking.com,False,2023-11,T4,Media
RES018069,2023-11-09,2023-11-12,3,Familiar,Todo Incluido,Estados Unidos,1,0,1,64968.75,Ninguno,0,0.0,194906.25,Check-out,Booking.com,False,2023-11,T4,Media
RES018070,2023-11-09,2023-11-13,4,Superior,Todo Incluido,Brasil,1,1,2,46488.75,Ninguno,0,0.0,185955.0,Check-out,Booking.com,False,2023-11,T4,Media
RES018071,2023-11-09,2023-11-16,7,Familiar,Solo Alojamiento,Argentina,2,0,2,31500.0,"Desayuno, Estacionamiento",3000,0.0,223500.0,Check-out,Expedia,False,2023-11,T4,Media
RES018072,2023-11-09,2023-11-13,4,Familiar,Solo Alojamiento,Brasil,4,1,5,36225.0,"Desayuno, Estacionamiento",3000,0.0,147900.0,Check-out,Sitio Web,False,2023-11,T4,Media
RES018073,2023-11-09,2023-11-13,4,Suite,Media Pensión,Brasil,4,0,4,64198.75,Ninguno,0,0.0,256795.0,Check-in,Expedia,False,2023-11,T4,Media
RES018074,2023-11-09,2023-11-10,1,Familiar,Todo Incluido,Estados Unidos,2,2,4,64968.75,Estacionamiento,1500,0.0,66468.75,Check-in,Booking.com,False,2023-11,T4,Media
RES018075,2023-11-09,2023-11-12,3,Superior,Solo Alojamiento,Argentina,3,0,3,24500.0,Desayuno,1500,0.0,75000.0,No Show,Booking.com,False,2023-11,T4,Media
RES018076,2023-11-09,2023-11-11,2,Suite,Media Pensión,Argentina,2,1,3,55825.0,Ninguno,0,0.0,111650.0,Check-in,Booking.com,False,2023-11,T4,Media
RES018077,2023-11-09,2023-11-16,7,Suite,Alojamiento + Desayuno,Brasil,4,0,4,55343.75,Ninguno,0,0.0,387406.25,Check-out,Sitio Web,False,2023-11,T4,Media
RES018078,2023-11-09,2023-11-15,6,Familiar,Alojamiento + Desayuno,Argentina,2,0,2,39375.0,Ninguno,0,0.0,236250.0,Check-out,Booking.com,False,2023-11,T4,Media
RES018079,2023-11-09,2023-11-12,3,Standard,Solo Alojamiento,Argentina,2,0,2,18500.0,Estacionamiento,1500,0.0,57000.0,Check-out,Agencia,False,2023-11,T4,Media
RES018080,2023-11-09,2023-11-13,4,Suite,Media Pensión,Argentina,2,2,4,55825.0,Desayuno,1500,0.0,224800.0,Check-out,Agencia,False,2023-11,T4,Media
RES018081,2023-11-09,2023-11-11,2,Suite,Solo Alojamiento,Brasil,3,0,3,44275.0,Ninguno,0,0.0,88550.0,Check-out,Directo,False,2023-11,T4,Media
RES018082,2023-11-09,2023-11-13,4,Superior,Alojamiento + Desayuno,Brasil,1,1,2,35218.75,Ninguno,0,0.0,140875.0,Check-out,Expedia,False,2023-11,T4,Media
RES018083,2023-11-09,2023-11-12,3,Standard,Alojamiento + Desayuno,Brasil,1,0,1,26593.75,Desayuno,1500,0.0,81281.25,Check-out,Directo,False,2023-11,T4,Media
RES018084,2023-11-09,2023-11-14,5,Standard,Solo Alojamiento,Europa,1,1,2,22200.0,Desayuno,1500,0.0,112500.0,Check-out,Booking.com,False,2023-11,T4,Media
RES018085,2023-11-09,2023-11-12,3,Familiar,Media Pensión,Argentina,3,2,5,45675.0,Ninguno,0,9674.46,127350.54,Check-out,Sitio Web,False,2023-11,T4,Media
RES018086,2023-11-09,2023-11-11,2,Standard,Media Pensión,Argentina,1,0,1,26825.0,Ninguno,0,0.0,53650.0,Check-out,Sitio Web,False,2023-11,T4,Media
RES018087,2023-11-09,2023-11-12,3,Familiar,Media Pensión,Estados Unidos,4,0,4,57093.75,Ninguno,0,18896.79,152384.46,Check-in,Sitio Web,False,2023-11,T4,Media
RES018088,2023-11-09,2023-11-13,4,Familiar,Solo Alojamiento,Europa,3,1,4,37800.0,Desayuno,1500,0.0,152700.0,Check-out,Directo,False,2023-11,T4,Media
RES018089,2023-11-09,2023-11-14,5,Suite,Media Pensión,Otros Latinoamérica,4,0,4,61407.5,Desayuno,1500,0.0,308537.5,Check-out,Booking.com,False,2023-11,T4,Media
RES018090,2023-11-09,2023-11-12,3,Superior,Solo Alojamiento,Argentina,2,1,3,24500.0,"Desayuno, Estacionamiento, Cama Adicional",4500,0.0,78000.0,Check-out,Booking.com,False,2023-11,T4,Media
RES018091,2023-11-09,2023-11-12,3,Superior,Todo Incluido,Argentina,3,0,3,40425.0,Spa,1500,0.0,122775.0,Check-out,Booking.com,False,2023-11,T4,Media
RES018092,2023-11-09,2023-11-12,3,Suite,Todo Incluido,Argentina,3,0,3,63525.0,Estacionamiento,1500,0.0,192075.0,Check-out,Expedia,False,2023-11,T4,Media
RES018093,2023-11-09,2023-11-13,4,Standard,Solo Alojamiento,Argentina,1,0,1,18500.0,Desayuno,1500,8347.51,67152.49,Check-out,Expedia,False,2023-11,T4,Media
RES018094,2023-11-09,2023-11-12,3,Familiar,Solo Alojamiento,Europa,3,0,3,37800.0,Desayuno,1500,0.0,114900.0,Check-out,Booking.com,False,2023-11,T4,Media
RES018095,2023-11-09,2023-11-16,7,Standard,Solo Alojamiento,Argentina,2,0,2,18500.0,Ninguno,0,0.0,129500.0,Check-out,Despegar,False,2023-11,T4,Media
RES018096,2023-11-09,2023-11-15,6,Standard,Alojamiento + Desayuno,Brasil,2,0,2,26593.75,Ninguno,0,0.0,159562.5,Check-in,Expedia,False,2023-11,T4,Media
RES018097,2023-11-09,2023-11-11,2,Superior,Media Pensión,Europa,2,0,2,42630.0,Ninguno,0,0.0,85260.0,Check-in,Booking.com,False,2023-11,T4,Media
RES018098,2023-11-09,2023-11-13,4,Familiar,Media Pensión,Brasil,3,0,3,52526.25,Ninguno,0,0.0,210105.0,Check-out,Sitio Web,False,2023-11,T4,Media
RES018099,2023-11-09,2023-11-12,3,Familiar,Alojamiento + Desayuno,Argentina,1,3,4,39375.0,Desayuno,1500,0.0,119625.0,Check-out,Despegar,False,2023-11,T4,Media
RES018100,2023-11-09,2023-11-12,3,Superior,Solo Alojamiento,Estados Unidos,1,2,3,30625.0,Cama Adicional,1500,0.0,93375.0,Check-in,Booking.com,False,2023-11,T4,Media
RES018101,2023-11-09,2023-11-12,3,Familiar,Alojamiento + Desayuno,Argentina,1,2,3,39375.0,Ninguno,0,0.0,118125.0,Check-out,Sitio Web,False,2023-11,T4,Media
RES018102,2023-11-09,2023-11-12,3,Standard,Solo Alojamiento,Otros Latinoamérica,2,0,2,20350.0,Ninguno,0,0.0,61050.0,Check-out,Despegar,False,2023-11,T4,Media
RES018103,2023-11-09,2023-11-12,3,Superior,Todo Incluido,Argentina,3,0,3,40425.0,Ninguno,0,0.0,121275.0,Check-out,Booking.com,False,2023-11,T4,Media
RES018104,2023-11-09,2023-11-14,5,Suite,Alojamiento + Desayuno,Brasil,4,0,4,55343.75,Desayuno,1500,30661.29,247557.46,Check-out,Expedia,False,2023-11,T4,Media
RES018105,2023-11-09,2023-11-13,4,Superior,Media Pensión,Brasil,3,0,3,40853.75,Desayuno,1500,0.0,164915.0,Check-out,Sitio Web,False,2023-11,T4,Media
RES018106,2023-11-09,2023-11-13,4,Suite,Todo Incluido,Brasil,3,0,3,73053.75,Ninguno,0,0.0,292215.0,Check-out,Booking.com,False,2023-11,T4,Media
RES018107,2023-11-09,2023-11-12,3,Superior,Media Pensión,Brasil,3,0,3,40853.75,Ninguno,0,0.0,122561.25,Check-out,Sitio Web,False,2023-11,T4,Media
RES018108,2023-11-09,2023-11-12,3,Suite,Media Pensión,Brasil,1,2,3,64198.75,Desayuno,1500,10232.06,183864.19,Check-in,Directo,False,2023-11,T4,Media
RES018109,2023-11-09,2023-11-13,4,Suite,Todo Incluido,Europa,1,3,4,76230.0,"Estacionamiento, Cama Adicional",3000,32708.59,275211.41,Check-out,Sitio Web,False,2023-11,T4,Media
RES018110,2023-11-09,2023-11-16,7,Suite,Media Pensión,Europa,1,2,3,66990.0,Ninguno,0,0.0,468930.0,Check-out,Agencia,False,2023-11,T4,Media
RES018111,2023-11-09,2023-11-15,6,Standard,Solo Alojamiento,Estados Unidos,1,0,1,23125.0,"Desayuno, Spa",3000,0.0,141750.0,Check-out,Expedia,False,2023-11,T4,Media
RES018112,2023-11-09,2023-11-14,5,Familiar,Media Pensión,Otros Latinoamérica,2,0,2,50242.5,"Desayuno, Spa",3000,0.0,254212.5,No Show,Expedia,False,2023-11,T4,Media
RES018113,2023-11-09,2023-11-12,3,Superior,Todo Incluido,Otros Latinoamérica,2,1,3,44467.5,Ninguno,0,0.0,133402.5,Check-out,Agencia,False,2023-11,T4,Media
RES018114,2023-11-09,2023-11-12,3,Superior,Alojamiento + Desayuno,Argentina,2,0,2,30625.0,Ninguno,0,0.0,91875.0,Check-out,Agencia,False,2023-11,T4,Media
RES018115,2023-11-10,2023-11-13,3,Standard,Solo Alojamiento,Estados Unidos,2,0,2,23125.0,Ninguno,0,0.0,69375.0,Check-in,Sitio Web,True,2023-11,T4,Media
RES018116,2023-11-10,2023-11-13,3,Suite,Solo Alojamiento,Argentina,4,0,4,38500.0,Ninguno,0,0.0,115500.0,Check-out,Booking.com,True,2023-11,T4,Media
RES018117,2023-11-10,2023-11-12,2,Superior,Media Pensión,Brasil,2,1,3,40853.75,Desayuno,1500,7997.44,75210.06,Check-out,Despegar,True,2023-11,T4,Media
RES018118,2023-11-10,2023-11-12,2,Superior,Solo Alojamiento,Estados Unidos,1,0,1,30625.0,Ninguno,0,5744.63,55505.37,Check-out,Booking.com,True,2023-11,T4,Media
RES018119,2023-11-10,2023-11-13,3,Standard,Media Pensión,Estados Unidos,1,1,2,33531.25,Desayuno,1500,10491.55,91602.2,Check-out,Despegar,True,2023-11,T4,Media
RES018120,2023-11-10,2023-11-16,6,Suite,Alojamiento + Desayuno,Argentina,3,0,3,48125.0,Ninguno,0,0.0,288750.0,No Show,Sitio Web,True,2023-11,T4,Media
RES018121,2023-11-10,2023-11-14,4,Superior,Todo Incluido,Argentina,3,0,3,40425.0,Desayuno,1500,0.0,163200.0,Check-out,Despegar,True,2023-11,T4,Media
RES018122,2023-11-10,2023-11-14,4,Suite,Solo Alojamiento,Argentina,2,1,3,38500.0,Ninguno,0,8735.7,145264.3,Check-in,Booking.com,True,2023-11,T4,Media
RES018123,2023-11-10,2023-11-15,5,Suite,Solo Alojamiento,Argentina,3,0,3,38500.0,Spa,1500,0.0,194000.0,Check-out,Directo,True,2023-11,T4,Media
RES018124,2023-11-10,2023-11-16,6,Familiar,Solo Alojamiento,Argentina,4,1,5,31500.0,Ninguno,0,19232.06,169767.94,Check-out,Directo,True,2023-11,T4,Media
RES018125,2023-11-10,2023-11-12,2,Superior,Media Pensión,Brasil,3,0,3,40853.75,Estacionamiento,1500,0.0,83207.5,Check-out,Sitio Web,True,2023-11,T4,Media
RES018126,2023-11-10,2023-11-11,1,Standard,Todo Incluido,Brasil,1,0,1,35103.75,Ninguno,0,3782.52,31321.23,Check-out,Sitio Web,True,2023-11,T4,Media
RES018127,2023-11-10,2023-11-15,5,Suite,Solo Alojamiento,Estados Unidos,3,1,4,48125.0,Ninguno,0,0.0,240625.0,Check-out,Booking.com,True,2023-11,T4,Media
RES018128,2023-11-10,2023-11-13,3,Suite,Media Pensión,Argentina,2,0,2,55825.0,Ninguno,0,11335.57,156139.43,Check-out,Expedia,True,2023-11,T4,Media
RES018129,2023-11-10,2023-11-13,3,Standard,Todo Incluido,Estados Unidos,1,0,1,38156.25,"Desayuno, Estacionamiento",3000,0.0,117468.75,Check-in,Booking.com,True,2023-11,T4,Media
RES018130,2023-11-10,2023-11-14,4,Superior,Solo Alojamiento,Estados Unidos,2,1,3,30625.0,Cama Adicional,1500,0.0,124000.0,Check-out,Sitio Web,True,2023-11,T4,Media
RES018131,2023-11-10,2023-11-13,3,Standard,Alojamiento + Desayuno,Argentina,1,0,1,23125.0,Desayuno,1500,0.0,70875.0,Check-out,Agencia,True,2023-11,T4,Media
RES018132,2023-11-10,2023-11-13,3,Superior,Solo Alojamiento,Brasil,3,0,3,28175.0,Ninguno,0,5368.19,79156.81,Check-out,Expedia,True,2023-11,T4,Media
RES018133,2023-11-10,2023-11-13,3,Standard,Solo Alojamiento,Argentina,2,0,2,18500.0,Ninguno,0,0.0,55500.0,Check-in,Booking.com,True,2023-11,T4,Media
RES018134,2023-11-10,2023-11-12,2,Suite,Todo Incluido,Argentina,1,3,4,63525.0,Desayuno,1500,0.0,128550.0,Check-out,Expedia,True,2023-11,T4,Media
RES018135,2023-11-10,2023-11-12,2,Superior,Media Pensión,Estados Unidos,3,0,3,44406.25,Ninguno,0,0.0,88812.5,Check-out,Sitio Web,True,2023-11,T4,Media
RES018136,2023-11-10,2023-11-14,4,Familiar,Alojamiento + Desayuno,Estados Unidos,2,2,4,49218.75,Ninguno,0,0.0,196875.0,Check-in,Booking.com,True,2023-11,T4,Media
RES018137,2023-11-10,2023-11-13,3,Suite,Solo Alojamiento,Estados Unidos,3,1,4,48125.0,Ninguno,0,0.0,144375.0,Check-in,Booking.com,True,2023-11,T4,Media
RES018138,2023-11-10,2023-11-17,7,Standard,Media Pensión,Otros Latinoamérica,1,1,2,29507.5,Desayuno,1500,0.0,208052.5,Check-in,Booking.com,True,2023-11,T4,Media
RES018139,2023-11-10,2023-11-14,4,Superior,Media Pensión,Argentina,3,0,3,35525.0,Ninguno,0,0.0,142100.0,Check-out,Sitio Web,True,2023-11,T4,Media
RES018140,2023-11-10,2023-11-15,5,Standard,Alojamiento + Desayuno,Brasil,2,0,2,26593.75,Ninguno,0,11014.16,121954.59,Check-out,Booking.com,True,2023-11,T4,Media
RES018141,2023-11-10,2023-11-15,5,Suite,Media Pensión,Estados Unidos,1,1,2,69781.25,Ninguno,0,0.0,348906.25,Check-out,Booking.com,True,2023-11,T4,Media
RES018142,2023-11-10,2023-11-14,4,Familiar,Media Pensión,Argentina,4,1,5,45675.0,Ninguno,0,0.0,182700.0,Check-out,Sitio Web,True,2023-11,T4,Media
RES018143,2023-11-10,2023-11-12,2,Familiar,Todo Incluido,Europa,3,1,4,62370.0,Ninguno,0,9652.05,115087.95,Check-out,Expedia,True,2023-11,T4,Media
RES018144,2023-11-10,2023-11-12,2,Superior,Todo Incluido,Otros Latinoamérica,3,0,3,44467.5,"Desayuno, Estacionamiento",3000,0.0,91935.0,No Show,Despegar,True,2023-11,T4,Media
RES018145,2023-11-10,2023-11-15,5,Suite,Solo Alojamiento,Argentina,4,0,4,38500.0,Spa,1500,9777.35,184222.65,Check-in,Sitio Web,True,2023-11,T4,Media
RES018146,2023-11-10,2023-11-14,4,Suite,Todo Incluido,Europa,2,2,4,76230.0,"Estacionamiento, Cama Adicional",3000,0.0,307920.0,Check-out,Sitio Web,True,2023-11,T4,Media
RES018147,2023-11-10,2023-11-13,3,Standard,Alojamiento + Desayuno,Brasil,1,1,2,26593.75,Cama Adicional,1500,0.0,81281.25,Check-out,Despegar,True,2023-11,T4,Media
RES018148,2023-11-10,2023-11-14,4,Suite,Solo Alojamiento,Argentina,4,0,4,38500.0,Estacionamiento,1500,0.0,155500.0,Check-in,Booking.com,True,2023-11,T4,Media
RES018149,2023-11-10,2023-11-15,5,Familiar,Solo Alojamiento,Argentina,2,2,4,31500.0,Ninguno,0,18680.53,138819.47,Check-out,Booking.com,True,2023-11,T4,Media
RES018150,2023-11-10,2023-11-13,3,Superior,Media Pensión,Argentina,3,0,3,35525.0,Ninguno,0,0.0,106575.0,Check-out,Sitio Web,True,2023-11,T4,Media
RES018151,2023-11-10,2023-11-13,3,Superior,Alojamiento + Desayuno,Argentina,2,0,2,30625.0,Ninguno,0,0.0,91875.0,Check-out,Agencia,True,2023-11,T4,Media
RES018152,2023-11-10,2023-11-13,3,Standard,Media Pensión,Brasil,2,0,2,30848.75,Ninguno,0,0.0,92546.25,Check-out,Agencia,True,2023-11,T4,Media
RES018153,2023-11-10,2023-11-14,4,Suite,Alojamiento + Desayuno,Estados Unidos,2,0,2,60156.25,Spa,1500,0.0,242125.0,Check-out,Booking.com,True,2023-11,T4,Media
RES018154,2023-11-10,2023-11-13,3,Standard,Media Pensión,Argentina,2,0,2,26825.0,Ninguno,0,0.0,80475.0,Check-out,Agencia,True,2023-11,T4,Media
RES018155,2023-11-10,2023-11-14,4,Familiar,Solo Alojamiento,Argentina,1,0,1,31500.0,Ninguno,0,0.0,126000.0,Check-out,Sitio Web,True,2023-11,T4,Media
RES018156,2023-11-10,2023-11-15,5,Familiar,Media Pensión,Europa,3,0,3,54810.0,"Desayuno, Estacionamiento",3000,0.0,277050.0,Check-out,Despegar,True,2023-11,T4,Media
RES018157,2023-11-10,2023-11-14,4,Superior,Media Pensión,Argentina,1,1,2,35525.0,Desayuno,1500,0.0,143600.0,Check-out,Despegar,True,2023-11,T4,Media
