VentaID,Fecha,Sucursal,ClienteID,SKU,Producto,Categoria,Cantidad,CostoUnitario,PrecioUnitario,Descuento,TotalVenta,Ganancia,MargenPorcentaje,Año,Mes,Trimestre,DiaSemana,Es_Finde
VTA00023725,2024-01-25,Rosario,CLI030,BEB-002,Coca-Cola 2.25L,BEBIDAS,19,592.8,757.84,0.0,14398.96,3135.76,21.78,2024,2024-01,T1-2024,Thursday,False
VTA00023726,2024-01-25,Rosario,CLI015,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,85,1094.29,1477.29,15682.42,109887.23,16872.58,15.35,2024,2024-01,T1-2024,Thursday,False
VTA00023727,2024-01-25,La_Plata,CLI004,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,50,1094.29,1417.19,0.0,70859.5,16145.0,22.78,2024,2024-01,T1-2024,Thursday,False
VTA00023728,2024-01-25,Mendoza,CLI035,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,30,1094.29,1446.21,0.0,43386.3,10557.600000000006,24.33,2024,2024-01,T1-2024,Thursday,False
VTA00023729,2024-01-25,Rosario,CLI008,LAC-003,Yogur Firme La Serenísima 190g,LACTEOS,18,132.87,169.26,0.0,3046.68,655.02,21.5,2024,2024-01,T1-2024,Thursday,False
VTA00023730,2024-01-25,La_Plata,CLI049,LAC-001,Leche Entera La Serenísima 1L,LACTEOS,31,248.86,287.84,0.0,8923.04,1208.38,13.54,2024,2024-01,T1-2024,Thursday,False
VTA00023731,2024-01-25,Córdoba,CLI013,LIM-003,Jabón Polvo Ala 800g,LIMPIEZA,83,508.37,688.62,5359.09,51796.37,9601.660000000003,18.54,2024,2024-01,T1-2024,Thursday,False
VTA00023732,2024-01-25,Córdoba,CLI038,BEB-002,Coca-Cola 2.25L,BEBIDAS,19,592.8,721.15,0.0,13701.85,2438.6500000000015,17.8,2024,2024-01,T1-2024,Thursday,False
VTA00023733,2024-01-25,Córdoba,CLI049,LAC-003,Yogur Firme La Serenísima 190g,LACTEOS,9,132.87,164.94,0.0,1484.46,288.6300000000001,19.44,2024,2024-01,T1-2024,Thursday,False
VTA00023734,2024-01-25,Córdoba,CLI010,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,57,376.4,486.55,2421.54,25311.81,3857.010000000002,15.24,2024,2024-01,T1-2024,Thursday,False
VTA00023735,2024-01-25,Mendoza,CLI008,ALK-002,Azúcar Ledesma 1kg,ALMACEN,81,309.52,416.08,2427.48,31275.0,6203.880000000001,19.84,2024,2024-01,T1-2024,Thursday,False
VTA00023736,2024-01-25,CABA_Norte,CLI047,LIM-002,Detergente Magistral 750ml,LIMPIEZA,87,353.29,470.25,5605.41,35306.34,4570.109999999993,12.94,2024,2024-01,T1-2024,Thursday,False
VTA00023737,2024-01-25,GBA_Oeste,CLI045,BEB-004,Vino Tinto Toro 1L,BEBIDAS,30,747.23,971.36,0.0,29140.8,6723.899999999998,23.07,2024,2024-01,T1-2024,Thursday,False
VTA00023738,2024-01-25,CABA_Norte,CLI006,LAC-001,Leche Entera La Serenísima 1L,LACTEOS,15,248.86,290.11,0.0,4351.65,618.7499999999995,14.22,2024,2024-01,T1-2024,Thursday,False
VTA00023739,2024-01-25,La_Plata,CLI032,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,33,747.23,892.46,0.0,29451.18,4792.59,16.27,2024,2024-01,T1-2024,Thursday,False
VTA00023740,2024-01-25,Rosario,CLI030,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,42,1094.29,1348.99,0.0,56657.58,10697.400000000001,18.88,2024,2024-01,T1-2024,Thursday,False
VTA00023741,2024-01-25,La_Plata,CLI007,BEB-003,Cerveza Quilmes 1L,BEBIDAS,21,309.52,392.95,0.0,8251.95,1752.0300000000007,21.23,2024,2024-01,T1-2024,Thursday,False
VTA00023742,2024-01-25,Córdoba,CLI004,LIM-003,Jabón Polvo Ala 800g,LIMPIEZA,66,508.37,617.86,4479.53,36299.23,2746.810000000005,7.57,2024,2024-01,T1-2024,Thursday,False
VTA00023743,2024-01-25,Rosario,CLI038,LAC-001,Leche Entera La Serenísima 1L,LACTEOS,36,248.86,291.85,0.0,10506.6,1547.6399999999994,14.73,2024,2024-01,T1-2024,Thursday,False
VTA00023744,2024-01-25,GBA_Sur,CLI016,BEB-003,Cerveza Quilmes 1L,BEBIDAS,47,309.52,432.67,0.0,20335.49,5788.050000000003,28.46,2024,2024-01,T1-2024,Thursday,False
VTA00023745,2024-01-25,La_Plata,CLI006,LAC-001,Leche Entera La Serenísima 1L,LACTEOS,41,248.86,298.17,0.0,12224.97,2021.7099999999991,16.54,2024,2024-01,T1-2024,Thursday,False
VTA00023746,2024-01-25,CABA_Norte,CLI050,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,15,376.4,517.64,0.0,7764.6,2118.6000000000004,27.29,2024,2024-01,T1-2024,Thursday,False
VTA00023747,2024-01-25,Córdoba,CLI002,LIM-001,Lavandina Ayudín 1L,LIMPIEZA,93,309.52,398.04,2795.19,34222.53,5437.170000000002,15.89,2024,2024-01,T1-2024,Thursday,False
VTA00023748,2024-01-25,Rosario,CLI033,LIM-001,Lavandina Ayudín 1L,LIMPIEZA,63,309.52,415.98,2008.38,24198.36,4698.600000000002,19.42,2024,2024-01,T1-2024,Thursday,False
VTA00023749,2024-01-25,GBA_Oeste,CLI008,LIM-001,Lavandina Ayudín 1L,LIMPIEZA,66,309.52,375.13,3311.31,21447.27,1018.9500000000007,4.75,2024,2024-01,T1-2024,Thursday,False
VTA00023750,2024-01-25,CABA_Norte,CLI049,LAC-003,Yogur Firme La Serenísima 190g,LACTEOS,47,132.87,169.72,0.0,7976.84,1731.9499999999998,21.71,2024,2024-01,T1-2024,Thursday,False
VTA00023751,2024-01-25,GBA_Oeste,CLI032,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,34,376.4,500.68,0.0,17023.12,4225.52,24.82,2024,2024-01,T1-2024,Thursday,False
VTA00023752,2024-01-25,CABA_Centro,CLI007,BEB-003,Cerveza Quilmes 1L,BEBIDAS,8,309.52,375.5,0.0,3004.0,527.8400000000001,17.57,2024,2024-01,T1-2024,Thursday,False
VTA00023753,2024-01-25,Mendoza,CLI002,ALK-004,Fideos Moñito Matarazzo 500g,ALMACEN,74,248.86,315.76,2767.49,20598.75,2183.1100000000006,10.6,2024,2024-01,T1-2024,Thursday,False
VTA00023754,2024-01-25,CABA_Norte,CLI015,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,82,508.37,689.67,3616.59,52936.35,11250.009999999995,21.25,2024,2024-01,T1-2024,Thursday,False
VTA00023755,2024-01-25,CABA_Centro,CLI030,BEB-002,Coca-Cola 2.25L,BEBIDAS,27,592.8,824.8,0.0,22269.6,6264.0,28.13,2024,2024-01,T1-2024,Thursday,False
VTA00023756,2024-01-25,Córdoba,CLI009,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,46,376.4,502.77,0.0,23127.42,5813.02,25.13,2024,2024-01,T1-2024,Thursday,False
VTA00023757,2024-01-25,CABA_Norte,CLI020,BEB-001,Agua Villa del Sur 2L,BEBIDAS,14,195.09,269.44,0.0,3772.16,1040.8999999999996,27.59,2024,2024-01,T1-2024,Thursday,False
VTA00023758,2024-01-25,Rosario,CLI008,LAC-001,Leche Entera La Serenísima 1L,LACTEOS,15,248.86,333.6,0.0,5004.0,1271.1,25.4,2024,2024-01,T1-2024,Thursday,False
VTA00023759,2024-01-25,CABA_Norte,CLI018,ALK-002,Azúcar Ledesma 1kg,ALMACEN,20,309.52,433.24,0.0,8664.8,2474.3999999999996,28.56,2024,2024-01,T1-2024,Thursday,False
VTA00023760,2024-01-25,CABA_Centro,CLI035,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,20,1094.29,1424.86,0.0,28497.2,6611.4000000000015,23.2,2024,2024-01,T1-2024,Thursday,False
VTA00023761,2024-01-25,Rosario,CLI037,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,31,747.23,896.59,0.0,27794.29,4630.16,16.66,2024,2024-01,T1-2024,Thursday,False
VTA00023762,2024-01-25,Rosario,CLI011,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,41,508.37,609.83,0.0,25003.03,4159.859999999997,16.64,2024,2024-01,T1-2024,Thursday,False
VTA00023763,2024-01-25,CABA_Norte,CLI036,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,20,508.37,676.62,0.0,13532.4,3365.0,24.87,2024,2024-01,T1-2024,Thursday,False
VTA00023764,2024-01-25,CABA_Norte,CLI031,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,55,376.4,499.06,3129.79,24318.51,3616.5099999999984,14.87,2024,2024-01,T1-2024,Thursday,False
VTA00023765,2024-01-25,GBA_Sur,CLI008,LIM-001,Lavandina Ayudín 1L,LIMPIEZA,36,309.52,368.78,0.0,13276.08,2133.3600000000006,16.07,2024,2024-01,T1-2024,Thursday,False
VTA00023766,2024-01-25,GBA_Sur,CLI038,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,13,747.23,982.92,0.0,12777.96,3063.9699999999993,23.98,2024,2024-01,T1-2024,Thursday,False
VTA00023767,2024-01-25,La_Plata,CLI011,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,12,747.23,925.82,0.0,11109.84,2143.08,19.29,2024,2024-01,T1-2024,Thursday,False
VTA00023768,2024-01-25,La_Plata,CLI010,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,8,747.23,915.68,0.0,7325.44,1347.5999999999995,18.4,2024,2024-01,T1-2024,Thursday,False
VTA00023769,2024-01-25,Mendoza,CLI029,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,24,508.37,624.67,0.0,14992.08,2791.199999999999,18.62,2024,2024-01,T1-2024,Thursday,False
VTA00023770,2024-01-25,CABA_Norte,CLI010,BEB-004,Vino Tinto Toro 1L,BEBIDAS,12,747.23,1002.21,0.0,12026.52,3059.76,25.44,2024,2024-01,T1-2024,Thursday,False
VTA00023771,2024-01-25,Mendoza,CLI016,BEB-003,Cerveza Quilmes 1L,BEBIDAS,46,309.52,367.44,0.0,16902.24,2664.3200000000033,15.76,2024,2024-01,T1-2024,Thursday,False
VTA00023772,2024-01-25,Córdoba,CLI002,ALK-002,Azúcar Ledesma 1kg,ALMACEN,58,309.52,426.86,2898.58,21859.3,3907.1399999999994,17.87,2024,2024-01,T1-2024,Thursday,False
VTA00023773,2024-01-25,CABA_Norte,CLI022,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,73,508.37,590.27,5552.29,37537.42,426.4099999999962,1.14,2024,2024-01,T1-2024,Thursday,False
VTA00023774,2024-01-25,GBA_Sur,CLI025,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,57,1094.29,1330.52,4772.32,71067.32,8692.790000000008,12.23,2024,2024-01,T1-2024,Thursday,False
VTA00023775,2024-01-25,La_Plata,CLI043,BEB-003,Cerveza Quilmes 1L,BEBIDAS,12,309.52,363.84,0.0,4366.08,651.8400000000001,14.93,2024,2024-01,T1-2024,Thursday,False
VTA00023776,2024-01-25,GBA_Oeste,CLI047,ALK-004,Fideos Moñito Matarazzo 500g,ALMACEN,43,248.86,344.9,0.0,14830.7,4129.719999999999,27.85,2024,2024-01,T1-2024,Thursday,False
VTA00023777,2024-01-25,Rosario,CLI023,BEB-003,Cerveza Quilmes 1L,BEBIDAS,36,309.52,408.85,0.0,14718.6,3575.880000000001,24.29,2024,2024-01,T1-2024,Thursday,False
VTA00023778,2024-01-25,CABA_Norte,CLI012,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,75,508.37,708.3,7661.3,45461.2,7333.449999999997,16.13,2024,2024-01,T1-2024,Thursday,False
VTA00023779,2024-01-25,Mendoza,CLI042,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,69,376.4,486.16,4101.54,29443.5,3471.9000000000015,11.79,2024,2024-01,T1-2024,Thursday,False
VTA00023780,2024-01-25,GBA_Oeste,CLI036,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,35,508.37,584.99,0.0,20474.65,2681.7000000000007,13.1,2024,2024-01,T1-2024,Thursday,False
VTA00023781,2024-01-25,CABA_Centro,CLI016,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,32,376.4,525.81,0.0,16825.92,4781.119999999999,28.42,2024,2024-01,T1-2024,Thursday,False
VTA00023782,2024-01-25,Rosario,CLI033,LAC-003,Yogur Firme La Serenísima 190g,LACTEOS,43,132.87,165.62,0.0,7121.66,1408.25,19.77,2024,2024-01,T1-2024,Thursday,False
VTA00023783,2024-01-25,La_Plata,CLI018,LIM-002,Detergente Magistral 750ml,LIMPIEZA,34,353.29,430.55,0.0,14638.7,2626.84,17.94,2024,2024-01,T1-2024,Thursday,False
VTA00023784,2024-01-25,GBA_Oeste,CLI011,ALK-002,Azúcar Ledesma 1kg,ALMACEN,32,309.52,373.5,0.0,11952.0,2047.3600000000006,17.13,2024,2024-01,T1-2024,Thursday,False
VTA00023785,2024-01-25,Córdoba,CLI048,ALK-002,Azúcar Ledesma 1kg,ALMACEN,32,309.52,410.28,0.0,13128.96,3224.3199999999997,24.56,2024,2024-01,T1-2024,Thursday,False
VTA00023786,2024-01-25,GBA_Oeste,CLI040,BEB-002,Coca-Cola 2.25L,BEBIDAS,43,592.8,685.22,0.0,29464.46,3974.0600000000013,13.49,2024,2024-01,T1-2024,Thursday,False
VTA00023787,2024-01-25,GBA_Oeste,CLI020,LIM-001,Lavandina Ayudín 1L,LIMPIEZA,21,309.52,410.8,0.0,8626.8,2126.879999999999,24.65,2024,2024-01,T1-2024,Thursday,False
VTA00023788,2024-01-25,CABA_Norte,CLI024,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,25,747.23,917.36,0.0,22934.0,4253.25,18.55,2024,2024-01,T1-2024,Thursday,False
VTA00023789,2024-01-26,GBA_Sur,CLI008,LIM-001,Lavandina Ayudín 1L,LIMPIEZA,84,309.63,394.38,4647.18,28480.74,2471.8200000000033,8.68,2024,2024-01,T1-2024,Friday,False
VTA00023790,2024-01-26,Rosario,CLI014,LAC-003,Yogur Firme La Serenísima 190g,LACTEOS,17,132.92,160.21,0.0,2723.57,463.9300000000003,17.03,2024,2024-01,T1-2024,Friday,False
VTA00023791,2024-01-26,La_Plata,CLI042,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,29,1094.75,1320.24,0.0,38286.96,6539.209999999999,17.08,2024,2024-01,T1-2024,Friday,False
VTA00023792,2024-01-26,CABA_Centro,CLI011,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,65,376.53,437.85,2883.71,25576.54,1102.0900000000038,4.31,2024,2024-01,T1-2024,Friday,False
VTA00023793,2024-01-26,CABA_Centro,CLI030,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,40,1094.75,1382.73,0.0,55309.2,11519.199999999997,20.83,2024,2024-01,T1-2024,Friday,False
VTA00023794,2024-01-26,Córdoba,CLI013,BEB-001,Agua Villa del Sur 2L,BEBIDAS,41,195.16,232.07,0.0,9514.87,1513.3100000000013,15.9,2024,2024-01,T1-2024,Friday,False
VTA00023795,2024-01-26,Córdoba,CLI007,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,92,376.53,473.75,2979.16,40605.84,5965.080000000002,14.69,2024,2024-01,T1-2024,Friday,False
VTA00023796,2024-01-26,Córdoba,CLI037,BEB-001,Agua Villa del Sur 2L,BEBIDAS,9,195.16,245.4,0.0,2208.6,452.15999999999985,20.47,2024,2024-01,T1-2024,Friday,False
VTA00023797,2024-01-26,GBA_Oeste,CLI017,BEB-003,Cerveza Quilmes 1L,BEBIDAS,28,309.63,372.46,0.0,10428.88,1759.2399999999998,16.87,2024,2024-01,T1-2024,Friday,False
VTA00023798,2024-01-26,La_Plata,CLI040,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,79,508.58,710.71,6644.88,49501.21,9323.39,18.83,2024,2024-01,T1-2024,Friday,False
VTA00023799,2024-01-26,GBA_Sur,CLI048,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,14,1094.75,1489.36,0.0,20851.04,5524.540000000001,26.5,2024,2024-01,T1-2024,Friday,False
VTA00023800,2024-01-26,La_Plata,CLI019,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,23,508.58,646.68,0.0,14873.64,3176.2999999999993,21.36,2024,2024-01,T1-2024,Friday,False
VTA00023801,2024-01-26,CABA_Centro,CLI005,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,27,376.53,491.95,0.0,13282.65,3116.34,23.46,2024,2024-01,T1-2024,Friday,False
VTA00023802,2024-01-26,La_Plata,CLI009,LIM-001,Lavandina Ayudín 1L,LIMPIEZA,81,309.63,410.51,1903.31,31348.0,6267.970000000001,19.99,2024,2024-01,T1-2024,Friday,False
VTA00023803,2024-01-26,Mendoza,CLI033,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,33,376.53,465.89,0.0,15374.37,2948.880000000001,19.18,2024,2024-01,T1-2024,Friday,False
VTA00023804,2024-01-26,GBA_Oeste,CLI049,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,93,1094.75,1520.58,21010.95,120402.99,18591.240000000005,15.44,2024,2024-01,T1-2024,Friday,False
VTA00023805,2024-01-26,CABA_Centro,CLI040,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,9,747.53,965.4,0.0,8688.6,1960.8300000000008,22.57,2024,2024-01,T1-2024,Friday,False
VTA00023806,2024-01-26,CABA_Centro,CLI038,LAC-003,Yogur Firme La Serenísima 190g,LACTEOS,11,132.92,180.62,0.0,1986.82,524.7,26.41,2024,2024-01,T1-2024,Friday,False
VTA00023807,2024-01-26,Córdoba,CLI012,LIM-002,Detergente Magistral 750ml,LIMPIEZA,97,353.42,449.68,4570.82,39048.14,4766.4000000000015,12.21,2024,2024-01,T1-2024,Friday,False
VTA00023808,2024-01-26,GBA_Sur,CLI012,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,40,1094.75,1295.03,0.0,51801.2,8011.199999999997,15.47,2024,2024-01,T1-2024,Friday,False
VTA00023809,2024-01-26,GBA_Oeste,CLI041,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,22,1094.75,1334.96,0.0,29369.12,5284.619999999999,17.99,2024,2024-01,T1-2024,Friday,False
VTA00023810,2024-01-26,Córdoba,CLI016,ALK-002,Azúcar Ledesma 1kg,ALMACEN,18,309.63,407.66,0.0,7337.88,1764.54,24.05,2024,2024-01,T1-2024,Friday,False
VTA00023811,2024-01-26,GBA_Oeste,CLI010,LIM-002,Detergente Magistral 750ml,LIMPIEZA,24,353.42,433.73,0.0,10409.52,1927.4400000000005,18.52,2024,2024-01,T1-2024,Friday,False
VTA00023812,2024-01-26,Mendoza,CLI038,BEB-003,Cerveza Quilmes 1L,BEBIDAS,25,309.63,407.91,0.0,10197.75,2457.0,24.09,2024,2024-01,T1-2024,Friday,False
VTA00023813,2024-01-26,CABA_Norte,CLI050,ALK-004,Fideos Moñito Matarazzo 500g,ALMACEN,20,248.95,343.89,0.0,6877.8,1898.8000000000002,27.61,2024,2024-01,T1-2024,Friday,False
VTA00023814,2024-01-26,Mendoza,CLI023,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,91,1094.75,1446.16,9300.66,122299.9,22677.649999999994,18.54,2024,2024-01,T1-2024,Friday,False
VTA00023815,2024-01-26,GBA_Oeste,CLI042,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,61,508.58,613.77,3448.51,33991.46,2968.0800000000017,8.73,2024,2024-01,T1-2024,Friday,False
VTA00023816,2024-01-26,CABA_Centro,CLI047,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,61,376.53,521.88,4072.11,27762.57,4794.240000000002,17.27,2024,2024-01,T1-2024,Friday,False
VTA00023817,2024-01-26,Mendoza,CLI011,BEB-003,Cerveza Quilmes 1L,BEBIDAS,14,309.63,406.08,0.0,5685.12,1350.3000000000002,23.75,2024,2024-01,T1-2024,Friday,False
VTA00023818,2024-01-26,CABA_Norte,CLI043,BEB-002,Coca-Cola 2.25L,BEBIDAS,48,593.06,701.1,0.0,33652.8,5185.9200000000055,15.41,2024,2024-01,T1-2024,Friday,False
VTA00023819,2024-01-26,Rosario,CLI047,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,98,1094.75,1437.45,8724.38,132145.72,24860.22,18.81,2024,2024-01,T1-2024,Friday,False
VTA00023820,2024-01-26,CABA_Norte,CLI049,LAC-001,Leche Entera La Serenísima 1L,LACTEOS,42,248.95,309.22,0.0,12987.24,2531.34,19.49,2024,2024-01,T1-2024,Friday,False
VTA00023821,2024-01-26,Mendoza,CLI003,LIM-003,Jabón Polvo Ala 800g,LIMPIEZA,96,508.58,596.66,7487.52,49791.84,968.1599999999962,1.94,2024,2024-01,T1-2024,Friday,False
VTA00023822,2024-01-26,GBA_Oeste,CLI017,ALK-002,Azúcar Ledesma 1kg,ALMACEN,27,309.63,395.73,0.0,10684.71,2324.699999999999,21.76,2024,2024-01,T1-2024,Friday,False
VTA00023823,2024-01-26,GBA_Oeste,CLI029,LIM-002,Detergente Magistral 750ml,LIMPIEZA,43,353.42,480.87,0.0,20677.41,5480.3499999999985,26.5,2024,2024-01,T1-2024,Friday,False
VTA00023824,2024-01-26,La_Plata,CLI048,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,25,747.53,988.72,0.0,24718.0,6029.75,24.39,2024,2024-01,T1-2024,Friday,False
VTA00023825,2024-01-26,GBA_Oeste,CLI010,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,32,376.53,446.82,0.0,14298.24,2249.2800000000007,15.73,2024,2024-01,T1-2024,Friday,False
VTA00023826,2024-01-26,Mendoza,CLI036,BEB-001,Agua Villa del Sur 2L,BEBIDAS,46,195.16,265.38,0.0,12207.48,3230.119999999999,26.46,2024,2024-01,T1-2024,Friday,False
VTA00023827,2024-01-26,La_Plata,CLI023,ALK-002,Azúcar Ledesma 1kg,ALMACEN,55,309.63,356.96,1147.87,18484.93,1455.2799999999988,7.87,2024,2024-01,T1-2024,Friday,False
VTA00023828,2024-01-26,Rosario,CLI039,BEB-002,Coca-Cola 2.25L,BEBIDAS,41,593.06,772.3,0.0,31664.3,7348.84,23.21,2024,2024-01,T1-2024,Friday,False
VTA00023829,2024-01-26,La_Plata,CLI039,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,23,747.53,997.48,0.0,22942.04,5748.850000000002,25.06,2024,2024-01,T1-2024,Friday,False
VTA00023830,2024-01-26,CABA_Centro,CLI039,LIM-002,Detergente Magistral 750ml,LIMPIEZA,65,353.42,413.79,3948.61,22947.74,-24.55999999999767,-0.11,2024,2024-01,T1-2024,Friday,False
VTA00023831,2024-01-26,La_Plata,CLI028,BEB-004,Vino Tinto Toro 1L,BEBIDAS,23,747.53,877.85,0.0,20190.55,2997.3600000000006,14.85,2024,2024-01,T1-2024,Friday,False
VTA00023832,2024-01-26,GBA_Sur,CLI048,BEB-001,Agua Villa del Sur 2L,BEBIDAS,31,195.16,266.16,0.0,8250.96,2200.999999999999,26.68,2024,2024-01,T1-2024,Friday,False
VTA00023833,2024-01-26,La_Plata,CLI038,BEB-001,Agua Villa del Sur 2L,BEBIDAS,25,195.16,262.57,0.0,6564.25,1685.25,25.67,2024,2024-01,T1-2024,Friday,False
VTA00023834,2024-01-26,GBA_Oeste,CLI002,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,82,376.53,488.52,2501.6,37557.04,6681.580000000002,17.79,2024,2024-01,T1-2024,Friday,False
VTA00023835,2024-01-26,Mendoza,CLI025,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,32,747.53,976.44,0.0,31246.08,7325.120000000003,23.44,2024,2024-01,T1-2024,Friday,False
VTA00023836,2024-01-29,GBA_Sur,CLI013,BEB-003,Cerveza Quilmes 1L,BEBIDAS,20,309.99,400.86,0.0,8017.2,1817.3999999999996,22.67,2024,2024-01,T1-2024,Monday,False
VTA00023837,2024-01-29,GBA_Sur,CLI011,BEB-002,Coca-Cola 2.25L,BEBIDAS,20,593.83,728.4,0.0,14568.0,2691.3999999999996,18.47,2024,2024-01,T1-2024,Monday,False
VTA00023838,2024-01-29,La_Plata,CLI020,BEB-001,Agua Villa del Sur 2L,BEBIDAS,48,195.38,237.34,0.0,11392.32,2014.08,17.68,2024,2024-01,T1-2024,Monday,False
VTA00023839,2024-01-29,CABA_Centro,CLI027,BEB-001,Agua Villa del Sur 2L,BEBIDAS,44,195.38,243.16,0.0,10699.04,2102.3200000000015,19.65,2024,2024-01,T1-2024,Monday,False
VTA00023840,2024-01-29,Mendoza,CLI050,BEB-004,Vino Tinto Toro 1L,BEBIDAS,36,748.44,1042.2,0.0,37519.2,10575.359999999993,28.19,2024,2024-01,T1-2024,Monday,False
VTA00023841,2024-01-29,CABA_Centro,CLI015,BEB-001,Agua Villa del Sur 2L,BEBIDAS,21,195.38,244.76,0.0,5139.96,1036.9800000000005,20.17,2024,2024-01,T1-2024,Monday,False
VTA00023842,2024-01-29,GBA_Sur,CLI008,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,72,376.91,508.86,2802.95,33834.97,6697.450000000001,19.79,2024,2024-01,T1-2024,Monday,False
VTA00023843,2024-01-29,GBA_Oeste,CLI017,BEB-003,Cerveza Quilmes 1L,BEBIDAS,50,309.99,425.36,0.0,21268.0,5768.5,27.12,2024,2024-01,T1-2024,Monday,False
VTA00023844,2024-01-29,CABA_Centro,CLI016,LIM-003,Jabón Polvo Ala 800g,LIMPIEZA,68,509.21,678.16,2331.16,43783.72,9157.440000000002,20.92,2024,2024-01,T1-2024,Monday,False
VTA00023845,2024-01-29,GBA_Sur,CLI031,ALK-004,Fideos Moñito Matarazzo 500g,ALMACEN,23,249.22,337.63,0.0,7765.49,2033.4299999999994,26.19,2024,2024-01,T1-2024,Monday,False
VTA00023846,2024-01-29,Mendoza,CLI041,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,64,376.91,517.1,2703.4,30391.0,6268.759999999998,20.63,2024,2024-01,T1-2024,Monday,False
VTA00023847,2024-01-29,La_Plata,CLI022,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,37,748.44,1045.86,0.0,38696.82,11004.539999999997,28.44,2024,2024-01,T1-2024,Monday,False
VTA00023848,2024-01-29,GBA_Sur,CLI044,ALK-002,Azúcar Ledesma 1kg,ALMACEN,54,309.99,403.19,3216.16,18556.1,1816.6399999999994,9.79,2024,2024-01,T1-2024,Monday,False
VTA00023849,2024-01-29,La_Plata,CLI016,BEB-004,Vino Tinto Toro 1L,BEBIDAS,25,748.44,1006.23,0.0,25155.75,6444.75,25.62,2024,2024-01,T1-2024,Monday,False
VTA00023850,2024-01-29,La_Plata,CLI005,BEB-003,Cerveza Quilmes 1L,BEBIDAS,36,309.99,364.88,0.0,13135.68,1976.0400000000009,15.04,2024,2024-01,T1-2024,Monday,False
VTA00023851,2024-01-29,Mendoza,CLI017,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,17,748.44,899.82,0.0,15296.94,2573.459999999999,16.82,2024,2024-01,T1-2024,Monday,False
VTA00023852,2024-01-29,Rosario,CLI006,BEB-004,Vino Tinto Toro 1L,BEBIDAS,41,748.44,890.03,0.0,36491.23,5805.190000000002,15.91,2024,2024-01,T1-2024,Monday,False
VTA00023853,2024-01-29,GBA_Sur,CLI002,BEB-004,Vino Tinto Toro 1L,BEBIDAS,31,748.44,986.18,0.0,30571.58,7369.939999999999,24.11,2024,2024-01,T1-2024,Monday,False
VTA00023854,2024-01-29,Rosario,CLI006,BEB-001,Agua Villa del Sur 2L,BEBIDAS,46,195.38,252.16,0.0,11599.36,2611.880000000001,22.52,2024,2024-01,T1-2024,Monday,False
