VentaID,FechaVenta,ClienteID,ProductoID,Cantidad,PrecioUnitario,DescuentoPorcentaje,TotalDescuento,TotalVenta,Estado,MetodoPago,VendedorID,Sucursal
VTA00010296,2023-12-22,CLI039,LAC-002,9,1264.78,0,0.0,11383.0,COMPLETADA,Tarjeta Crédito,VEND-05,Mendoza
VTA00010297,2023-12-22,CLI045,ALK-005,63,1885.97,2,2376.32,116439.83,COMPLETADA,Transferencia,VEND-06,Mendoza
VTA00010298,2023-12-22,CLI045,BEB-004,30,1213.57,0,0.0,36406.99,COMPLETADA,Efectivo,VEND-06,CABA_Centro
VTA00010299,2023-12-22,CLI047,LIM-001,11,529.99,0,0.0,5829.87,COMPLETADA,MercadoPago,VEND-09,Rosario
VTA00010300,2023-12-22,CLI022,BEB-004,13,1188.75,0,0.0,15453.76,COMPLETADA,Transferencia,VEND-05,GBA_Sur
VTA00010301,2023-12-22,CLI030,BEB-003,39,521.6,14,2847.91,17494.31,COMPLETADA,MercadoPago,VEND-07,GBA_Sur
VTA00010302,2023-12-22,CLI041,BEB-004,32,1212.58,4,1552.11,37250.56,COMPLETADA,Tarjeta Crédito,VEND-01,GBA_Oeste
VTA00010303,2023-12-22,CLI050,ALK-001,61,670.32,5,2044.49,38845.24,COMPLETADA,MercadoPago,VEND-09,Córdoba
VTA00010304,2023-12-22,CLI011,ALK-001,32,633.25,13,2634.32,17629.65,COMPLETADA,Transferencia,VEND-07,GBA_Oeste
VTA00010305,2023-12-22,CLI011,LIM-001,10,516.23,0,0.0,5162.34,COMPLETADA,Efectivo,VEND-07,La_Plata
VTA00010306,2023-12-22,CLI003,LIM-002,75,613.92,10,4604.4,41439.64,COMPLETADA,Transferencia,VEND-04,Mendoza
VTA00010307,2023-12-22,CLI042,BEB-001,49,338.38,7,1160.64,15419.95,COMPLETADA,Efectivo,VEND-02,GBA_Sur
VTA00010308,2023-12-22,CLI001,BEB-001,25,345.66,0,0.0,8641.48,COMPLETADA,Transferencia,VEND-10,GBA_Oeste
VTA00010309,2023-12-22,CLI020,ALK-001,21,642.96,0,0.0,13502.14,COMPLETADA,Efectivo,VEND-08,Mendoza
VTA00010310,2023-12-22,CLI033,LIM-003,88,842.4,14,10378.32,63752.52,COMPLETADA,Efectivo,VEND-03,La_Plata
VTA00010311,2023-12-22,CLI023,BEB-002,29,961.36,0,0.0,27879.32,COMPLETADA,Efectivo,VEND-10,La_Plata
VTA00010312,2023-12-22,CLI008,BEB-002,7,976.47,0,0.0,6835.27,COMPLETADA,MercadoPago,VEND-08,Mendoza
VTA00010313,2023-12-22,CLI026,ALK-004,61,415.21,6,1519.68,23808.25,COMPLETADA,Efectivo,VEND-06,Rosario
VTA00010314,2023-12-22,CLI011,LIM-001,43,511.72,7,1540.27,20463.64,COMPLETADA,MercadoPago,VEND-07,GBA_Oeste
VTA00010315,2023-12-22,CLI030,ALK-001,12,617.58,0,0.0,7411.01,COMPLETADA,Tarjeta Crédito,VEND-07,GBA_Oeste
VTA00010316,2023-12-22,CLI023,LIM-002,11,584.98,0,0.0,6434.79,COMPLETADA,Tarjeta Crédito,VEND-10,Mendoza
VTA00010317,2023-12-25,CLI015,BEB-001,18,354.36,0,0.0,6378.43,COMPLETADA,Efectivo,VEND-03,Córdoba
VTA00010318,2023-12-25,CLI043,ALK-003,9,823.18,0,0.0,7408.6,COMPLETADA,Transferencia,VEND-09,Rosario
VTA00010319,2023-12-25,CLI013,BEB-002,10,1005.5,0,0.0,10055.03,COMPLETADA,Tarjeta Crédito,VEND-03,Córdoba
VTA00010320,2023-12-25,CLI041,BEB-002,45,994.74,7,3133.42,41629.77,COMPLETADA,Tarjeta Crédito,VEND-01,GBA_Oeste
VTA00010321,2023-12-25,CLI020,LIM-001,73,500.92,6,2194.05,34373.46,COMPLETADA,Tarjeta Crédito,VEND-08,GBA_Oeste
VTA00010322,2023-12-25,CLI020,LIM-003,24,862.39,0,0.0,20697.41,COMPLETADA,MercadoPago,VEND-08,Mendoza
VTA00010323,2023-12-25,CLI042,LIM-001,34,512.33,1,174.19,17245.07,COMPLETADA,Transferencia,VEND-02,La_Plata
VTA00010324,2023-12-25,CLI020,ALK-004,29,436.42,0,0.0,12656.04,COMPLETADA,MercadoPago,VEND-08,Mendoza
VTA00010325,2023-12-25,CLI017,LIM-002,38,619.87,1,235.55,23319.45,COMPLETADA,MercadoPago,VEND-09,Córdoba
VTA00010326,2023-12-25,CLI048,ALK-004,10,429.68,0,0.0,4296.84,COMPLETADA,Efectivo,VEND-02,La_Plata
VTA00010327,2023-12-25,CLI020,ALK-004,56,405.85,1,227.28,22500.49,COMPLETADA,Transferencia,VEND-08,Mendoza
VTA00010328,2023-12-25,CLI005,ALK-005,9,1933.5,0,0.0,17401.47,COMPLETADA,MercadoPago,VEND-02,Mendoza
VTA00010329,2023-12-25,CLI039,LAC-002,9,1212.5,0,0.0,10912.51,COMPLETADA,MercadoPago,VEND-05,CABA_Norte
VTA00010330,2023-12-25,CLI037,LIM-002,13,591.19,0,0.0,7685.53,COMPLETADA,MercadoPago,VEND-08,Córdoba
VTA00010331,2023-12-25,CLI018,ALK-001,76,637.52,5,2422.57,46028.86,COMPLETADA,Tarjeta Crédito,VEND-03,La_Plata
VTA00010332,2023-12-25,CLI014,ALK-002,43,545.69,1,234.65,23230.07,COMPLETADA,Transferencia,VEND-07,Mendoza
VTA00010333,2023-12-25,CLI025,BEB-003,44,516.17,13,2952.47,19758.83,COMPLETADA,Efectivo,VEND-02,La_Plata
VTA00010334,2023-12-25,CLI012,LIM-003,90,827.16,2,1488.88,72955.3,COMPLETADA,MercadoPago,VEND-05,Córdoba
VTA00010335,2023-12-25,CLI024,ALK-003,7,808.62,0,0.0,5660.37,COMPLETADA,Transferencia,VEND-09,CABA_Norte
VTA00010336,2023-12-25,CLI010,LIM-001,31,540.91,5,838.41,15929.77,COMPLETADA,Transferencia,VEND-01,GBA_Sur
VTA00010337,2023-12-25,CLI013,ALK-002,57,525.79,0,0.0,29969.83,COMPLETADA,MercadoPago,VEND-03,La_Plata
VTA00010338,2023-12-25,CLI006,LIM-003,37,839.81,2,621.46,30451.59,COMPLETADA,MercadoPago,VEND-10,Córdoba
VTA00010339,2023-12-25,CLI047,ALK-004,42,414.35,6,1044.17,16358.64,COMPLETADA,MercadoPago,VEND-09,CABA_Centro
VTA00010340,2023-12-26,CLI016,ALK-001,56,657.41,14,5154.09,31660.86,COMPLETADA,Tarjeta Crédito,VEND-03,GBA_Oeste
VTA00010341,2023-12-26,CLI049,BEB-003,39,531.75,2,414.76,20323.47,COMPLETADA,Efectivo,VEND-01,La_Plata
VTA00010342,2023-12-26,CLI009,LIM-003,10,829.89,0,0.0,8298.86,COMPLETADA,Transferencia,VEND-07,La_Plata
VTA00010343,2023-12-26,CLI004,ALK-003,100,887.45,8,7099.63,81645.74,COMPLETADA,MercadoPago,VEND-04,Córdoba
VTA00010344,2023-12-26,CLI013,BEB-001,37,359.83,0,0.0,13313.56,COMPLETADA,Tarjeta Crédito,VEND-03,CABA_Centro
VTA00010345,2023-12-26,CLI043,BEB-002,16,983.27,0,0.0,15732.25,COMPLETADA,Tarjeta Crédito,VEND-09,Rosario
VTA00010346,2023-12-26,CLI008,LIM-003,25,875.14,0,0.0,21878.46,COMPLETADA,Tarjeta Crédito,VEND-08,GBA_Oeste
VTA00010347,2023-12-26,CLI035,ALK-004,84,430.71,1,361.8,35817.84,COMPLETADA,Transferencia,VEND-10,CABA_Centro
VTA00010348,2023-12-26,CLI011,BEB-002,19,964.24,0,0.0,18320.51,COMPLETADA,Efectivo,VEND-07,CABA_Centro
VTA00010349,2023-12-26,CLI015,BEB-001,48,363.7,5,872.89,16584.86,COMPLETADA,Efectivo,VEND-03,La_Plata
VTA00010350,2023-12-26,CLI014,BEB-002,33,979.15,15,4846.81,27465.23,COMPLETADA,Efectivo,VEND-07,Córdoba
VTA00010351,2023-12-26,CLI014,ALK-001,71,674.6,12,5747.57,42148.86,COMPLETADA,Transferencia,VEND-07,GBA_Oeste
VTA00010352,2023-12-26,CLI012,LIM-001,64,497.5,10,3183.98,28655.84,COMPLETADA,Tarjeta Crédito,VEND-05,Córdoba
VTA00010353,2023-12-26,CLI026,ALK-004,47,403.96,11,2088.5,16897.83,COMPLETADA,Efectivo,VEND-06,GBA_Oeste
VTA00010354,2023-12-26,CLI039,BEB-003,13,515.87,0,0.0,6706.26,COMPLETADA,Transferencia,VEND-05,Córdoba
VTA00010355,2023-12-26,CLI049,ALK-004,47,417.31,1,196.14,19417.45,COMPLETADA,Transferencia,VEND-01,Mendoza
VTA00010356,2023-12-26,CLI020,ALK-004,20,438.02,0,0.0,8760.32,COMPLETADA,Efectivo,VEND-08,Rosario
VTA00010357,2023-12-26,CLI049,BEB-004,49,1205.47,12,7088.16,51979.85,COMPLETADA,Tarjeta Crédito,VEND-01,Córdoba
VTA00010358,2023-12-26,CLI020,ALK-005,11,1761.46,0,0.0,19376.08,COMPLETADA,MercadoPago,VEND-08,GBA_Sur
VTA00010359,2023-12-26,CLI039,ALK-002,94,512.25,8,3852.15,44299.72,COMPLETADA,Transferencia,VEND-05,GBA_Sur
VTA00010360,2023-12-26,CLI048,BEB-002,24,992.24,0,0.0,23813.83,COMPLETADA,MercadoPago,VEND-02,GBA_Sur
VTA00010361,2023-12-26,CLI020,LAC-003,28,215.0,0,0.0,6019.98,COMPLETADA,Transferencia,VEND-08,GBA_Oeste
VTA00010362,2023-12-26,CLI019,LAC-001,25,399.59,0,0.0,9989.68,COMPLETADA,MercadoPago,VEND-05,GBA_Oeste
VTA00010363,2023-12-26,CLI023,ALK-002,50,513.28,12,3079.68,22584.33,COMPLETADA,MercadoPago,VEND-10,CABA_Norte
VTA00010364,2023-12-26,CLI015,BEB-002,26,966.16,0,0.0,25120.1,COMPLETADA,MercadoPago,VEND-03,GBA_Sur
VTA00010365,2023-12-26,CLI034,BEB-004,38,1202.86,13,5942.13,39766.55,COMPLETADA,Transferencia,VEND-07,GBA_Oeste
VTA00010366,2023-12-26,CLI007,LIM-003,98,859.55,3,2527.09,81709.3,COMPLETADA,MercadoPago,VEND-03,Mendoza
VTA00010367,2023-12-26,CLI037,LIM-003,8,857.55,0,0.0,6860.37,COMPLETADA,Transferencia,VEND-08,Córdoba
VTA00010368,2023-12-26,CLI031,LAC-001,19,430.69,0,0.0,8183.12,COMPLETADA,Tarjeta Crédito,VEND-03,GBA_Sur
VTA00010369,2023-12-26,CLI013,ALK-001,82,662.89,4,2174.28,52182.79,COMPLETADA,MercadoPago,VEND-03,GBA_Sur
VTA00010370,2023-12-26,CLI011,ALK-002,42,537.12,6,1353.55,21205.69,COMPLETADA,Efectivo,VEND-07,GBA_Sur
VTA00010371,2023-12-26,CLI022,LAC-002,22,1272.62,0,0.0,27997.56,COMPLETADA,MercadoPago,VEND-05,GBA_Oeste
VTA00010372,2023-12-26,CLI037,BEB-004,22,1205.52,0,0.0,26521.51,COMPLETADA,Transferencia,VEND-08,CABA_Centro
VTA00010373,2023-12-26,CLI039,ALK-005,88,1868.65,9,14799.7,149641.44,COMPLETADA,Tarjeta Crédito,VEND-05,Mendoza
VTA00010374,2023-12-26,CLI029,LAC-003,24,211.37,0,0.0,5072.91,COMPLETADA,Tarjeta Crédito,VEND-08,GBA_Sur
VTA00010375,2023-12-26,CLI039,LIM-002,17,598.16,0,0.0,10168.64,COMPLETADA,MercadoPago,VEND-05,GBA_Sur
VTA00010376,2023-12-26,CLI002,ALK-004,33,414.96,0,0.0,13693.72,COMPLETADA,Efectivo,VEND-03,GBA_Oeste
VTA00010377,2023-12-26,CLI039,BEB-001,37,363.06,12,1612.01,11821.39,COMPLETADA,MercadoPago,VEND-05,CABA_Norte
VTA00010378,2023-12-26,CLI050,BEB-003,38,520.71,15,2968.03,16818.85,COMPLETADA,MercadoPago,VEND-09,GBA_Sur
VTA00010379,2023-12-26,CLI016,ALK-004,17,432.47,0,0.0,7352.07,COMPLETADA,Efectivo,VEND-03,Córdoba
VTA00010380,2023-12-26,CLI005,BEB-002,44,968.24,1,426.03,42176.61,COMPLETADA,Efectivo,VEND-02,CABA_Centro
VTA00010381,2023-12-26,CLI027,ALK-005,69,1794.76,6,7430.33,116408.45,COMPLETADA,MercadoPago,VEND-02,CABA_Centro
VTA00010382,2023-12-26,CLI011,ALK-004,58,418.26,7,1698.13,22560.91,COMPLETADA,Tarjeta Crédito,VEND-07,Rosario
VTA00010383,2023-12-26,CLI012,ALK-001,6,649.37,0,0.0,3896.22,COMPLETADA,Tarjeta Crédito,VEND-05,Córdoba
VTA00010384,2023-12-26,CLI033,ALK-001,75,657.09,8,3942.56,45339.43,COMPLETADA,Transferencia,VEND-03,CABA_Centro
VTA00010385,2023-12-26,CLI041,ALK-003,15,844.65,0,0.0,12669.8,COMPLETADA,MercadoPago,VEND-01,Mendoza
VTA00010386,2023-12-26,CLI040,BEB-001,49,334.07,3,491.08,15878.17,COMPLETADA,MercadoPago,VEND-10,Rosario
VTA00010387,2023-12-27,CLI040,LIM-003,99,844.21,0,0.0,83577.09,COMPLETADA,MercadoPago,VEND-10,CABA_Centro
VTA00010388,2023-12-27,CLI026,LAC-002,7,1252.59,0,0.0,8768.12,COMPLETADA,Transferencia,VEND-06,CABA_Norte
VTA00010389,2023-12-27,CLI016,LAC-003,46,220.51,5,507.18,9636.35,COMPLETADA,Transferencia,VEND-03,GBA_Sur
VTA00010390,2023-12-27,CLI016,LIM-001,10,511.56,0,0.0,5115.58,COMPLETADA,Transferencia,VEND-03,Rosario
VTA00010391,2023-12-27,CLI008,LAC-003,25,223.06,0,0.0,5576.42,COMPLETADA,Transferencia,VEND-08,Mendoza
VTA00010392,2023-12-27,CLI029,ALK-001,95,632.32,15,9010.51,51059.54,COMPLETADA,Tarjeta Crédito,VEND-08,CABA_Norte
VTA00010393,2023-12-27,CLI008,LAC-002,14,1201.34,0,0.0,16818.73,COMPLETADA,Efectivo,VEND-08,Mendoza
VTA00010394,2023-12-27,CLI039,BEB-004,10,1196.17,0,0.0,11961.75,COMPLETADA,Efectivo,VEND-05,Rosario
VTA00010395,2023-12-27,CLI014,LIM-002,27,573.9,0,0.0,15495.25,COMPLETADA,Efectivo,VEND-07,La_Plata
VTA00010396,2023-12-27,CLI038,LAC-003,43,218.78,10,940.77,8466.9,COMPLETADA,Tarjeta Crédito,VEND-01,GBA_Oeste
VTA00010397,2023-12-27,CLI021,BEB-003,10,504.54,0,0.0,5045.45,COMPLETADA,Transferencia,VEND-10,GBA_Oeste
VTA00010398,2023-12-27,CLI014,BEB-001,30,354.42,0,0.0,10632.49,COMPLETADA,Transferencia,VEND-07,Córdoba
VTA00010399,2023-12-27,CLI010,ALK-003,71,819.69,5,2909.91,55288.29,COMPLETADA,Efectivo,VEND-01,Mendoza
VTA00010400,2023-12-27,CLI009,LIM-003,17,855.09,0,0.0,14536.47,COMPLETADA,MercadoPago,VEND-07,GBA_Oeste
VTA00010401,2023-12-27,CLI030,ALK-002,41,514.56,12,2531.66,18565.48,COMPLETADA,Efectivo,VEND-07,La_Plata
VTA00010402,2023-12-27,CLI049,BEB-002,14,1010.81,0,0.0,14151.39,COMPLETADA,Efectivo,VEND-01,GBA_Oeste
VTA00010403,2023-12-27,CLI016,LIM-002,35,586.79,15,3080.63,17456.93,COMPLETADA,MercadoPago,VEND-03,GBA_Oeste
VTA00010404,2023-12-27,CLI003,ALK-003,84,858.91,0,0.0,72148.58,COMPLETADA,Transferencia,VEND-04,Rosario
VTA00010405,2023-12-27,CLI045,ALK-005,71,1766.12,8,10031.56,115362.96,COMPLETADA,Tarjeta Crédito,VEND-06,GBA_Oeste
VTA00010406,2023-12-27,CLI024,BEB-004,25,1275.62,0,0.0,31890.45,COMPLETADA,MercadoPago,VEND-09,CABA_Centro
VTA00010407,2023-12-27,CLI006,ALK-004,59,414.29,15,3666.46,20776.61,COMPLETADA,MercadoPago,VEND-10,Mendoza
VTA00010408,2023-12-27,CLI036,BEB-003,11,507.54,0,0.0,5582.95,COMPLETADA,Transferencia,VEND-09,La_Plata
VTA00010409,2023-12-27,CLI012,ALK-002,91,516.05,12,5635.3,41325.53,COMPLETADA,Efectivo,VEND-05,GBA_Oeste
VTA00010410,2023-12-27,CLI019,ALK-004,26,437.34,0,0.0,11370.91,COMPLETADA,Efectivo,VEND-05,Córdoba
VTA00010411,2023-12-27,CLI018,BEB-001,30,357.02,0,0.0,10710.52,COMPLETADA,MercadoPago,VEND-03,Mendoza
VTA00010412,2023-12-27,CLI020,LAC-003,32,213.74,15,1025.93,5813.6,COMPLETADA,Transferencia,VEND-08,Rosario
VTA00010413,2023-12-27,CLI021,LAC-001,40,432.33,15,2594.01,14699.38,COMPLETADA,Transferencia,VEND-10,Mendoza
VTA00010414,2023-12-27,CLI024,ALK-003,86,828.01,13,9257.12,61951.48,COMPLETADA,Tarjeta Crédito,VEND-09,Mendoza
VTA00010415,2023-12-27,CLI028,BEB-002,34,954.48,10,3245.23,29207.09,COMPLETADA,Tarjeta Crédito,VEND-03,La_Plata
VTA00010416,2023-12-27,CLI005,ALK-004,36,421.15,3,454.84,14706.56,COMPLETADA,Tarjeta Crédito,VEND-02,Rosario
VTA00010417,2023-12-27,CLI028,BEB-001,36,339.64,7,855.89,11371.09,COMPLETADA,Transferencia,VEND-03,GBA_Sur
VTA00010418,2023-12-27,CLI043,LIM-003,74,892.06,0,0.0,66012.78,COMPLETADA,Tarjeta Crédito,VEND-09,GBA_Oeste
VTA00010419,2023-12-27,CLI026,ALK-004,17,419.08,0,0.0,7124.3,COMPLETADA,Tarjeta Crédito,VEND-06,Córdoba
VTA00010420,2023-12-27,CLI013,ALK-005,37,1913.92,5,3540.74,67274.15,COMPLETADA,MercadoPago,VEND-03,La_Plata
VTA00010421,2023-12-27,CLI002,LIM-003,11,852.58,0,0.0,9378.33,COMPLETADA,Tarjeta Crédito,VEND-03,CABA_Centro
VTA00010422,2023-12-27,CLI004,BEB-004,36,1250.15,5,2250.27,42755.19,COMPLETADA,MercadoPago,VEND-04,Mendoza
VTA00010423,2023-12-27,CLI023,LAC-002,12,1194.5,0,0.0,14333.95,COMPLETADA,Transferencia,VEND-10,Rosario
VTA00010424,2023-12-27,CLI047,LAC-002,38,1310.77,9,4482.83,45326.37,COMPLETADA,MercadoPago,VEND-09,Rosario
VTA00010425,2023-12-27,CLI028,LAC-002,37,1299.1,10,4806.66,43259.92,COMPLETADA,Tarjeta Crédito,VEND-03,GBA_Sur
VTA00010426,2023-12-27,CLI017,ALK-003,93,824.88,11,8438.56,68275.62,COMPLETADA,Tarjeta Crédito,VEND-09,Rosario
VTA00010427,2023-12-27,CLI005,BEB-003,11,497.99,0,0.0,5477.91,COMPLETADA,MercadoPago,VEND-02,Mendoza
VTA00010428,2023-12-27,CLI002,LIM-001,10,502.46,0,0.0,5024.58,COMPLETADA,Transferencia,VEND-03,CABA_Norte
VTA00010429,2023-12-27,CLI041,BEB-001,12,353.91,0,0.0,4246.9,COMPLETADA,MercadoPago,VEND-01,CABA_Norte
VTA00010430,2023-12-27,CLI021,ALK-005,22,1795.84,0,0.0,39508.49,COMPLETADA,Transferencia,VEND-10,CABA_Norte
VTA00010431,2023-12-27,CLI048,LAC-001,36,425.19,0,0.0,15306.89,COMPLETADA,MercadoPago,VEND-02,La_Plata
VTA00010432,2023-12-27,CLI026,BEB-004,14,1219.99,0,0.0,17079.83,COMPLETADA,Efectivo,VEND-06,Mendoza
VTA00010433,2023-12-27,CLI038,LIM-003,99,884.81,10,8759.58,78836.2,COMPLETADA,Transferencia,VEND-01,GBA_Oeste
VTA00010434,2023-12-27,CLI050,LIM-002,43,588.0,4,1011.36,24272.71,COMPLETADA,Transferencia,VEND-09,La_Plata
VTA00010435,2023-12-27,CLI028,LIM-001,87,536.73,11,5136.51,41559.06,COMPLETADA,MercadoPago,VEND-03,Rosario
VTA00010436,2023-12-27,CLI006,ALK-005,35,1864.52,6,3915.49,61342.69,COMPLETADA,MercadoPago,VEND-10,Mendoza
VTA00010437,2023-12-27,CLI024,BEB-003,17,497.85,0,0.0,8463.38,COMPLETADA,Transferencia,VEND-09,GBA_Sur
VTA00010438,2023-12-27,CLI040,BEB-002,24,976.81,0,0.0,23443.37,COMPLETADA,Tarjeta Crédito,VEND-10,CABA_Centro
VTA00010439,2023-12-27,CLI016,LIM-003,6,829.54,0,0.0,4977.21,COMPLETADA,Transferencia,VEND-03,Mendoza
VTA00010440,2023-12-27,CLI012,ALK-004,8,439.48,0,0.0,3515.81,COMPLETADA,MercadoPago,VEND-05,GBA_Oeste
VTA00010441,2023-12-28,CLI034,ALK-004,47,439.81,9,1860.41,18810.82,COMPLETADA,Tarjeta Crédito,VEND-07,GBA_Oeste
VTA00010442,2023-12-28,CLI012,LIM-002,72,613.99,12,5304.84,38902.17,COMPLETADA,MercadoPago,VEND-05,CABA_Norte
VTA00010443,2023-12-28,CLI005,LIM-002,60,601.81,9,3249.79,32858.94,COMPLETADA,Efectivo,VEND-02,GBA_Oeste
VTA00010444,2023-12-28,CLI021,LIM-002,95,596.77,8,4535.46,52157.79,COMPLETADA,Efectivo,VEND-10,Mendoza
VTA00010445,2023-12-28,CLI011,LIM-001,78,543.23,3,1271.15,41100.59,COMPLETADA,Transferencia,VEND-07,Mendoza
VTA00010446,2023-12-28,CLI041,LIM-002,38,600.86,7,1598.3,21234.56,COMPLETADA,Tarjeta Crédito,VEND-01,La_Plata
VTA00010447,2023-12-28,CLI021,ALK-004,84,427.79,8,2874.73,33059.4,COMPLETADA,Tarjeta Crédito,VEND-10,CABA_Norte
VTA00010448,2023-12-28,CLI026,ALK-002,80,499.88,2,799.81,39190.71,COMPLETADA,Efectivo,VEND-06,Córdoba
VTA00010449,2023-12-28,CLI038,ALK-001,66,682.15,6,2701.33,42320.8,COMPLETADA,Tarjeta Crédito,VEND-01,Mendoza
VTA00010450,2023-12-28,CLI018,BEB-001,35,350.1,0,0.0,12253.37,COMPLETADA,Transferencia,VEND-03,CABA_Norte
VTA00010451,2023-12-28,CLI008,BEB-004,31,1214.4,13,4894.02,32752.27,COMPLETADA,Tarjeta Crédito,VEND-08,Córdoba
VTA00010452,2023-12-28,CLI041,LIM-001,81,528.14,12,5133.52,37645.82,COMPLETADA,Efectivo,VEND-01,GBA_Oeste
VTA00010453,2023-12-28,CLI049,LIM-002,88,594.75,9,4710.4,47627.35,COMPLETADA,Tarjeta Crédito,VEND-01,CABA_Norte
VTA00010454,2023-12-28,CLI035,BEB-004,9,1300.52,0,0.0,11704.64,COMPLETADA,Transferencia,VEND-10,GBA_Sur
VTA00010455,2023-12-28,CLI004,ALK-005,83,1790.97,11,16351.55,132298.93,COMPLETADA,MercadoPago,VEND-04,GBA_Oeste
VTA00010456,2023-12-28,CLI047,ALK-002,81,507.5,12,4932.93,36174.85,COMPLETADA,Transferencia,VEND-09,Rosario
VTA00010457,2023-12-28,CLI007,LAC-003,5,211.71,0,0.0,1058.57,COMPLETADA,Efectivo,VEND-03,CABA_Norte
VTA00010458,2023-12-28,CLI019,LIM-001,54,516.62,2,557.95,27339.63,COMPLETADA,Tarjeta Crédito,VEND-05,Córdoba
VTA00010459,2023-12-28,CLI014,BEB-004,30,1201.5,0,0.0,36045.14,COMPLETADA,Efectivo,VEND-07,CABA_Norte
VTA00010460,2023-12-28,CLI048,LIM-001,84,500.89,13,5469.68,36604.76,COMPLETADA,MercadoPago,VEND-02,Mendoza
VTA00010461,2023-12-28,CLI016,ALK-005,69,1939.32,13,17395.7,116417.36,COMPLETADA,Tarjeta Crédito,VEND-03,Córdoba
VTA00010462,2023-12-28,CLI011,BEB-002,44,1023.63,2,900.79,44138.8,COMPLETADA,Efectivo,VEND-07,CABA_Norte
VTA00010463,2023-12-28,CLI015,LIM-002,74,584.39,13,5621.85,37623.12,COMPLETADA,Efectivo,VEND-03,GBA_Oeste
VTA00010464,2023-12-28,CLI003,ALK-003,54,881.99,10,4762.76,42864.85,COMPLETADA,Transferencia,VEND-04,Rosario
VTA00010465,2023-12-28,CLI043,ALK-003,91,808.83,15,11040.47,62562.66,COMPLETADA,Efectivo,VEND-09,Rosario
VTA00010466,2023-12-28,CLI023,ALK-004,70,401.71,7,1968.38,26151.39,COMPLETADA,Efectivo,VEND-10,Rosario
VTA00010467,2023-12-28,CLI013,BEB-003,38,511.6,2,388.82,19052.1,COMPLETADA,MercadoPago,VEND-03,CABA_Centro
VTA00010468,2023-12-29,CLI023,BEB-002,33,1000.23,3,990.23,32017.31,COMPLETADA,Efectivo,VEND-10,Córdoba
VTA00010469,2023-12-29,CLI048,LAC-002,49,1307.71,3,1922.34,62155.67,COMPLETADA,Transferencia,VEND-02,CABA_Centro
VTA00010470,2023-12-29,CLI019,LIM-002,18,605.61,0,0.0,10900.98,COMPLETADA,Efectivo,VEND-05,CABA_Norte
VTA00010471,2023-12-29,CLI019,LIM-003,9,820.16,0,0.0,7381.44,COMPLETADA,Efectivo,VEND-05,CABA_Norte
VTA00010472,2023-12-29,CLI004,ALK-004,51,436.5,1,222.62,22038.89,COMPLETADA,Transferencia,VEND-04,La_Plata
VTA00010473,2023-12-29,CLI015,ALK-005,32,1941.03,8,4969.02,57143.78,COMPLETADA,Transferencia,VEND-03,CABA_Norte
VTA00010474,2023-12-29,CLI042,ALK-002,99,509.24,11,5545.65,44869.36,COMPLETADA,Efectivo,VEND-02,CABA_Norte
VTA00010475,2023-12-29,CLI022,LIM-001,61,535.57,12,3920.38,28749.42,COMPLETADA,MercadoPago,VEND-05,Rosario
VTA00010476,2023-12-29,CLI032,LIM-003,89,866.19,12,9250.87,67839.72,COMPLETADA,Transferencia,VEND-08,GBA_Sur
VTA00010477,2023-12-29,CLI044,BEB-001,41,335.63,7,963.26,12797.58,COMPLETADA,MercadoPago,VEND-01,CABA_Norte
VTA00010478,2023-12-29,CLI041,BEB-004,40,1286.91,7,3603.36,47873.23,COMPLETADA,Transferencia,VEND-01,Córdoba
VTA00010479,2023-12-29,CLI009,LIM-002,13,590.57,0,0.0,7677.39,COMPLETADA,Tarjeta Crédito,VEND-07,GBA_Oeste
VTA00010480,2023-12-29,CLI050,LAC-001,25,419.65,0,0.0,10491.3,COMPLETADA,Tarjeta Crédito,VEND-09,CABA_Norte
VTA00010481,2023-12-29,CLI048,LAC-001,18,414.53,0,0.0,7461.53,COMPLETADA,Efectivo,VEND-02,Rosario
VTA00010482,2023-12-29,CLI026,BEB-003,15,494.26,0,0.0,7413.97,COMPLETADA,Transferencia,VEND-06,Córdoba
VTA00010483,2023-12-29,CLI010,BEB-003,5,505.16,0,0.0,2525.8,COMPLETADA,Efectivo,VEND-01,Córdoba
VTA00010484,2023-12-29,CLI039,ALK-002,77,494.96,8,3048.97,35063.12,COMPLETADA,Efectivo,VEND-05,GBA_Oeste
VTA00010485,2023-12-29,CLI018,ALK-003,64,842.79,3,1618.16,52320.48,COMPLETADA,Tarjeta Crédito,VEND-03,GBA_Sur
VTA00010486,2023-12-29,CLI049,LAC-002,32,1263.8,2,808.83,39632.85,COMPLETADA,Efectivo,VEND-01,CABA_Centro
VTA00010487,2023-12-29,CLI003,LIM-001,51,533.43,1,272.05,26932.66,COMPLETADA,Transferencia,VEND-04,Córdoba
VTA00010488,2023-12-29,CLI047,LIM-003,70,867.35,15,9107.13,51607.09,COMPLETADA,Tarjeta Crédito,VEND-09,CABA_Centro
VTA00010489,2023-12-29,CLI022,ALK-003,77,890.6,4,2743.05,65833.3,COMPLETADA,Tarjeta Crédito,VEND-05,Rosario
VTA00010490,2023-12-29,CLI008,LIM-002,99,594.06,3,1764.35,57047.22,COMPLETADA,Efectivo,VEND-08,La_Plata
