VentaID,Fecha,Sucursal,Zona,Cliente,Categoria,Producto,Cantidad,PrecioUnitario,CostoUnitario,CostoTotal,Descuento,TotalVenta,Ganancia,MargenPorcentaje,Mes,Trimestre,Rentabilidad
VTA2022007577,2022-09-19,CABA_Centro,CABA,Carrefour Argentina S.A.,ALMACEN,Azúcar Ledesma 1kg,46,280.2,220,10120,1304.78,11584.42,1464.42,12.64,2022-09,T3-2022,Baja
VTA2022007578,2022-12-01,Mendoza,Interior,Almacén Punto de Venta,LACTEOS,Queso Cremón La Paulina 400g,30,597.13,520,15600,0.0,17913.9,2313.9000000000015,12.92,2022-12,T4-2022,Baja
VTA2022007579,2022-12-02,Rosario,Interior,Almacén San José,LIMPIEZA,Detergente Magistral 750ml,44,321.53,250,11000,2760.55,11386.77,386.77000000000044,3.4,2022-12,T4-2022,Baja
VTA2022007580,2022-07-28,CABA_Norte,CABA,Supermercado Coto S.A.,LIMPIEZA,Suavizante Vivere 1L,20,412.38,300,6000,0.0,8247.6,2247.6000000000004,27.25,2022-07,T3-2022,Alta
VTA2022007581,2022-01-25,GBA_Sur,GBA,Kiosco Central,ALMACEN,Mermelada La Campagnola 454g,71,353.56,300,21300,3546.98,21555.78,255.77999999999884,1.19,2022-01,T1-2022,Baja
VTA2022007582,2022-02-07,Mendoza,Interior,Distribuidora Rápida,LIMPIEZA,Suavizante Vivere 1L,24,336.53,300,7200,0.0,8076.72,876.7200000000003,10.85,2022-02,T1-2022,Baja
VTA2022007583,2022-05-02,Córdoba,Interior,Maxikiosco Luz,ALMACEN,Fideos Moñito Matarazzo 500g,52,245.85,180,9360,2057.85,10726.35,1366.3500000000004,12.74,2022-05,T2-2022,Baja
VTA2022007584,2022-09-07,Mendoza,Interior,Kiosco 24 Horas,LIMPIEZA,Suavizante Vivere 1L,14,418.79,300,4200,0.0,5863.06,1663.0600000000004,28.37,2022-09,T3-2022,Alta
VTA2022007585,2022-02-21,Mendoza,Interior,Almacén Punto de Venta,ALMACEN,Azúcar Ledesma 1kg,13,271.36,220,2860,0.0,3527.68,667.6799999999998,18.93,2022-02,T1-2022,Media
VTA2022007586,2022-01-14,Mendoza,Interior,Supermercados Changomás,BEBIDAS,Agua Saborizada Villavicencio 500ml,16,161.44,120,1920,0.0,2583.04,663.04,25.67,2022-01,T1-2022,Alta
VTA2022007587,2022-07-27,GBA_Sur,GBA,Almacén San José,LACTEOS,Leche Entera La Serenísima 1L,30,244.5,180,5400,0.0,7335.0,1935.0,26.38,2022-07,T3-2022,Alta
VTA2022007588,2022-06-30,GBA_Sur,GBA,Almacén San José,ALMACEN,Aceite Girasol Natura 1.5L,53,1059.14,750,39750,8981.54,47152.88,7402.879999999997,15.7,2022-06,T2-2022,Media
VTA2022007589,2022-01-05,La_Plata,Interior,Supermercados Jumbo S.A.,LACTEOS,Leche Entera La Serenísima 1L,6,251.09,180,1080,0.0,1506.54,426.53999999999996,28.31,2022-01,T1-2022,Alta
VTA2022007590,2022-01-20,Córdoba,Interior,Distribuidora El Norte,BEBIDAS,Pepsi 2L,5,374.73,320,1600,0.0,1873.65,273.6500000000001,14.61,2022-01,T1-2022,Baja
VTA2022007591,2022-12-26,GBA_Oeste,GBA,Almacén El Progreso,LACTEOS,Leche Entera La Serenísima 1L,28,257.4,180,5040,0.0,7207.2,2167.2,30.07,2022-12,T4-2022,Alta
VTA2022007592,2022-03-25,Mendoza,Interior,Supermercados Jumbo S.A.,LACTEOS,Leche Entera La Serenísima 1L,9,238.03,180,1620,0.0,2142.27,522.27,24.38,2022-03,T1-2022,Media
VTA2022007593,2022-09-30,GBA_Sur,GBA,Almacén El Cruce,ALMACEN,Azúcar Ledesma 1kg,11,282.52,220,2420,0.0,3107.72,687.7199999999998,22.13,2022-09,T3-2022,Media
VTA2022007594,2022-04-21,Córdoba,Interior,Distribuidora Quick S.A.,ALMACEN,Sal Fina Celusal 500g,23,91.63,65,1495,0.0,2107.49,612.4899999999998,29.06,2022-04,T2-2022,Alta
VTA2022007595,2022-01-05,CABA_Norte,CABA,Supermercado Coto S.A.,LACTEOS,Dulce Leche Verónica 400g,14,476.98,380,5320,0.0,6677.72,1357.7200000000003,20.33,2022-01,T1-2022,Media
VTA2022007596,2022-01-18,Rosario,Interior,Distribuidora Rápida,LACTEOS,Yogur Firme La Serenísima 190g,22,131.95,95,2090,0.0,2902.9,812.9000000000001,28.0,2022-01,T1-2022,Alta
VTA2022007597,2022-05-30,Rosario,Interior,Supermercados La Anónima,BEBIDAS,Vino Tinto Toro 1L,33,672.97,520,17160,0.0,22208.01,5048.009999999998,22.73,2022-05,T2-2022,Media
VTA2022007598,2022-03-01,GBA_Sur,GBA,Mayorista Precio Bajo,LIMPIEZA,Suavizante Vivere 1L,10,422.85,300,3000,0.0,4228.5,1228.5,29.05,2022-03,T1-2022,Alta
VTA2022007599,2022-05-13,CABA_Norte,CABA,Mayorista El Economico,LACTEOS,Manteca San Ignacio 200g,40,291.84,250,10000,0.0,11673.6,1673.6000000000004,14.34,2022-05,T2-2022,Baja
VTA2022007600,2022-07-06,GBA_Oeste,GBA,Almacén Punto de Venta,LACTEOS,Leche Entera La Serenísima 1L,29,203.59,180,5220,0.0,5904.11,684.1099999999997,11.59,2022-07,T3-2022,Baja
VTA2022007601,2022-06-02,GBA_Oeste,GBA,Almacén Punto de Venta,LACTEOS,Dulce Leche Verónica 400g,4,534.32,380,1520,0.0,2137.28,617.2800000000002,28.88,2022-06,T2-2022,Alta
VTA2022007602,2022-07-26,Rosario,Interior,Kiosco Central,BEBIDAS,Pepsi 2L,11,434.68,320,3520,0.0,4781.48,1261.4799999999996,26.38,2022-07,T3-2022,Alta
VTA2022007603,2022-01-04,La_Plata,Interior,Almacén Punto de Venta,ALMACEN,Mermelada La Campagnola 454g,38,425.91,300,11400,0.0,16184.58,4784.58,29.56,2022-01,T1-2022,Alta
VTA2022007604,2022-10-11,GBA_Oeste,GBA,Almacén Don Pedro,LIMPIEZA,Limpiador Cif Crema 500g,70,470.05,330,23100,4268.73,28634.77,5534.77,19.33,2022-10,T4-2022,Media
VTA2022007605,2022-03-22,CABA_Norte,CABA,Kiosco Central,LIMPIEZA,Limpiador Cif Crema 500g,11,419.38,330,3630,0.0,4613.18,983.1800000000003,21.31,2022-03,T1-2022,Media
VTA2022007606,2022-03-25,Mendoza,Interior,Supermercados DIA % S.A.,LACTEOS,Manteca San Ignacio 200g,17,288.25,250,4250,0.0,4900.25,650.25,13.27,2022-03,T1-2022,Baja
VTA2022007607,2022-06-06,GBA_Sur,GBA,Kiosco Central,LACTEOS,Dulce Leche Verónica 400g,28,493.4,380,10640,0.0,13815.2,3175.2000000000007,22.98,2022-06,T2-2022,Media
VTA2022007608,2022-11-15,Mendoza,Interior,Almacén El Progreso,ALMACEN,Aceite Girasol Natura 1.5L,40,1029.52,750,30000,0.0,41180.8,11180.800000000003,27.15,2022-11,T4-2022,Alta
VTA2022007609,2022-08-01,La_Plata,Interior,Supermercados Jumbo S.A.,LACTEOS,Queso Cremón La Paulina 400g,6,675.73,520,3120,0.0,4054.38,934.3800000000001,23.05,2022-08,T3-2022,Media
VTA2022007610,2022-07-28,CABA_Centro,CABA,Supermercados Changomás,BEBIDAS,Vino Tinto Toro 1L,35,655.16,520,18200,0.0,22930.6,4730.5999999999985,20.63,2022-07,T3-2022,Media
VTA2022007611,2022-11-18,CABA_Norte,CABA,Almacén Don Pedro,LIMPIEZA,Suavizante Vivere 1L,74,422.5,300,22200,3417.09,27847.91,5647.91,20.28,2022-11,T4-2022,Media
VTA2022007612,2022-01-18,GBA_Oeste,GBA,Supermercado Coto S.A.,LIMPIEZA,Suavizante Vivere 1L,77,400.46,300,23100,5242.77,25592.65,2492.6500000000015,9.74,2022-01,T1-2022,Baja
VTA2022007613,2022-04-11,La_Plata,Interior,Almacén Don Pedro,ALMACEN,Galletitas Oreo 117g,28,191.58,140,3920,0.0,5364.24,1444.2399999999998,26.92,2022-04,T2-2022,Alta
VTA2022007614,2022-08-02,GBA_Oeste,GBA,Mayorista El Economico,LACTEOS,Yogur Firme La Serenísima 190g,21,122.62,95,1995,0.0,2575.02,580.02,22.52,2022-08,T3-2022,Media
VTA2022007615,2022-07-20,CABA_Centro,CABA,Almacén Punto de Venta,ALMACEN,Arroz Largo Fino Gallo 1kg,33,436.06,350,11550,0.0,14389.98,2839.9799999999996,19.74,2022-07,T3-2022,Media
VTA2022007616,2022-12-01,Mendoza,Interior,Supermercados Changomás,LACTEOS,Leche Entera La Serenísima 1L,6,206.49,180,1080,0.0,1238.94,158.94000000000005,12.83,2022-12,T4-2022,Baja
VTA2022007617,2022-08-29,Córdoba,Interior,Supermercados Walmart Argentina,LACTEOS,Manteca San Ignacio 200g,24,344.53,250,6000,0.0,8268.72,2268.7199999999993,27.44,2022-08,T3-2022,Alta
VTA2022007618,2022-04-26,La_Plata,Interior,Supermercados Jumbo S.A.,LIMPIEZA,Limpiador Cif Crema 500g,55,426.31,330,18150,2922.96,20524.09,2374.09,11.57,2022-04,T2-2022,Baja
VTA2022007619,2022-08-15,Rosario,Interior,Almacén El Progreso,BEBIDAS,Agua Villa del Sur 2L,28,178.92,140,3920,0.0,5009.76,1089.7600000000002,21.75,2022-08,T3-2022,Media
VTA2022007620,2022-08-23,Mendoza,Interior,Supermercados Vea S.A.,LACTEOS,Manteca San Ignacio 200g,33,339.47,250,8250,0.0,11202.51,2952.51,26.36,2022-08,T3-2022,Alta
VTA2022007621,2022-09-01,GBA_Sur,GBA,Supermercados DIA % S.A.,ALMACEN,Fideos Moñito Matarazzo 500g,45,231.51,180,8100,1460.73,8957.22,857.2199999999993,9.57,2022-09,T3-2022,Baja
VTA2022007622,2022-06-03,Córdoba,Interior,Almacén El Cruce,ALMACEN,Azúcar Ledesma 1kg,19,299.26,220,4180,0.0,5685.94,1505.9399999999996,26.49,2022-06,T2-2022,Alta
VTA2022007623,2022-07-28,La_Plata,Interior,Almacén El Cruce,LACTEOS,Queso Cremón La Paulina 400g,29,628.05,520,15080,0.0,18213.45,3133.4500000000007,17.2,2022-07,T3-2022,Media
VTA2022007624,2022-03-16,Mendoza,Interior,Mayorista Precio Bajo,LIMPIEZA,Suavizante Vivere 1L,38,399.86,300,11400,0.0,15194.68,3794.6800000000003,24.97,2022-03,T1-2022,Media
VTA2022007625,2022-07-22,CABA_Centro,CABA,Almacén San José,LACTEOS,Queso Cremón La Paulina 400g,27,725.3,520,14040,0.0,19583.1,5543.0999999999985,28.31,2022-07,T3-2022,Alta
VTA2022007626,2022-12-07,GBA_Sur,GBA,Supermercados Changomás,BEBIDAS,Agua Saborizada Villavicencio 500ml,13,136.61,120,1560,0.0,1775.93,215.93000000000006,12.16,2022-12,T4-2022,Baja
VTA2022007627,2022-01-21,Mendoza,Interior,Almacén El Cruce,BEBIDAS,Fernet Branca 750ml,36,2128.45,1800,64800,0.0,76624.2,11824.199999999997,15.43,2022-01,T1-2022,Media
VTA2022007628,2022-09-08,GBA_Oeste,GBA,Supermercados Jumbo S.A.,BEBIDAS,Pepsi 2L,17,395.2,320,5440,0.0,6718.4,1278.3999999999996,19.03,2022-09,T3-2022,Media
VTA2022007629,2022-11-22,GBA_Oeste,GBA,Almacén Punto de Venta,LACTEOS,Manteca San Ignacio 200g,11,306.11,250,2750,0.0,3367.21,617.21,18.33,2022-11,T4-2022,Media
VTA2022007630,2022-02-08,Mendoza,Interior,Distribuidora Quick S.A.,ALMACEN,Fideos Moñito Matarazzo 500g,8,252.0,180,1440,0.0,2016.0,576.0,28.57,2022-02,T1-2022,Alta
VTA2022007631,2022-10-27,Mendoza,Interior,Almacén Don Pedro,BEBIDAS,Agua Saborizada Villavicencio 500ml,37,153.25,120,4440,0.0,5670.25,1230.25,21.7,2022-10,T4-2022,Media
VTA2022007632,2022-05-05,La_Plata,Interior,Maxikiosco Luz,BEBIDAS,Vino Tinto Toro 1L,37,667.64,520,19240,0.0,24702.68,5462.68,22.11,2022-05,T2-2022,Media
VTA2022007633,2022-10-12,GBA_Oeste,GBA,Supermercados La Anónima,LACTEOS,Dulce Leche Verónica 400g,21,514.76,380,7980,0.0,10809.96,2829.959999999999,26.18,2022-10,T4-2022,Alta
VTA2022007634,2022-05-09,CABA_Centro,CABA,Maxikiosco Luz,LACTEOS,Queso Cremón La Paulina 400g,5,642.89,520,2600,0.0,3214.45,614.4499999999998,19.12,2022-05,T2-2022,Media
VTA2022007635,2022-11-03,Mendoza,Interior,Supermercado Coto S.A.,LACTEOS,Yogur Firme La Serenísima 190g,9,115.15,95,855,0.0,1036.35,181.3499999999999,17.5,2022-11,T4-2022,Media
VTA2022007636,2022-01-11,Mendoza,Interior,Maxikiosco Luz,ALMACEN,Yerba Mate Playadito 500g,49,655.95,500,24500,2739.59,29401.96,4901.959999999999,16.67,2022-01,T1-2022,Media
VTA2022007637,2022-12-29,CABA_Centro,CABA,Supermercados Vea S.A.,LIMPIEZA,Limpiador Cif Crema 500g,37,425.35,330,12210,0.0,15737.95,3527.9500000000007,22.42,2022-12,T4-2022,Media
VTA2022007638,2022-07-12,CABA_Centro,CABA,Mayorista El Economico,BEBIDAS,Fernet Branca 750ml,29,2251.93,1800,52200,0.0,65305.97,13105.970000000001,20.07,2022-07,T3-2022,Media
VTA2022007639,2022-01-26,CABA_Norte,CABA,Supermercados Vea S.A.,ALMACEN,Aceite Girasol Natura 1.5L,20,942.25,750,15000,0.0,18845.0,3845.0,20.4,2022-01,T1-2022,Media
VTA2022007640,2022-08-12,Mendoza,Interior,Mayorista El Economico,ALMACEN,Galletitas Oreo 117g,19,184.18,140,2660,0.0,3499.42,839.4200000000001,23.99,2022-08,T3-2022,Media
VTA2022007641,2022-07-04,CABA_Centro,CABA,Mayorista El Economico,LIMPIEZA,Detergente Magistral 750ml,78,299.89,250,19500,3473.12,19918.3,418.2999999999993,2.1,2022-07,T3-2022,Baja
VTA2022007642,2022-02-23,Rosario,Interior,Supermercados Vea S.A.,BEBIDAS,Agua Villa del Sur 2L,23,163.91,140,3220,0.0,3769.93,549.9299999999998,14.59,2022-02,T1-2022,Baja
VTA2022007643,2022-09-12,Córdoba,Interior,Almacén Don Pedro,LIMPIEZA,Detergente Magistral 750ml,22,320.17,250,5500,0.0,7043.74,1543.7399999999998,21.92,2022-09,T3-2022,Media
VTA2022007644,2022-08-16,La_Plata,Interior,Distribuidora El Norte,LACTEOS,Queso Cremón La Paulina 400g,13,691.63,520,6760,0.0,8991.19,2231.1900000000005,24.82,2022-08,T3-2022,Media
VTA2022007645,2022-04-27,Córdoba,Interior,Distribuidora Quick S.A.,ALMACEN,Arroz Largo Fino Gallo 1kg,49,489.61,350,17150,3017.64,20973.25,3823.25,18.23,2022-04,T2-2022,Media
VTA2022007646,2022-03-02,La_Plata,Interior,Almacén Punto de Venta,BEBIDAS,Vino Tinto Toro 1L,15,687.08,520,7800,0.0,10306.2,2506.2000000000007,24.32,2022-03,T1-2022,Media
VTA2022007647,2022-03-28,Rosario,Interior,Kiosco 24 Horas,LACTEOS,Leche Entera La Serenísima 1L,10,213.22,180,1800,0.0,2132.2,332.1999999999998,15.58,2022-03,T1-2022,Media
VTA2022007648,2022-04-26,CABA_Centro,CABA,Distribuidora El Norte,BEBIDAS,Cerveza Quilmes 1L,8,248.85,220,1760,0.0,1990.8,230.79999999999995,11.59,2022-04,T2-2022,Baja
VTA2022007649,2022-09-02,Córdoba,Interior,Supermercado Coto S.A.,LIMPIEZA,Detergente Magistral 750ml,23,296.62,250,5750,0.0,6822.26,1072.2600000000002,15.72,2022-09,T3-2022,Media
VTA2022007650,2022-03-21,Córdoba,Interior,Almacén El Cruce,BEBIDAS,Agua Saborizada Villavicencio 500ml,29,159.9,120,3480,0.0,4637.1,1157.1000000000004,24.95,2022-03,T1-2022,Media
VTA2022007651,2022-11-24,GBA_Oeste,GBA,Almacén San José,BEBIDAS,Agua Saborizada Villavicencio 500ml,8,152.5,120,960,0.0,1220.0,260.0,21.31,2022-11,T4-2022,Media
VTA2022007652,2022-11-30,Rosario,Interior,Almacén Don Pedro,LACTEOS,Yogur Firme La Serenísima 190g,19,133.37,95,1805,0.0,2534.03,729.0300000000002,28.77,2022-11,T4-2022,Alta
VTA2022007653,2022-11-23,Rosario,Interior,Almacén Don Pedro,ALMACEN,Arroz Largo Fino Gallo 1kg,26,402.35,350,9100,0.0,10461.1,1361.1000000000004,13.01,2022-11,T4-2022,Baja
VTA2022007654,2022-10-18,GBA_Oeste,GBA,Mayorista El Economico,LIMPIEZA,Suavizante Vivere 1L,75,420.26,300,22500,3430.71,28088.79,5588.790000000001,19.9,2022-10,T4-2022,Media
VTA2022007655,2022-05-05,Rosario,Interior,Supermercado Disco S.A.,LACTEOS,Leche Entera La Serenísima 1L,18,256.76,180,3240,0.0,4621.68,1381.6800000000003,29.9,2022-05,T2-2022,Alta
VTA2022007656,2022-03-28,Córdoba,Interior,Almacén El Progreso,ALMACEN,Sal Fina Celusal 500g,46,82.63,65,2990,510.72,3290.26,300.2600000000002,9.13,2022-03,T1-2022,Baja
VTA2022007657,2022-07-06,GBA_Sur,GBA,Almacén San José,BEBIDAS,Jugo Baggio 1L,19,280.62,250,4750,0.0,5331.78,581.7799999999997,10.91,2022-07,T3-2022,Baja
VTA2022007658,2022-05-30,Córdoba,Interior,Almacén El Cruce,LACTEOS,Dulce Leche Verónica 400g,7,507.44,380,2660,0.0,3552.08,892.0799999999999,25.11,2022-05,T2-2022,Alta
VTA2022007659,2022-01-27,Mendoza,Interior,Almacén El Progreso,LACTEOS,Yogur Firme La Serenísima 190g,22,131.83,95,2090,0.0,2900.26,810.2600000000002,27.94,2022-01,T1-2022,Alta
VTA2022007660,2022-06-01,La_Plata,Interior,Supermercado Coto S.A.,LIMPIEZA,Suavizante Vivere 1L,66,390.14,300,19800,4034.99,21714.25,1914.25,8.82,2022-06,T2-2022,Baja
VTA2022007661,2022-11-10,CABA_Centro,CABA,Distribuidora El Norte,BEBIDAS,Jugo Baggio 1L,39,304.23,250,9750,0.0,11864.97,2114.9699999999993,17.83,2022-11,T4-2022,Media
VTA2022007662,2022-05-24,La_Plata,Interior,Supermercados DIA % S.A.,LACTEOS,Leche Entera La Serenísima 1L,39,226.82,180,7020,0.0,8845.98,1825.9799999999996,20.64,2022-05,T2-2022,Media
VTA2022007663,2022-06-30,Córdoba,Interior,Distribuidora El Norte,BEBIDAS,Agua Saborizada Villavicencio 500ml,33,172.08,120,3960,0.0,5678.64,1718.6400000000003,30.26,2022-06,T2-2022,Alta
VTA2022007664,2022-12-30,Rosario,Interior,Supermercado Coto S.A.,BEBIDAS,Fernet Branca 750ml,9,2570.45,1800,16200,0.0,23134.05,6934.049999999999,29.97,2022-12,T4-2022,Alta
VTA2022007665,2022-10-18,Mendoza,Interior,Supermercado Coto S.A.,ALMACEN,Fideos Moñito Matarazzo 500g,26,235.63,180,4680,0.0,6126.38,1446.38,23.61,2022-10,T4-2022,Media
VTA2022007666,2022-04-29,Córdoba,Interior,Almacén Punto de Venta,ALMACEN,Sal Fina Celusal 500g,66,73.39,65,4290,592.43,4251.31,-38.6899999999996,-0.91,2022-04,T2-2022,Baja
VTA2022007667,2022-11-24,Córdoba,Interior,Almacén San José,LIMPIEZA,Detergente Magistral 750ml,73,283.58,250,18250,4089.37,16611.97,-1638.0299999999988,-9.86,2022-11,T4-2022,Baja
VTA2022007668,2022-09-30,Rosario,Interior,Almacén El Progreso,BEBIDAS,Fernet Branca 750ml,30,2279.33,1800,54000,0.0,68379.9,14379.899999999994,21.03,2022-09,T3-2022,Media
VTA2022007669,2022-11-14,La_Plata,Interior,Supermercados Walmart Argentina,ALMACEN,Fideos Moñito Matarazzo 500g,57,239.22,180,10260,2269.72,11365.82,1105.8199999999997,9.73,2022-11,T4-2022,Baja
VTA2022007670,2022-07-27,CABA_Centro,CABA,Distribuidora El Norte,ALMACEN,Harina 0000 Favorita 1kg,27,282.26,250,6750,0.0,7621.02,871.0200000000004,11.43,2022-07,T3-2022,Baja
VTA2022007671,2022-09-08,GBA_Oeste,GBA,Distribuidora Rápida,BEBIDAS,Vino Tinto Toro 1L,20,665.18,520,10400,0.0,13303.6,2903.6000000000004,21.83,2022-09,T3-2022,Media
VTA2022007672,2022-09-13,Córdoba,Interior,Supermercados La Anónima,LACTEOS,Leche Entera La Serenísima 1L,26,204.98,180,4680,0.0,5329.48,649.4799999999996,12.19,2022-09,T3-2022,Baja
VTA2022007673,2022-09-26,Mendoza,Interior,Supermercados Walmart Argentina,ALMACEN,Aceite Girasol Natura 1.5L,17,1031.32,750,12750,0.0,17532.44,4782.439999999999,27.28,2022-09,T3-2022,Alta
VTA2022007674,2022-02-25,GBA_Sur,GBA,Kiosco 24 Horas,LACTEOS,Dulce Leche Verónica 400g,8,529.49,380,3040,0.0,4235.92,1195.92,28.23,2022-02,T1-2022,Alta
VTA2022007675,2022-04-26,La_Plata,Interior,Supermercados Walmart Argentina,ALMACEN,Fideos Moñito Matarazzo 500g,56,249.23,180,10080,1459.57,12497.31,2417.3099999999995,19.34,2022-04,T2-2022,Media
VTA2022007676,2022-01-11,Córdoba,Interior,Supermercado Coto S.A.,LIMPIEZA,Lavandina Ayudín 1L,43,285.54,220,9460,2017.27,10260.95,800.9500000000007,7.81,2022-01,T1-2022,Baja
VTA2022007677,2022-12-19,CABA_Centro,CABA,Mayorista Precio Bajo,BEBIDAS,Fernet Branca 750ml,39,2179.98,1800,70200,0.0,85019.22,14819.220000000001,17.43,2022-12,T4-2022,Media
VTA2022007678,2022-06-17,Córdoba,Interior,Supermercados La Anónima,LIMPIEZA,Detergente Magistral 750ml,61,341.64,250,15250,3047.8,17792.24,2542.2400000000016,14.29,2022-06,T2-2022,Baja
VTA2022007679,2022-10-06,Rosario,Interior,Distribuidora Quick S.A.,BEBIDAS,Agua Saborizada Villavicencio 500ml,30,153.85,120,3600,0.0,4615.5,1015.5,22.0,2022-10,T4-2022,Media
VTA2022007680,2022-06-15,CABA_Centro,CABA,Supermercado Disco S.A.,LIMPIEZA,Limpiador Cif Crema 500g,16,376.7,330,5280,0.0,6027.2,747.1999999999998,12.4,2022-06,T2-2022,Baja
VTA2022007681,2022-03-08,GBA_Oeste,GBA,Distribuidora Rápida,LIMPIEZA,Suavizante Vivere 1L,74,430.5,300,22200,4300.72,27556.28,5356.279999999999,19.44,2022-03,T1-2022,Media
VTA2022007682,2022-01-12,Córdoba,Interior,Carrefour Argentina S.A.,ALMACEN,Dulce Leche San Ignacio 400g,78,535.13,400,31200,7170.04,34570.1,3370.0999999999985,9.75,2022-01,T1-2022,Baja
VTA2022007683,2022-02-17,GBA_Oeste,GBA,Supermercado Coto S.A.,ALMACEN,Aceite Girasol Natura 1.5L,43,1076.75,750,32250,7755.7,38544.55,6294.550000000003,16.33,2022-02,T1-2022,Media
VTA2022007684,2022-03-14,CABA_Norte,CABA,Distribuidora Quick S.A.,ALMACEN,Aceite Girasol Natura 1.5L,70,943.1,750,52500,11255.25,54761.75,2261.75,4.13,2022-03,T1-2022,Baja
VTA2022007685,2022-03-22,CABA_Centro,CABA,Distribuidora Rápida,LIMPIEZA,Lavandina Ayudín 1L,20,313.28,220,4400,0.0,6265.6,1865.6000000000004,29.78,2022-03,T1-2022,Alta
VTA2022007686,2022-03-24,GBA_Oeste,GBA,Kiosco 24 Horas,LACTEOS,Manteca San Ignacio 200g,15,353.88,250,3750,0.0,5308.2,1558.1999999999998,29.35,2022-03,T1-2022,Alta
VTA2022007687,2022-02-22,Córdoba,Interior,Mayorista Precio Bajo,LACTEOS,Queso Cremón La Paulina 400g,13,676.08,520,6760,0.0,8789.04,2029.0400000000009,23.09,2022-02,T1-2022,Media
VTA2022007688,2022-09-21,La_Plata,Interior,Maxikiosco Luz,LIMPIEZA,Desengrasante Grasa Relief 500ml,50,345.18,280,14000,1654.25,15604.75,1604.75,10.28,2022-09,T3-2022,Baja
VTA2022007689,2022-01-12,Mendoza,Interior,Supermercado Coto S.A.,LIMPIEZA,Suavizante Vivere 1L,44,424.49,300,13200,1598.54,17079.02,3879.0200000000004,22.71,2022-01,T1-2022,Media
VTA2022007690,2022-07-19,Rosario,Interior,Supermercados Jumbo S.A.,LACTEOS,Manteca San Ignacio 200g,17,342.3,250,4250,0.0,5819.1,1569.1000000000004,26.96,2022-07,T3-2022,Alta
VTA2022007691,2022-05-06,GBA_Sur,GBA,Supermercados La Anónima,LIMPIEZA,Suavizante Vivere 1L,26,372.48,300,7800,0.0,9684.48,1884.4799999999996,19.46,2022-05,T2-2022,Media
VTA2022007692,2022-06-24,Córdoba,Interior,Kiosco 24 Horas,LIMPIEZA,Suavizante Vivere 1L,8,431.78,300,2400,0.0,3454.24,1054.2399999999998,30.52,2022-06,T2-2022,Alta
VTA2022007693,2022-02-15,Rosario,Interior,Kiosco 24 Horas,BEBIDAS,Pepsi 2L,24,432.16,320,7680,0.0,10371.84,2691.84,25.95,2022-02,T1-2022,Alta
VTA2022007694,2022-04-27,Rosario,Interior,Mayorista El Economico,ALMACEN,Fideos Moñito Matarazzo 500g,64,258.58,180,11520,2666.75,13882.37,2362.370000000001,17.02,2022-04,T2-2022,Media
VTA2022007695,2022-08-19,GBA_Oeste,GBA,Supermercados DIA % S.A.,LIMPIEZA,Lavandina Ayudín 1L,10,316.7,220,2200,0.0,3167.0,967.0,30.53,2022-08,T3-2022,Alta
VTA2022007696,2022-12-26,La_Plata,Interior,Supermercados Changomás,ALMACEN,Sal Fina Celusal 500g,67,79.89,65,4355,486.92,4865.71,510.71000000000004,10.5,2022-12,T4-2022,Baja
VTA2022007697,2022-03-03,CABA_Centro,CABA,Distribuidora Rápida,LACTEOS,Queso Cremón La Paulina 400g,8,585.02,520,4160,0.0,4680.16,520.1599999999999,11.11,2022-03,T1-2022,Baja
VTA2022007698,2022-09-08,GBA_Sur,GBA,Almacén El Cruce,LACTEOS,Manteca San Ignacio 200g,4,286.7,250,1000,0.0,1146.8,146.79999999999995,12.8,2022-09,T3-2022,Baja
VTA2022007699,2022-11-23,Rosario,Interior,Supermercados Walmart Argentina,BEBIDAS,Agua Villa del Sur 2L,23,159.5,140,3220,0.0,3668.5,448.5,12.23,2022-11,T4-2022,Baja
VTA2022007700,2022-10-31,CABA_Norte,CABA,Supermercados Walmart Argentina,LIMPIEZA,Desengrasante Grasa Relief 500ml,37,371.04,280,10360,0.0,13728.48,3368.4799999999996,24.54,2022-10,T4-2022,Media
VTA2022007701,2022-12-29,CABA_Norte,CABA,Supermercados DIA % S.A.,LACTEOS,Leche Entera La Serenísima 1L,37,251.47,180,6660,0.0,9304.39,2644.3899999999994,28.42,2022-12,T4-2022,Alta
VTA2022007702,2022-04-28,Córdoba,Interior,Almacén San José,LACTEOS,Dulce Leche Verónica 400g,16,494.97,380,6080,0.0,7919.52,1839.5200000000004,23.23,2022-04,T2-2022,Media
VTA2022007703,2022-04-19,La_Plata,Interior,Supermercados Walmart Argentina,LIMPIEZA,Jabón Polvo Ala 800g,47,463.16,350,16450,1849.24,19919.28,3469.279999999999,17.42,2022-04,T2-2022,Media
VTA2022007704,2022-03-02,Rosario,Interior,Supermercados Vea S.A.,LIMPIEZA,Jabón Polvo Ala 800g,8,414.3,350,2800,0.0,3314.4,514.4000000000001,15.52,2022-03,T1-2022,Media
VTA2022007705,2022-11-23,GBA_Oeste,GBA,Mayorista El Economico,ALMACEN,Mermelada La Campagnola 454g,11,354.95,300,3300,0.0,3904.45,604.4499999999998,15.48,2022-11,T4-2022,Media
VTA2022007706,2022-09-16,CABA_Centro,CABA,Distribuidora El Norte,ALMACEN,Galletitas Oreo 117g,39,178.44,140,5460,0.0,6959.16,1499.1599999999999,21.54,2022-09,T3-2022,Media
