VentaID,Fecha,Sucursal,Zona,Cliente,Categoria,Producto,Cantidad,PrecioUnitario,CostoUnitario,Descuento,TotalVenta,Margen,Mes,Trimestre
VTA2023009627,2023-04-28,CABA_Norte,CABA,Supermercado Coto S.A.,LACTEOS,Manteca San Ignacio 200g,7,399.47,320,0.0,2796.29,19.89,2023-04,T2-2023
VTA2023009628,2023-03-20,Mendoza,Interior,Supermercados Walmart Argentina,LIMPIEZA,Jabón Polvo Ala 800g,55,530.74,450,4001.67,25189.03,15.21,2023-03,T1-2023
VTA2023009629,2023-01-04,CABA_Centro,CABA,Supermercados Jumbo S.A.,LIMPIEZA,Limpiador Cif Crema 500g,80,484.49,420,2215.97,36543.23,13.31,2023-01,T1-2023
VTA2023009630,2023-08-08,Rosario,Interior,Kiosco Central,LIMPIEZA,Desengrasante Grasa Relief 500ml,36,402.61,350,0.0,14493.96,13.07,2023-08,T3-2023
VTA2023009631,2023-07-24,GBA_Oeste,GBA,Supermercados Walmart Argentina,LACTEOS,Yogur Firme La Serenísima 190g,35,167.38,120,0.0,5858.3,28.31,2023-07,T3-2023
VTA2023009632,2023-06-15,CABA_Centro,CABA,Kiosco 24 Horas,LIMPIEZA,Detergente Magistral 750ml,33,380.32,320,0.0,12550.56,15.86,2023-06,T2-2023
VTA2023009633,2023-08-03,CABA_Centro,CABA,Supermercados Vea S.A.,LACTEOS,Dulce Leche Verónica 400g,29,584.89,480,0.0,16961.81,17.93,2023-08,T3-2023
VTA2023009634,2023-12-26,GBA_Sur,GBA,Almacén El Progreso,ALMACEN,Yerba Mate Playadito 500g,76,893.91,650,4787.15,63150.01,27.29,2023-12,T4-2023
VTA2023009635,2023-06-21,La_Plata,Interior,Maxikiosco Luz,LACTEOS,Leche Entera La Serenísima 1L,18,296.85,220,0.0,5343.3,25.89,2023-06,T2-2023
VTA2023009636,2023-01-10,Mendoza,Interior,Supermercados Jumbo S.A.,ALMACEN,Sal Fina Celusal 500g,15,105.76,85,0.0,1586.4,19.63,2023-01,T1-2023
VTA2023009637,2023-01-12,Córdoba,Interior,Mayorista El Economico,LIMPIEZA,Lavandina Ayudín 1L,59,348.09,280,2043.81,18493.5,19.56,2023-01,T1-2023
VTA2023009638,2023-06-12,GBA_Sur,GBA,Almacén El Progreso,ALMACEN,Dulce Leche San Ignacio 400g,44,662.41,520,0.0,29146.04,21.5,2023-06,T2-2023
VTA2023009639,2023-02-20,Rosario,Interior,Maxikiosco Luz,ALMACEN,Galletitas Oreo 117g,63,221.94,180,1060.83,12921.39,18.9,2023-02,T1-2023
VTA2023009640,2023-10-23,Córdoba,Interior,Supermercados La Anónima,BEBIDAS,Coca-Cola 2.25L,12,637.54,520,0.0,7650.48,18.44,2023-10,T4-2023
VTA2023009641,2023-10-19,Córdoba,Interior,Almacén El Progreso,BEBIDAS,Vino Tinto Toro 1L,8,903.7,680,0.0,7229.6,24.75,2023-10,T4-2023
VTA2023009642,2023-05-25,GBA_Oeste,GBA,Almacén San José,LIMPIEZA,Jabón Polvo Ala 800g,20,601.25,450,0.0,12025.0,25.16,2023-05,T2-2023
VTA2023009643,2023-10-30,CABA_Norte,CABA,Distribuidora El Norte,ALMACEN,Harina 0000 Favorita 1kg,100,419.25,320,2674.8,39250.2,23.67,2023-10,T4-2023
VTA2023009644,2023-08-07,Rosario,Interior,Distribuidora El Norte,LACTEOS,Dulce Leche Verónica 400g,31,626.24,480,0.0,19413.44,23.35,2023-08,T3-2023
VTA2023009645,2023-07-12,GBA_Sur,GBA,Almacén El Progreso,BEBIDAS,Vino Tinto Toro 1L,11,935.07,680,0.0,10285.77,27.28,2023-07,T3-2023
VTA2023009646,2023-10-06,CABA_Norte,CABA,Almacén El Progreso,ALMACEN,Dulce Leche San Ignacio 400g,59,677.34,520,3439.11,36523.95,23.23,2023-10,T4-2023
VTA2023009647,2023-11-29,Córdoba,Interior,Supermercados DIA % S.A.,LIMPIEZA,Suavizante Vivere 1L,94,495.23,380,6803.94,39747.68,23.27,2023-11,T4-2023
VTA2023009648,2023-03-01,CABA_Norte,CABA,Kiosco Central,BEBIDAS,Jugo Baggio 1L,28,411.06,320,0.0,11509.68,22.15,2023-03,T1-2023
VTA2023009649,2023-02-16,GBA_Sur,GBA,Supermercados Vea S.A.,LACTEOS,Manteca San Ignacio 200g,48,406.85,320,0.0,19528.8,21.35,2023-02,T1-2023
VTA2023009650,2023-05-09,La_Plata,Interior,Almacén El Progreso,LACTEOS,Leche Entera La Serenísima 1L,41,282.63,220,0.0,11587.83,22.16,2023-05,T2-2023
VTA2023009651,2023-06-01,CABA_Norte,CABA,Supermercados La Anónima,ALMACEN,Aceite Girasol Natura 1.5L,16,1136.0,980,0.0,18176.0,13.73,2023-06,T2-2023
VTA2023009652,2023-07-28,GBA_Sur,GBA,Mayorista Precio Bajo,BEBIDAS,Fernet Branca 750ml,25,3263.38,2450,0.0,81584.5,24.92,2023-07,T3-2023
VTA2023009653,2023-11-21,Mendoza,Interior,Supermercados DIA % S.A.,LIMPIEZA,Detergente Magistral 750ml,85,405.35,320,2473.49,31981.26,21.06,2023-11,T4-2023
VTA2023009654,2023-11-01,CABA_Norte,CABA,Supermercados Vea S.A.,ALMACEN,Arroz Largo Fino Gallo 1kg,93,555.24,450,5591.47,46045.85,18.95,2023-11,T4-2023
VTA2023009655,2023-06-21,GBA_Oeste,GBA,Kiosco 24 Horas,BEBIDAS,Pepsi 2L,23,558.55,420,0.0,12846.65,24.81,2023-06,T2-2023
VTA2023009656,2023-03-03,GBA_Sur,GBA,Distribuidora El Norte,LACTEOS,Manteca San Ignacio 200g,47,423.75,320,0.0,19916.25,24.48,2023-03,T1-2023
VTA2023009657,2023-01-24,Córdoba,Interior,Almacén El Cruce,LIMPIEZA,Suavizante Vivere 1L,15,476.18,380,0.0,7142.7,20.2,2023-01,T1-2023
VTA2023009658,2023-01-02,GBA_Sur,GBA,Mayorista Precio Bajo,LIMPIEZA,Jabón Polvo Ala 800g,19,525.22,450,0.0,9979.18,14.32,2023-01,T1-2023
VTA2023009659,2023-03-02,GBA_Sur,GBA,Supermercado Coto S.A.,ALMACEN,Sal Fina Celusal 500g,58,98.47,85,786.77,4924.49,13.68,2023-03,T1-2023
VTA2023009660,2023-06-21,Rosario,Interior,Almacén Don Pedro,BEBIDAS,Agua Saborizada Villavicencio 500ml,49,209.37,150,0.0,10259.13,28.36,2023-06,T2-2023
VTA2023009661,2023-08-17,CABA_Norte,CABA,Almacén Don Pedro,ALMACEN,Harina 0000 Favorita 1kg,55,392.93,320,1375.32,20235.83,18.56,2023-08,T3-2023
VTA2023009662,2023-10-02,Mendoza,Interior,Distribuidora El Norte,LIMPIEZA,Desengrasante Grasa Relief 500ml,75,440.28,350,1721.68,31299.32,20.51,2023-10,T4-2023
VTA2023009663,2023-11-13,CABA_Centro,CABA,Almacén Don Pedro,LIMPIEZA,Detergente Magistral 750ml,52,398.45,320,2493.75,18225.65,19.69,2023-11,T4-2023
VTA2023009664,2023-09-14,Rosario,Interior,Almacén El Progreso,LACTEOS,Queso Cremón La Paulina 400g,17,950.82,680,0.0,16163.94,28.48,2023-09,T3-2023
VTA2023009665,2023-09-06,GBA_Sur,GBA,Almacén El Cruce,ALMACEN,Azúcar Ledesma 1kg,36,330.93,280,0.0,11913.48,15.39,2023-09,T3-2023
VTA2023009666,2023-02-09,La_Plata,Interior,Almacén Don Pedro,LACTEOS,Yogur Firme La Serenísima 190g,37,150.46,120,0.0,5567.02,20.24,2023-02,T1-2023
VTA2023009667,2023-01-17,GBA_Sur,GBA,Distribuidora Rápida,LIMPIEZA,Jabón Polvo Ala 800g,79,547.64,450,3648.99,39614.57,17.83,2023-01,T1-2023
VTA2023009668,2023-10-16,Mendoza,Interior,Kiosco 24 Horas,BEBIDAS,Jugo Baggio 1L,36,395.73,320,0.0,14246.28,19.14,2023-10,T4-2023
VTA2023009669,2023-01-20,CABA_Centro,CABA,Maxikiosco Luz,LACTEOS,Yogur Firme La Serenísima 190g,23,153.71,120,0.0,3535.33,21.93,2023-01,T1-2023
VTA2023009670,2023-05-26,GBA_Oeste,GBA,Supermercados Walmart Argentina,ALMACEN,Dulce Leche San Ignacio 400g,21,609.45,520,0.0,12798.45,14.68,2023-05,T2-2023
VTA2023009671,2023-08-07,CABA_Centro,CABA,Distribuidora Rápida,LACTEOS,Yogur Firme La Serenísima 190g,20,156.45,120,0.0,3129.0,23.3,2023-08,T3-2023
VTA2023009672,2023-10-17,Rosario,Interior,Distribuidora El Norte,ALMACEN,Fideos Moñito Matarazzo 500g,51,274.02,220,1806.89,12168.13,19.71,2023-10,T4-2023
VTA2023009673,2023-01-05,CABA_Centro,CABA,Supermercados Changomás,LACTEOS,Queso Cremón La Paulina 400g,41,888.69,680,0.0,36436.29,23.48,2023-01,T1-2023
VTA2023009674,2023-12-18,GBA_Sur,GBA,Supermercados DIA % S.A.,BEBIDAS,Agua Villa del Sur 2L,44,234.88,180,0.0,10334.72,23.37,2023-12,T4-2023
VTA2023009675,2023-09-20,Córdoba,Interior,Carrefour Argentina S.A.,ALMACEN,Galletitas Oreo 117g,97,228.0,180,1831.0,20285.0,21.05,2023-09,T3-2023
VTA2023009676,2023-02-17,Rosario,Interior,Maxikiosco Luz,LIMPIEZA,Suavizante Vivere 1L,98,450.13,380,3036.79,41075.95,15.58,2023-02,T1-2023
VTA2023009677,2023-05-26,Mendoza,Interior,Distribuidora El Norte,LIMPIEZA,Suavizante Vivere 1L,100,517.51,380,5778.9,45972.1,26.57,2023-05,T2-2023
VTA2023009678,2023-05-25,Rosario,Interior,Mayorista El Economico,LIMPIEZA,Limpiador Cif Crema 500g,94,570.11,420,6599.99,46990.35,26.33,2023-05,T2-2023
VTA2023009679,2023-10-24,Rosario,Interior,Supermercados DIA % S.A.,ALMACEN,Mermelada La Campagnola 454g,89,466.72,380,5286.81,36251.27,18.58,2023-10,T4-2023
VTA2023009680,2023-02-01,Rosario,Interior,Almacén San José,ALMACEN,Fideos Moñito Matarazzo 500g,59,298.18,220,2357.07,15235.55,26.22,2023-02,T1-2023
VTA2023009681,2023-07-27,GBA_Sur,GBA,Kiosco 24 Horas,ALMACEN,Harina 0000 Favorita 1kg,56,386.63,320,2928.87,18722.41,17.23,2023-07,T3-2023
VTA2023009682,2023-01-13,Mendoza,Interior,Carrefour Argentina S.A.,BEBIDAS,Cerveza Quilmes 1L,15,322.05,280,0.0,4830.75,13.06,2023-01,T1-2023
VTA2023009683,2023-05-22,Córdoba,Interior,Distribuidora Quick S.A.,LACTEOS,Manteca San Ignacio 200g,31,421.16,320,0.0,13055.96,24.02,2023-05,T2-2023
VTA2023009684,2023-10-11,Mendoza,Interior,Supermercado Coto S.A.,LACTEOS,Queso Cremón La Paulina 400g,37,797.26,680,0.0,29498.62,14.71,2023-10,T4-2023
VTA2023009685,2023-11-15,CABA_Norte,CABA,Supermercado Coto S.A.,LACTEOS,Yogur Firme La Serenísima 190g,44,164.91,120,0.0,7256.04,27.23,2023-11,T4-2023
VTA2023009686,2023-08-11,Mendoza,Interior,Supermercados Vea S.A.,BEBIDAS,Vino Tinto Toro 1L,38,912.88,680,0.0,34689.44,25.51,2023-08,T3-2023
VTA2023009687,2023-06-23,Rosario,Interior,Supermercados DIA % S.A.,LIMPIEZA,Desengrasante Grasa Relief 500ml,35,441.7,350,0.0,15459.5,20.76,2023-06,T2-2023
VTA2023009688,2023-04-14,La_Plata,Interior,Kiosco Central,ALMACEN,Galletitas Oreo 117g,19,243.32,180,0.0,4623.08,26.02,2023-04,T2-2023
VTA2023009689,2023-12-06,CABA_Centro,CABA,Carrefour Argentina S.A.,BEBIDAS,Fernet Branca 750ml,45,3317.72,2450,0.0,149297.4,26.15,2023-12,T4-2023
VTA2023009690,2023-06-21,GBA_Oeste,GBA,Supermercados La Anónima,LIMPIEZA,Limpiador Cif Crema 500g,41,585.57,420,0.0,24008.37,28.28,2023-06,T2-2023
VTA2023009691,2023-11-17,Mendoza,Interior,Almacén El Progreso,LACTEOS,Queso Cremón La Paulina 400g,18,792.01,680,0.0,14256.18,14.14,2023-11,T4-2023
VTA2023009692,2023-07-25,Rosario,Interior,Supermercados Changomás,BEBIDAS,Jugo Baggio 1L,29,425.73,320,0.0,12346.17,24.83,2023-07,T3-2023
VTA2023009693,2023-10-26,GBA_Oeste,GBA,Almacén Don Pedro,ALMACEN,Azúcar Ledesma 1kg,27,378.52,280,0.0,10220.04,26.03,2023-10,T4-2023
VTA2023009694,2023-08-03,La_Plata,Interior,Supermercados DIA % S.A.,LACTEOS,Queso Cremón La Paulina 400g,32,941.49,680,0.0,30127.68,27.77,2023-08,T3-2023
VTA2023009695,2023-06-01,GBA_Oeste,GBA,Supermercados La Anónima,ALMACEN,Sal Fina Celusal 500g,61,104.02,85,678.92,5666.3,18.28,2023-06,T2-2023
VTA2023009696,2023-02-21,La_Plata,Interior,Mayorista Precio Bajo,BEBIDAS,Jugo Baggio 1L,40,436.39,320,0.0,17455.6,26.67,2023-02,T1-2023
VTA2023009697,2023-08-22,GBA_Sur,GBA,Kiosco 24 Horas,LACTEOS,Yogur Firme La Serenísima 190g,20,165.5,120,0.0,3310.0,27.49,2023-08,T3-2023
VTA2023009698,2023-01-19,CABA_Centro,CABA,Kiosco Central,BEBIDAS,Pepsi 2L,9,512.24,420,0.0,4610.16,18.01,2023-01,T1-2023
VTA2023009699,2023-02-16,Mendoza,Interior,Distribuidora Quick S.A.,ALMACEN,Sal Fina Celusal 500g,34,105.23,85,0.0,3577.82,19.22,2023-02,T1-2023
VTA2023009700,2023-08-08,Mendoza,Interior,Supermercados La Anónima,ALMACEN,Galletitas Oreo 117g,30,242.71,180,0.0,7281.3,25.84,2023-08,T3-2023
VTA2023009701,2023-02-03,CABA_Norte,CABA,Kiosco 24 Horas,BEBIDAS,Coca-Cola 2.25L,42,697.58,520,0.0,29298.36,25.46,2023-02,T1-2023
VTA2023009702,2023-11-17,GBA_Sur,GBA,Distribuidora El Norte,BEBIDAS,Jugo Baggio 1L,42,368.57,320,0.0,15479.94,13.18,2023-11,T4-2023
VTA2023009703,2023-09-11,CABA_Centro,CABA,Distribuidora Quick S.A.,BEBIDAS,Fernet Branca 750ml,19,3040.42,2450,0.0,57767.98,19.42,2023-09,T3-2023
VTA2023009704,2023-02-17,CABA_Centro,CABA,Supermercados La Anónima,LACTEOS,Dulce Leche Verónica 400g,32,614.45,480,0.0,19662.4,21.88,2023-02,T1-2023
VTA2023009705,2023-04-10,Rosario,Interior,Distribuidora Rápida,LIMPIEZA,Lavandina Ayudín 1L,11,331.85,280,0.0,3650.35,15.62,2023-04,T2-2023
VTA2023009706,2023-08-30,Rosario,Interior,Almacén San José,LACTEOS,Queso Cremón La Paulina 400g,34,835.16,680,0.0,28395.44,18.58,2023-08,T3-2023
VTA2023009707,2023-09-08,CABA_Centro,CABA,Distribuidora Rápida,LACTEOS,Queso Cremón La Paulina 400g,13,951.25,680,0.0,12366.25,28.52,2023-09,T3-2023
VTA2023009708,2023-07-07,Córdoba,Interior,Supermercados Changomás,LIMPIEZA,Lavandina Ayudín 1L,35,352.43,280,0.0,12335.05,20.55,2023-07,T3-2023
VTA2023009709,2023-03-21,CABA_Norte,CABA,Distribuidora Rápida,ALMACEN,Aceite Girasol Natura 1.5L,34,1191.88,980,0.0,40523.92,17.78,2023-03,T1-2023
VTA2023009710,2023-10-05,CABA_Norte,CABA,Almacén El Progreso,LIMPIEZA,Jabón Polvo Ala 800g,27,523.88,450,0.0,14144.76,14.1,2023-10,T4-2023
VTA2023009711,2023-02-22,Rosario,Interior,Almacén Don Pedro,LACTEOS,Queso Cremón La Paulina 400g,28,813.13,680,0.0,22767.64,16.37,2023-02,T1-2023
VTA2023009712,2023-10-18,GBA_Sur,GBA,Supermercados Walmart Argentina,LACTEOS,Leche Entera La Serenísima 1L,16,302.54,220,0.0,4840.64,27.28,2023-10,T4-2023
VTA2023009713,2023-01-05,Mendoza,Interior,Almacén El Progreso,LIMPIEZA,Lavandina Ayudín 1L,47,368.96,280,0.0,17341.12,24.11,2023-01,T1-2023
VTA2023009714,2023-12-12,Córdoba,Interior,Supermercados Vea S.A.,LACTEOS,Dulce Leche Verónica 400g,13,652.38,480,0.0,8480.94,26.42,2023-12,T4-2023
VTA2023009715,2023-11-23,La_Plata,Interior,Kiosco 24 Horas,BEBIDAS,Coca-Cola 2.25L,41,696.5,520,0.0,28556.5,25.34,2023-11,T4-2023
VTA2023009716,2023-08-11,Córdoba,Interior,Carrefour Argentina S.A.,LIMPIEZA,Desengrasante Grasa Relief 500ml,98,403.55,350,5410.99,34136.91,13.27,2023-08,T3-2023
VTA2023009717,2023-10-24,GBA_Oeste,GBA,Distribuidora El Norte,LACTEOS,Leche Entera La Serenísima 1L,14,256.64,220,0.0,3592.96,14.28,2023-10,T4-2023
VTA2023009718,2023-02-08,Rosario,Interior,Supermercados Jumbo S.A.,LIMPIEZA,Desengrasante Grasa Relief 500ml,69,472.09,350,4765.01,27809.2,25.86,2023-02,T1-2023
VTA2023009719,2023-05-25,La_Plata,Interior,Carrefour Argentina S.A.,ALMACEN,Harina 0000 Favorita 1kg,97,393.42,320,5647.78,32513.96,18.66,2023-05,T2-2023
VTA2023009720,2023-02-16,GBA_Sur,GBA,Supermercados Walmart Argentina,BEBIDAS,Jugo Baggio 1L,16,391.93,320,0.0,6270.88,18.35,2023-02,T1-2023
VTA2023009721,2023-04-24,GBA_Sur,GBA,Mayorista El Economico,BEBIDAS,Vino Tinto Toro 1L,48,889.83,680,0.0,42711.84,23.58,2023-04,T2-2023
VTA2023009722,2023-11-21,Rosario,Interior,Carrefour Argentina S.A.,BEBIDAS,Cerveza Quilmes 1L,32,343.32,280,0.0,10986.24,18.44,2023-11,T4-2023
VTA2023009723,2023-12-01,La_Plata,Interior,Distribuidora Rápida,LIMPIEZA,Detergente Magistral 750ml,34,424.81,320,0.0,14443.54,24.67,2023-12,T4-2023
VTA2023009724,2023-06-13,GBA_Oeste,GBA,Distribuidora Quick S.A.,LACTEOS,Queso Cremón La Paulina 400g,15,913.85,680,0.0,13707.75,25.59,2023-06,T2-2023
VTA2023009725,2023-11-24,Córdoba,Interior,Mayorista El Economico,ALMACEN,Yerba Mate Playadito 500g,42,794.28,650,0.0,33359.76,18.16,2023-11,T4-2023
VTA2023009726,2023-05-04,Rosario,Interior,Supermercados DIA % S.A.,LIMPIEZA,Jabón Polvo Ala 800g,96,619.97,450,5383.85,54133.27,27.42,2023-05,T2-2023
VTA2023009727,2023-07-19,CABA_Centro,CABA,Kiosco 24 Horas,LIMPIEZA,Detergente Magistral 750ml,56,408.26,320,3185.44,19677.12,21.62,2023-07,T3-2023
VTA2023009728,2023-06-29,Rosario,Interior,Kiosco Central,ALMACEN,Dulce Leche San Ignacio 400g,17,671.6,520,0.0,11417.2,22.57,2023-06,T2-2023
VTA2023009729,2023-05-18,Mendoza,Interior,Mayorista El Economico,LIMPIEZA,Jabón Polvo Ala 800g,83,601.31,450,4239.36,45669.37,25.16,2023-05,T2-2023
VTA2023009730,2023-10-12,Rosario,Interior,Supermercados Changomás,ALMACEN,Azúcar Ledesma 1kg,18,374.74,280,0.0,6745.32,25.28,2023-10,T4-2023
VTA2023009731,2023-04-25,CABA_Centro,CABA,Almacén El Cruce,BEBIDAS,Pepsi 2L,10,560.33,420,0.0,5603.3,25.04,2023-04,T2-2023
VTA2023009732,2023-04-06,CABA_Norte,CABA,Distribuidora El Norte,ALMACEN,Galletitas Oreo 117g,55,225.88,180,1795.96,10627.44,20.31,2023-04,T2-2023
VTA2023009733,2023-08-22,GBA_Oeste,GBA,Supermercados DIA % S.A.,ALMACEN,Arroz Largo Fino Gallo 1kg,94,606.77,450,6280.32,50756.06,25.84,2023-08,T3-2023
VTA2023009734,2023-11-22,GBA_Oeste,GBA,Supermercados Changomás,ALMACEN,Arroz Largo Fino Gallo 1kg,28,566.67,450,0.0,15866.76,20.59,2023-11,T4-2023
VTA2023009735,2023-12-01,CABA_Norte,CABA,Supermercado Coto S.A.,ALMACEN,Galletitas Oreo 117g,88,219.75,180,2023.72,17314.28,18.09,2023-12,T4-2023
VTA2023009736,2023-12-05,Mendoza,Interior,Supermercados Jumbo S.A.,ALMACEN,Sal Fina Celusal 500g,47,103.19,85,0.0,4849.93,17.63,2023-12,T4-2023
VTA2023009737,2023-01-19,La_Plata,Interior,Supermercados La Anónima,ALMACEN,Harina 0000 Favorita 1kg,58,411.34,320,2168.9,21688.82,22.21,2023-01,T1-2023
VTA2023009738,2023-06-19,CABA_Norte,CABA,Kiosco 24 Horas,BEBIDAS,Cerveza Quilmes 1L,29,388.61,280,0.0,11269.69,27.95,2023-06,T2-2023
VTA2023009739,2023-03-21,GBA_Sur,GBA,Supermercados La Anónima,BEBIDAS,Cerveza Quilmes 1L,32,348.95,280,0.0,11166.4,19.76,2023-03,T1-2023
VTA2023009740,2023-06-28,La_Plata,Interior,Kiosco Central,LIMPIEZA,Suavizante Vivere 1L,99,525.04,380,7442.92,44536.04,27.62,2023-06,T2-2023
VTA2023009741,2023-10-16,GBA_Sur,GBA,Supermercado Coto S.A.,LIMPIEZA,Jabón Polvo Ala 800g,77,576.34,450,3826.28,40551.9,21.92,2023-10,T4-2023
VTA2023009742,2023-08-28,GBA_Oeste,GBA,Supermercados Walmart Argentina,LIMPIEZA,Suavizante Vivere 1L,62,494.11,380,2097.66,28537.16,23.09,2023-08,T3-2023
VTA2023009743,2023-11-14,CABA_Centro,CABA,Distribuidora Quick S.A.,LACTEOS,Yogur Firme La Serenísima 190g,13,150.46,120,0.0,1955.98,20.24,2023-11,T4-2023
VTA2023009744,2023-07-06,GBA_Sur,GBA,Supermercados Changomás,BEBIDAS,Agua Villa del Sur 2L,46,234.09,180,0.0,10768.14,23.11,2023-07,T3-2023
VTA2023009745,2023-07-27,Córdoba,Interior,Supermercados Walmart Argentina,LACTEOS,Yogur Firme La Serenísima 190g,7,148.2,120,0.0,1037.4,19.03,2023-07,T3-2023
VTA2023009746,2023-09-07,CABA_Centro,CABA,Supermercados Jumbo S.A.,BEBIDAS,Agua Villa del Sur 2L,40,207.56,180,0.0,8302.4,13.28,2023-09,T3-2023
VTA2023009747,2023-05-26,CABA_Centro,CABA,Distribuidora Quick S.A.,LIMPIEZA,Limpiador Cif Crema 500g,26,536.74,420,0.0,13955.24,21.75,2023-05,T2-2023
VTA2023009748,2023-03-16,Mendoza,Interior,Supermercados Walmart Argentina,LIMPIEZA,Limpiador Cif Crema 500g,88,516.69,420,3291.17,42177.55,18.71,2023-03,T1-2023
VTA2023009749,2023-02-02,Mendoza,Interior,Mayorista Precio Bajo,LIMPIEZA,Limpiador Cif Crema 500g,94,532.43,420,7156.32,42892.1,21.12,2023-02,T1-2023
VTA2023009750,2023-06-29,GBA_Oeste,GBA,Almacén El Cruce,LACTEOS,Manteca San Ignacio 200g,30,447.21,320,0.0,13416.3,28.45,2023-06,T2-2023
VTA2023009751,2023-08-22,CABA_Centro,CABA,Supermercados Changomás,LACTEOS,Yogur Firme La Serenísima 190g,30,151.27,120,0.0,4538.1,20.67,2023-08,T3-2023
VTA2023009752,2023-09-01,GBA_Sur,GBA,Almacén El Cruce,ALMACEN,Fideos Moñito Matarazzo 500g,25,275.48,220,0.0,6887.0,20.14,2023-09,T3-2023
VTA2023009753,2023-10-23,La_Plata,Interior,Almacén San José,LIMPIEZA,Lavandina Ayudín 1L,34,328.17,280,0.0,11157.78,14.68,2023-10,T4-2023
VTA2023009754,2023-06-22,Mendoza,Interior,Mayorista Precio Bajo,BEBIDAS,Pepsi 2L,44,503.68,420,0.0,22161.92,16.61,2023-06,T2-2023
VTA2023009755,2023-11-10,Mendoza,Interior,Carrefour Argentina S.A.,BEBIDAS,Vino Tinto Toro 1L,14,790.28,680,0.0,11063.92,13.95,2023-11,T4-2023
VTA2023009756,2023-07-12,GBA_Sur,GBA,Distribuidora Rápida,LIMPIEZA,Desengrasante Grasa Relief 500ml,49,422.76,350,0.0,20715.24,17.21,2023-07,T3-2023
VTA2023009757,2023-06-08,CABA_Norte,CABA,Almacén Don Pedro,LACTEOS,Manteca San Ignacio 200g,45,403.21,320,0.0,18144.45,20.64,2023-06,T2-2023
VTA2023009758,2023-05-31,Rosario,Interior,Kiosco Central,LIMPIEZA,Lavandina Ayudín 1L,39,357.09,280,0.0,13926.51,21.59,2023-05,T2-2023
VTA2023009759,2023-07-14,CABA_Centro,CABA,Almacén El Cruce,ALMACEN,Mermelada La Campagnola 454g,31,509.24,380,0.0,15786.44,25.38,2023-07,T3-2023
VTA2023009760,2023-01-11,Mendoza,Interior,Distribuidora Rápida,LACTEOS,Queso Cremón La Paulina 400g,38,831.7,680,0.0,31604.6,18.24,2023-01,T1-2023
VTA2023009761,2023-02-03,Mendoza,Interior,Maxikiosco Luz,LIMPIEZA,Detergente Magistral 750ml,100,433.18,320,3162.83,40155.17,26.13,2023-02,T1-2023
VTA2023009762,2023-02-03,GBA_Sur,GBA,Maxikiosco Luz,LIMPIEZA,Detergente Magistral 750ml,13,441.25,320,0.0,5736.25,27.48,2023-02,T1-2023
VTA2023009763,2023-01-27,Mendoza,Interior,Supermercados Changomás,LACTEOS,Manteca San Ignacio 200g,16,372.06,320,0.0,5952.96,13.99,2023-01,T1-2023
VTA2023009764,2023-08-29,Mendoza,Interior,Carrefour Argentina S.A.,BEBIDAS,Cerveza Quilmes 1L,12,331.33,280,0.0,3975.96,15.49,2023-08,T3-2023
VTA2023009765,2023-06-23,GBA_Oeste,GBA,Almacén San José,BEBIDAS,Agua Villa del Sur 2L,44,215.87,180,0.0,9498.28,16.62,2023-06,T2-2023
VTA2023009766,2023-03-06,Rosario,Interior,Mayorista Precio Bajo,LACTEOS,Manteca San Ignacio 200g,19,446.22,320,0.0,8478.18,28.29,2023-03,T1-2023
VTA2023009767,2023-01-12,La_Plata,Interior,Mayorista Precio Bajo,BEBIDAS,Cerveza Quilmes 1L,40,349.45,280,0.0,13978.0,19.87,2023-01,T1-2023
VTA2023009768,2023-12-18,CABA_Norte,CABA,Mayorista El Economico,LIMPIEZA,Lavandina Ayudín 1L,15,352.33,280,0.0,5284.95,20.53,2023-12,T4-2023
VTA2023009769,2023-12-19,La_Plata,Interior,Mayorista El Economico,ALMACEN,Dulce Leche San Ignacio 400g,76,702.42,520,2737.18,50646.74,25.97,2023-12,T4-2023
VTA2023009770,2023-07-19,Rosario,Interior,Supermercados Jumbo S.A.,BEBIDAS,Coca-Cola 2.25L,22,674.1,520,0.0,14830.2,22.86,2023-07,T3-2023
VTA2023009771,2023-10-17,Córdoba,Interior,Mayorista El Economico,BEBIDAS,Agua Villa del Sur 2L,30,227.1,180,0.0,6813.0,20.74,2023-10,T4-2023
VTA2023009772,2023-07-19,GBA_Oeste,GBA,Almacén El Cruce,LACTEOS,Queso Cremón La Paulina 400g,9,848.1,680,0.0,7632.9,19.82,2023-07,T3-2023
VTA2023009773,2023-02-01,Mendoza,Interior,Almacén El Cruce,ALMACEN,Arroz Largo Fino Gallo 1kg,86,568.29,450,3699.9,45173.04,20.82,2023-02,T1-2023
VTA2023009774,2023-08-30,Córdoba,Interior,Kiosco 24 Horas,LIMPIEZA,Limpiador Cif Crema 500g,80,576.65,420,4654.01,41477.99,27.17,2023-08,T3-2023
VTA2023009775,2023-11-03,CABA_Norte,CABA,Distribuidora El Norte,BEBIDAS,Agua Saborizada Villavicencio 500ml,44,173.79,150,0.0,7646.76,13.69,2023-11,T4-2023
VTA2023009776,2023-02-21,La_Plata,Interior,Supermercados DIA % S.A.,LIMPIEZA,Suavizante Vivere 1L,40,517.44,380,0.0,20697.6,26.56,2023-02,T1-2023
