MovimientoID,Fecha,Sucursal,SKU,Producto,Categoria,TipoMovimiento,Cantidad,CostoUnitario,ValorMovimiento,Referencia,Usuario,Mes,Semana
MOV2024007777,2024-01-15,CABA_Norte,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,VENTA,80,850,68000,VTA20244108,USER003,2024-01,2024-W02
MOV2024007778,2024-02-26,GBA_Oeste,BEB-003,Cerveza Quilmes 1L,BEBIDAS,COMPRA,387,350,135450,OC20244661,USER002,2024-02,2024-W08
MOV2024007779,2024-01-19,Mendoza,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,TRANSFERENCIA,-88,580,-51040,TRF20247238,USER004,2024-01,2024-W02
MOV2024007780,2024-01-27,CABA_Norte,LIM-002,Detergente Magistral 750ml,LIMPIEZA,VENTA,58,400,23200,VTA20248566,USER009,2024-01,2024-W03
MOV2024007781,2024-02-05,CABA_Norte,LIM-001,Lavandina Ayudín 1L,LIMPIEZA,VENTA,94,350,32900,VTA20247242,USER003,2024-02,2024-W05
MOV2024007782,2024-01-26,GBA_Oeste,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,VENTA,52,420,21840,VTA20244568,USER008,2024-01,2024-W03
MOV2024007783,2024-02-18,La_Plata,BEB-004,Vino Tinto Toro 1L,BEBIDAS,VENTA,77,850,65450,VTA20243656,USER002,2024-02,2024-W07
MOV2024007784,2024-02-21,CABA_Centro,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,TRANSFERENCIA,90,850,76500,TRF20243263,USER009,2024-02,2024-W07
MOV2024007785,2024-01-02,Córdoba,BEB-004,Vino Tinto Toro 1L,BEBIDAS,DEVOLUCION,5,850,4250,DEV20249070,USER020,2024-01,2024-W00
MOV2024007786,2024-03-14,Córdoba,LIM-003,Jabón Polvo Ala 800g,LIMPIEZA,VENTA,20,580,11600,VTA20241637,USER006,2024-03,2024-W10
MOV2024007787,2024-01-16,GBA_Oeste,BEB-003,Cerveza Quilmes 1L,BEBIDAS,COMPRA,320,350,112000,OC20241449,USER010,2024-01,2024-W02
MOV2024007788,2024-02-06,GBA_Oeste,BEB-002,Coca-Cola 2.25L,BEBIDAS,VENTA,81,680,55080,VTA20242357,USER006,2024-02,2024-W05
MOV2024007789,2024-02-20,Córdoba,BEB-003,Cerveza Quilmes 1L,BEBIDAS,COMPRA,90,350,31500,OC20244828,USER019,2024-02,2024-W07
MOV2024007790,2024-02-11,CABA_Norte,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,VENTA,8,1250,10000,VTA20241928,USER006,2024-02,2024-W06
MOV2024007791,2024-02-09,CABA_Norte,ALK-002,Azúcar Ledesma 1kg,ALMACEN,COMPRA,235,350,82250,OC20249053,USER009,2024-02,2024-W05
MOV2024007792,2024-03-12,Córdoba,ALK-002,Azúcar Ledesma 1kg,ALMACEN,VENTA,53,350,18550,VTA20242998,USER006,2024-03,2024-W10
MOV2024007793,2024-02-25,GBA_Oeste,BEB-003,Cerveza Quilmes 1L,BEBIDAS,VENTA,10,350,3500,VTA20244624,USER010,2024-02,2024-W08
MOV2024007794,2024-01-08,CABA_Centro,ALK-004,Fideos Moñito Matarazzo 500g,ALMACEN,VENTA,68,280,19040,VTA20245175,USER008,2024-01,2024-W01
MOV2024007795,2024-01-24,La_Plata,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,VENTA,54,420,22680,VTA20246911,USER010,2024-01,2024-W03
MOV2024007796,2024-01-16,Córdoba,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,COMPRA,146,580,84680,OC20249391,USER014,2024-01,2024-W02
MOV2024007797,2024-01-02,Mendoza,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,VENTA,93,850,79050,VTA20248866,USER016,2024-01,2024-W00
MOV2024007798,2024-02-24,Córdoba,BEB-004,Vino Tinto Toro 1L,BEBIDAS,COMPRA,337,850,286450,OC20244423,USER008,2024-02,2024-W07
MOV2024007799,2024-01-06,Mendoza,LIM-002,Detergente Magistral 750ml,LIMPIEZA,VENTA,66,400,26400,VTA20242959,USER006,2024-01,2024-W00
MOV2024007800,2024-01-28,GBA_Oeste,LIM-003,Jabón Polvo Ala 800g,LIMPIEZA,VENTA,64,580,37120,VTA20242097,USER005,2024-01,2024-W04
MOV2024007801,2024-03-11,Rosario,LIM-002,Detergente Magistral 750ml,LIMPIEZA,TRANSFERENCIA,-110,400,-44000,TRF20242676,USER003,2024-03,2024-W10
MOV2024007802,2024-03-10,Córdoba,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,VENTA,99,1250,123750,VTA20246321,USER005,2024-03,2024-W10
MOV2024007803,2024-03-08,La_Plata,BEB-002,Coca-Cola 2.25L,BEBIDAS,VENTA,11,680,7480,VTA20248652,USER006,2024-03,2024-W09
MOV2024007804,2024-02-15,CABA_Norte,LAC-001,Leche Entera La Serenísima 1L,LACTEOS,VENTA,57,280,15960,VTA20247181,USER017,2024-02,2024-W06
MOV2024007805,2024-01-20,CABA_Centro,BEB-001,Agua Villa del Sur 2L,BEBIDAS,VENTA,5,220,1100,VTA20248381,USER020,2024-01,2024-W02
MOV2024007806,2024-01-18,CABA_Norte,LAC-003,Yogur Firme La Serenísima 190g,LACTEOS,COMPRA,116,150,17400,OC20246767,USER011,2024-01,2024-W02
MOV2024007807,2024-03-10,Córdoba,BEB-004,Vino Tinto Toro 1L,BEBIDAS,VENTA,34,850,28900,VTA20245270,USER012,2024-03,2024-W10
MOV2024007808,2024-02-05,Rosario,BEB-003,Cerveza Quilmes 1L,BEBIDAS,DEVOLUCION,43,350,15050,DEV20246706,USER019,2024-02,2024-W05
MOV2024007809,2024-01-07,GBA_Sur,LAC-003,Yogur Firme La Serenísima 190g,LACTEOS,VENTA,33,150,4950,VTA20249540,USER018,2024-01,2024-W01
MOV2024007810,2024-01-15,Rosario,LIM-001,Lavandina Ayudín 1L,LIMPIEZA,TRANSFERENCIA,37,350,12950,TRF20243173,USER013,2024-01,2024-W02
MOV2024007811,2024-03-05,Rosario,ALK-004,Fideos Moñito Matarazzo 500g,ALMACEN,TRANSFERENCIA,-117,280,-32760,TRF20244903,USER012,2024-03,2024-W09
MOV2024007812,2024-03-11,Córdoba,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,VENTA,81,850,68850,VTA20244530,USER018,2024-03,2024-W10
MOV2024007813,2024-02-13,CABA_Centro,BEB-002,Coca-Cola 2.25L,BEBIDAS,COMPRA,317,680,215560,OC20249119,USER012,2024-02,2024-W06
MOV2024007814,2024-02-03,CABA_Norte,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,VENTA,94,420,39480,VTA20246343,USER010,2024-02,2024-W04
MOV2024007815,2024-03-12,GBA_Sur,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,AJUSTE,-3,850,-2550,AJU20249283,USER015,2024-03,2024-W10
MOV2024007816,2024-01-26,GBA_Sur,LIM-001,Lavandina Ayudín 1L,LIMPIEZA,VENTA,51,350,17850,VTA20249796,USER011,2024-01,2024-W03
MOV2024007817,2024-02-26,GBA_Oeste,BEB-004,Vino Tinto Toro 1L,BEBIDAS,COMPRA,322,850,273700,OC20246033,USER011,2024-02,2024-W08
MOV2024007818,2024-03-13,Mendoza,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,COMPRA,397,420,166740,OC20242623,USER002,2024-03,2024-W10
MOV2024007819,2024-01-05,La_Plata,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,COMPRA,243,850,206550,OC20244073,USER007,2024-01,2024-W00
MOV2024007820,2024-03-11,CABA_Centro,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,VENTA,70,580,40600,VTA20247127,USER017,2024-03,2024-W10
MOV2024007821,2024-01-18,CABA_Centro,LAC-001,Leche Entera La Serenísima 1L,LACTEOS,VENTA,49,280,13720,VTA20245913,USER001,2024-01,2024-W02
MOV2024007822,2024-02-09,Córdoba,BEB-003,Cerveza Quilmes 1L,BEBIDAS,COMPRA,337,350,117950,OC20241059,USER010,2024-02,2024-W05
MOV2024007823,2024-02-13,Mendoza,BEB-002,Coca-Cola 2.25L,BEBIDAS,COMPRA,417,680,283560,OC20244889,USER004,2024-02,2024-W06
MOV2024007824,2024-01-26,Rosario,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,VENTA,79,850,67150,VTA20247952,USER006,2024-01,2024-W03
MOV2024007825,2024-01-30,Rosario,ALK-002,Azúcar Ledesma 1kg,ALMACEN,COMPRA,93,350,32550,OC20245676,USER018,2024-01,2024-W04
MOV2024007826,2024-03-10,Rosario,BEB-002,Coca-Cola 2.25L,BEBIDAS,COMPRA,183,680,124440,OC20247991,USER009,2024-03,2024-W10
MOV2024007827,2024-02-26,CABA_Centro,LAC-003,Yogur Firme La Serenísima 190g,LACTEOS,AJUSTE,-1,150,-150,AJU20242958,USER015,2024-02,2024-W08
MOV2024007828,2024-02-13,CABA_Centro,LIM-001,Lavandina Ayudín 1L,LIMPIEZA,VENTA,12,350,4200,VTA20245615,USER007,2024-02,2024-W06
MOV2024007829,2024-01-29,La_Plata,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,COMPRA,125,1250,156250,OC20249067,USER010,2024-01,2024-W04
MOV2024007830,2024-01-01,GBA_Sur,BEB-002,Coca-Cola 2.25L,BEBIDAS,VENTA,74,680,50320,VTA20247937,USER018,2024-01,2024-W00
MOV2024007831,2024-01-07,Córdoba,ALK-004,Fideos Moñito Matarazzo 500g,ALMACEN,VENTA,93,280,26040,VTA20245537,USER009,2024-01,2024-W01
MOV2024007832,2024-02-07,Rosario,LAC-003,Yogur Firme La Serenísima 190g,LACTEOS,TRANSFERENCIA,198,150,29700,TRF20247692,USER006,2024-02,2024-W05
MOV2024007833,2024-02-27,CABA_Centro,BEB-003,Cerveza Quilmes 1L,BEBIDAS,VENTA,53,350,18550,VTA20246117,USER015,2024-02,2024-W08
MOV2024007834,2024-01-10,La_Plata,ALK-004,Fideos Moñito Matarazzo 500g,ALMACEN,TRANSFERENCIA,110,280,30800,TRF20248584,USER012,2024-01,2024-W01
MOV2024007835,2024-02-01,CABA_Norte,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,COMPRA,93,580,53940,OC20244317,USER013,2024-02,2024-W04
MOV2024007836,2024-03-03,GBA_Sur,LIM-003,Jabón Polvo Ala 800g,LIMPIEZA,VENTA,66,580,38280,VTA20248556,USER003,2024-03,2024-W09
MOV2024007837,2024-02-15,CABA_Centro,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,TRANSFERENCIA,-90,580,-52200,TRF20243148,USER008,2024-02,2024-W06
MOV2024007838,2024-02-08,Rosario,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,TRANSFERENCIA,-190,580,-110200,TRF20243503,USER016,2024-02,2024-W05
MOV2024007839,2024-03-02,Córdoba,LIM-001,Lavandina Ayudín 1L,LIMPIEZA,TRANSFERENCIA,-138,350,-48300,TRF20245987,USER020,2024-03,2024-W08
MOV2024007840,2024-01-12,CABA_Centro,BEB-002,Coca-Cola 2.25L,BEBIDAS,DEVOLUCION,42,680,28560,DEV20243103,USER011,2024-01,2024-W01
MOV2024007841,2024-02-15,CABA_Norte,BEB-003,Cerveza Quilmes 1L,BEBIDAS,COMPRA,365,350,127750,OC20246386,USER014,2024-02,2024-W06
MOV2024007842,2024-01-17,GBA_Oeste,ALK-002,Azúcar Ledesma 1kg,ALMACEN,COMPRA,367,350,128450,OC20241840,USER011,2024-01,2024-W02
MOV2024007843,2024-02-01,GBA_Oeste,ALK-002,Azúcar Ledesma 1kg,ALMACEN,COMPRA,194,350,67900,OC20242998,USER018,2024-02,2024-W04
MOV2024007844,2024-03-10,Córdoba,LIM-002,Detergente Magistral 750ml,LIMPIEZA,VENTA,61,400,24400,VTA20242802,USER020,2024-03,2024-W10
MOV2024007845,2024-01-27,CABA_Centro,LIM-002,Detergente Magistral 750ml,LIMPIEZA,AJUSTE,-5,400,-2000,AJU20245014,USER009,2024-01,2024-W03
MOV2024007846,2024-02-24,La_Plata,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,VENTA,86,850,73100,VTA20243704,USER010,2024-02,2024-W07
MOV2024007847,2024-01-09,CABA_Norte,BEB-003,Cerveza Quilmes 1L,BEBIDAS,COMPRA,64,350,22400,OC20242459,USER010,2024-01,2024-W01
MOV2024007848,2024-02-15,Córdoba,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,VENTA,21,580,12180,VTA20244255,USER003,2024-02,2024-W06
MOV2024007849,2024-02-29,Rosario,BEB-004,Vino Tinto Toro 1L,BEBIDAS,TRANSFERENCIA,67,850,56950,TRF20244113,USER011,2024-02,2024-W08
MOV2024007850,2024-01-22,Mendoza,ALK-002,Azúcar Ledesma 1kg,ALMACEN,COMPRA,364,350,127400,OC20246104,USER009,2024-01,2024-W03
MOV2024007851,2024-03-13,CABA_Centro,BEB-004,Vino Tinto Toro 1L,BEBIDAS,VENTA,37,850,31450,VTA20246342,USER002,2024-03,2024-W10
MOV2024007852,2024-01-04,Rosario,BEB-004,Vino Tinto Toro 1L,BEBIDAS,VENTA,34,850,28900,VTA20245541,USER003,2024-01,2024-W00
MOV2024007853,2024-02-03,Córdoba,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,COMPRA,322,1250,402500,OC20248859,USER019,2024-02,2024-W04
MOV2024007854,2024-03-14,Rosario,BEB-004,Vino Tinto Toro 1L,BEBIDAS,VENTA,66,850,56100,VTA20247606,USER009,2024-03,2024-W10
MOV2024007855,2024-02-05,Córdoba,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,VENTA,45,850,38250,VTA20248770,USER007,2024-02,2024-W05
MOV2024007856,2024-02-09,Mendoza,LIM-003,Jabón Polvo Ala 800g,LIMPIEZA,VENTA,65,580,37700,VTA20248126,USER019,2024-02,2024-W05
MOV2024007857,2024-02-15,GBA_Sur,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,VENTA,47,1250,58750,VTA20246204,USER008,2024-02,2024-W06
MOV2024007858,2024-03-15,Mendoza,BEB-003,Cerveza Quilmes 1L,BEBIDAS,VENTA,5,350,1750,VTA20243888,USER009,2024-03,2024-W10
MOV2024007859,2024-01-06,Rosario,LIM-001,Lavandina Ayudín 1L,LIMPIEZA,VENTA,30,350,10500,VTA20245666,USER004,2024-01,2024-W00
MOV2024007860,2024-01-13,GBA_Sur,BEB-002,Coca-Cola 2.25L,BEBIDAS,VENTA,11,680,7480,VTA20247215,USER013,2024-01,2024-W01
MOV2024007861,2024-02-13,Rosario,LAC-001,Leche Entera La Serenísima 1L,LACTEOS,VENTA,76,280,21280,VTA20242476,USER012,2024-02,2024-W06
MOV2024007862,2024-02-12,GBA_Oeste,ALK-004,Fideos Moñito Matarazzo 500g,ALMACEN,COMPRA,252,280,70560,OC20246466,USER015,2024-02,2024-W06
MOV2024007863,2024-03-15,Córdoba,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,AJUSTE,-3,850,-2550,AJU20247661,USER017,2024-03,2024-W10
MOV2024007864,2024-02-23,CABA_Centro,BEB-004,Vino Tinto Toro 1L,BEBIDAS,COMPRA,108,850,91800,OC20243081,USER019,2024-02,2024-W07
MOV2024007865,2024-02-29,Córdoba,LAC-001,Leche Entera La Serenísima 1L,LACTEOS,COMPRA,228,280,63840,OC20248035,USER017,2024-02,2024-W08
MOV2024007866,2024-01-29,GBA_Sur,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,VENTA,69,850,58650,VTA20249810,USER017,2024-01,2024-W04
MOV2024007867,2024-01-11,Mendoza,LIM-001,Lavandina Ayudín 1L,LIMPIEZA,VENTA,51,350,17850,VTA20244214,USER015,2024-01,2024-W01
MOV2024007868,2024-01-28,Córdoba,BEB-002,Coca-Cola 2.25L,BEBIDAS,DEVOLUCION,31,680,21080,DEV20249203,USER001,2024-01,2024-W04
MOV2024007869,2024-02-27,CABA_Centro,LIM-001,Lavandina Ayudín 1L,LIMPIEZA,COMPRA,235,350,82250,OC20244348,USER016,2024-02,2024-W08
MOV2024007870,2024-01-31,CABA_Centro,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,VENTA,67,420,28140,VTA20248522,USER013,2024-01,2024-W04
MOV2024007871,2024-02-02,GBA_Sur,LIM-002,Detergente Magistral 750ml,LIMPIEZA,VENTA,86,400,34400,VTA20249148,USER013,2024-02,2024-W04
MOV2024007872,2024-02-07,La_Plata,BEB-001,Agua Villa del Sur 2L,BEBIDAS,VENTA,65,220,14300,VTA20242701,USER001,2024-02,2024-W05
MOV2024007873,2024-02-07,Rosario,LIM-001,Lavandina Ayudín 1L,LIMPIEZA,VENTA,44,350,15400,VTA20245165,USER001,2024-02,2024-W05
MOV2024007874,2024-01-13,CABA_Norte,BEB-001,Agua Villa del Sur 2L,BEBIDAS,TRANSFERENCIA,158,220,34760,TRF20247441,USER010,2024-01,2024-W01
MOV2024007875,2024-01-29,GBA_Sur,LAC-003,Yogur Firme La Serenísima 190g,LACTEOS,VENTA,10,150,1500,VTA20249693,USER013,2024-01,2024-W04
MOV2024007876,2024-03-08,La_Plata,LIM-001,Lavandina Ayudín 1L,LIMPIEZA,COMPRA,311,350,108850,OC20245236,USER006,2024-03,2024-W09
MOV2024007877,2024-01-04,GBA_Sur,ALK-002,Azúcar Ledesma 1kg,ALMACEN,AJUSTE,-14,350,-4900,AJU20249531,USER012,2024-01,2024-W00
MOV2024007878,2024-01-03,La_Plata,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,COMPRA,360,420,151200,OC20242986,USER019,2024-01,2024-W00
MOV2024007879,2024-02-17,Córdoba,LIM-003,Jabón Polvo Ala 800g,LIMPIEZA,VENTA,48,580,27840,VTA20248655,USER001,2024-02,2024-W06
MOV2024007880,2024-01-01,Rosario,LIM-003,Jabón Polvo Ala 800g,LIMPIEZA,COMPRA,253,580,146740,OC20241394,USER010,2024-01,2024-W00
MOV2024007881,2024-01-29,La_Plata,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,VENTA,50,850,42500,VTA20242443,USER004,2024-01,2024-W04
MOV2024007882,2024-01-27,CABA_Centro,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,VENTA,55,850,46750,VTA20246047,USER010,2024-01,2024-W03
MOV2024007883,2024-02-08,GBA_Oeste,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,COMPRA,222,850,188700,OC20242628,USER010,2024-02,2024-W05
MOV2024007884,2024-03-08,Mendoza,ALK-002,Azúcar Ledesma 1kg,ALMACEN,AJUSTE,13,350,4550,AJU20242643,USER014,2024-03,2024-W09
MOV2024007885,2024-02-09,GBA_Sur,BEB-002,Coca-Cola 2.25L,BEBIDAS,VENTA,75,680,51000,VTA20243416,USER014,2024-02,2024-W05
MOV2024007886,2024-03-14,La_Plata,BEB-004,Vino Tinto Toro 1L,BEBIDAS,COMPRA,87,850,73950,OC20244041,USER001,2024-03,2024-W10
MOV2024007887,2024-03-07,Córdoba,LAC-001,Leche Entera La Serenísima 1L,LACTEOS,COMPRA,108,280,30240,OC20249653,USER009,2024-03,2024-W09
MOV2024007888,2024-02-10,Mendoza,LIM-003,Jabón Polvo Ala 800g,LIMPIEZA,VENTA,62,580,35960,VTA20249226,USER008,2024-02,2024-W05
MOV2024007889,2024-03-14,Rosario,BEB-001,Agua Villa del Sur 2L,BEBIDAS,COMPRA,422,220,92840,OC20247060,USER017,2024-03,2024-W10
MOV2024007890,2024-02-25,CABA_Norte,ALK-004,Fideos Moñito Matarazzo 500g,ALMACEN,VENTA,11,280,3080,VTA20246590,USER017,2024-02,2024-W08
MOV2024007891,2024-01-27,Mendoza,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,VENTA,81,1250,101250,VTA20246800,USER015,2024-01,2024-W03
MOV2024007892,2024-01-09,GBA_Oeste,ALK-002,Azúcar Ledesma 1kg,ALMACEN,COMPRA,361,350,126350,OC20247000,USER020,2024-01,2024-W01
MOV2024007893,2024-03-05,CABA_Norte,LIM-002,Detergente Magistral 750ml,LIMPIEZA,VENTA,47,400,18800,VTA20244422,USER004,2024-03,2024-W09
MOV2024007894,2024-02-27,Córdoba,ALK-004,Fideos Moñito Matarazzo 500g,ALMACEN,VENTA,99,280,27720,VTA20242744,USER015,2024-02,2024-W08
MOV2024007895,2024-01-15,Rosario,BEB-002,Coca-Cola 2.25L,BEBIDAS,VENTA,51,680,34680,VTA20246185,USER016,2024-01,2024-W02
MOV2024007896,2024-01-22,Córdoba,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,VENTA,72,420,30240,VTA20241021,USER008,2024-01,2024-W03
MOV2024007897,2024-02-19,GBA_Sur,LAC-003,Yogur Firme La Serenísima 190g,LACTEOS,VENTA,52,150,7800,VTA20241989,USER004,2024-02,2024-W07
MOV2024007898,2024-03-09,GBA_Sur,LAC-001,Leche Entera La Serenísima 1L,LACTEOS,TRANSFERENCIA,-83,280,-23240,TRF20246967,USER014,2024-03,2024-W09
MOV2024007899,2024-03-03,CABA_Norte,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,VENTA,69,580,40020,VTA20247989,USER019,2024-03,2024-W09
MOV2024007900,2024-01-13,CABA_Norte,BEB-002,Coca-Cola 2.25L,BEBIDAS,COMPRA,272,680,184960,OC20246711,USER006,2024-01,2024-W01
MOV2024007901,2024-02-22,GBA_Sur,BEB-002,Coca-Cola 2.25L,BEBIDAS,COMPRA,58,680,39440,OC20246869,USER008,2024-02,2024-W07
MOV2024007902,2024-02-18,Mendoza,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,VENTA,21,580,12180,VTA20247261,USER003,2024-02,2024-W07
MOV2024007903,2024-02-15,GBA_Sur,ALK-002,Azúcar Ledesma 1kg,ALMACEN,VENTA,51,350,17850,VTA20242929,USER003,2024-02,2024-W06
MOV2024007904,2024-03-03,La_Plata,LIM-003,Jabón Polvo Ala 800g,LIMPIEZA,VENTA,6,580,3480,VTA20247437,USER010,2024-03,2024-W09
MOV2024007905,2024-01-09,CABA_Centro,BEB-004,Vino Tinto Toro 1L,BEBIDAS,COMPRA,62,850,52700,OC20248659,USER007,2024-01,2024-W01
MOV2024007906,2024-02-16,CABA_Norte,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,COMPRA,330,420,138600,OC20244483,USER009,2024-02,2024-W06
MOV2024007907,2024-01-22,Mendoza,LIM-001,Lavandina Ayudín 1L,LIMPIEZA,VENTA,24,350,8400,VTA20241199,USER012,2024-01,2024-W03
MOV2024007908,2024-02-05,GBA_Sur,LIM-001,Lavandina Ayudín 1L,LIMPIEZA,COMPRA,196,350,68600,OC20241995,USER010,2024-02,2024-W05
MOV2024007909,2024-01-15,Córdoba,LIM-001,Lavandina Ayudín 1L,LIMPIEZA,COMPRA,119,350,41650,OC20242514,USER003,2024-01,2024-W02
MOV2024007910,2024-03-14,Córdoba,BEB-002,Coca-Cola 2.25L,BEBIDAS,VENTA,45,680,30600,VTA20248006,USER003,2024-03,2024-W10
MOV2024007911,2024-01-19,Rosario,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,DEVOLUCION,7,420,2940,DEV20246934,USER013,2024-01,2024-W02
MOV2024007912,2024-03-03,La_Plata,BEB-002,Coca-Cola 2.25L,BEBIDAS,TRANSFERENCIA,45,680,30600,TRF20247637,USER005,2024-03,2024-W09
MOV2024007913,2024-03-11,Rosario,BEB-003,Cerveza Quilmes 1L,BEBIDAS,COMPRA,52,350,18200,OC20243341,USER018,2024-03,2024-W10
MOV2024007914,2024-01-19,La_Plata,BEB-003,Cerveza Quilmes 1L,BEBIDAS,VENTA,14,350,4900,VTA20247964,USER008,2024-01,2024-W02
MOV2024007915,2024-02-26,CABA_Centro,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,COMPRA,147,420,61740,OC20242684,USER005,2024-02,2024-W08
MOV2024007916,2024-02-03,GBA_Oeste,LIM-003,Jabón Polvo Ala 800g,LIMPIEZA,VENTA,11,580,6380,VTA20249588,USER009,2024-02,2024-W04
MOV2024007917,2024-01-22,Rosario,LAC-003,Yogur Firme La Serenísima 190g,LACTEOS,VENTA,77,150,11550,VTA20249807,USER020,2024-01,2024-W03
MOV2024007918,2024-02-19,Mendoza,BEB-004,Vino Tinto Toro 1L,BEBIDAS,VENTA,81,850,68850,VTA20249427,USER006,2024-02,2024-W07
MOV2024007919,2024-02-10,GBA_Sur,BEB-001,Agua Villa del Sur 2L,BEBIDAS,COMPRA,90,220,19800,OC20243729,USER006,2024-02,2024-W05
MOV2024007920,2024-01-29,Córdoba,ALK-004,Fideos Moñito Matarazzo 500g,ALMACEN,VENTA,60,280,16800,VTA20241827,USER006,2024-01,2024-W04
MOV2024007921,2024-01-06,La_Plata,LIM-002,Detergente Magistral 750ml,LIMPIEZA,VENTA,79,400,31600,VTA20242192,USER006,2024-01,2024-W00
MOV2024007922,2024-01-09,Córdoba,LAC-001,Leche Entera La Serenísima 1L,LACTEOS,VENTA,31,280,8680,VTA20244177,USER003,2024-01,2024-W01
MOV2024007923,2024-01-02,GBA_Sur,BEB-001,Agua Villa del Sur 2L,BEBIDAS,VENTA,86,220,18920,VTA20246787,USER018,2024-01,2024-W00
MOV2024007924,2024-03-06,GBA_Sur,LIM-002,Detergente Magistral 750ml,LIMPIEZA,TRANSFERENCIA,-157,400,-62800,TRF20248284,USER019,2024-03,2024-W09
MOV2024007925,2024-02-22,Córdoba,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,VENTA,62,1250,77500,VTA20241334,USER019,2024-02,2024-W07
MOV2024007926,2024-02-08,CABA_Centro,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,VENTA,61,420,25620,VTA20247005,USER003,2024-02,2024-W05
MOV2024007927,2024-02-26,GBA_Oeste,BEB-002,Coca-Cola 2.25L,BEBIDAS,COMPRA,426,680,289680,OC20247556,USER001,2024-02,2024-W08
MOV2024007928,2024-03-05,Rosario,ALK-002,Azúcar Ledesma 1kg,ALMACEN,VENTA,52,350,18200,VTA20243377,USER008,2024-03,2024-W09
MOV2024007929,2024-01-29,CABA_Centro,ALK-004,Fideos Moñito Matarazzo 500g,ALMACEN,VENTA,14,280,3920,VTA20245213,USER017,2024-01,2024-W04
MOV2024007930,2024-02-12,Córdoba,LIM-003,Jabón Polvo Ala 800g,LIMPIEZA,VENTA,32,580,18560,VTA20246505,USER020,2024-02,2024-W06
MOV2024007931,2024-01-20,Rosario,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,VENTA,31,420,13020,VTA20248328,USER004,2024-01,2024-W02
MOV2024007932,2024-01-09,CABA_Norte,LAC-003,Yogur Firme La Serenísima 190g,LACTEOS,COMPRA,280,150,42000,OC20241773,USER001,2024-01,2024-W01
MOV2024007933,2024-02-02,CABA_Norte,BEB-004,Vino Tinto Toro 1L,BEBIDAS,VENTA,51,850,43350,VTA20242504,USER004,2024-02,2024-W04
MOV2024007934,2024-02-19,GBA_Oeste,BEB-003,Cerveza Quilmes 1L,BEBIDAS,VENTA,13,350,4550,VTA20246828,USER011,2024-02,2024-W07
MOV2024007935,2024-02-15,GBA_Oeste,LIM-002,Detergente Magistral 750ml,LIMPIEZA,VENTA,53,400,21200,VTA20243417,USER007,2024-02,2024-W06
MOV2024007936,2024-01-05,La_Plata,LAC-003,Yogur Firme La Serenísima 190g,LACTEOS,COMPRA,491,150,73650,OC20241037,USER001,2024-01,2024-W00
MOV2024007937,2024-02-28,Mendoza,LIM-002,Detergente Magistral 750ml,LIMPIEZA,VENTA,59,400,23600,VTA20242687,USER003,2024-02,2024-W08
MOV2024007938,2024-01-24,Rosario,BEB-001,Agua Villa del Sur 2L,BEBIDAS,TRANSFERENCIA,28,220,6160,TRF20248380,USER017,2024-01,2024-W03
