ReservaID,FechaReserva,FechaEntrada,FechaSalida,HabitacionID,TipoHabitacion,Categoria,Plan,TarifaNoche,Noches,TotalReserva,Descuento,Estado,Mercado,Origen,Nacionalidad,CanalReserva,TipoHuesped,Adultos,Ninos,EsTemporadaAlta,Mes,Trimestre
RES2023015452,2023-07-25,2023-09-19,2023-09-23,STA030,Standard,Standard,Alojamiento + Desayuno,23125.0,4,92500.0,0.0,Check-out,Otros,Colombia,Otros,Booking.com,Individual,2,0,False,2023-09,T3-2023
RES2023015453,2023-09-14,2023-09-19,2023-09-21,STA022,Standard,Standard,Media Pensión,26825.0,2,53650.0,0.0,Check-out,Argentina,Córdoba,Argentina,Sitio Web Directo,Pareja,2,0,False,2023-09,T3-2023
RES2023015454,2023-07-11,2023-09-20,2023-09-26,STA034,Standard,Standard,Todo Incluido,30525.0,6,183150.0,0.0,Check-out,Brasil,São Paulo,Brasil,Booking.com,Pareja,2,0,False,2023-09,T3-2023
RES2023015455,2023-07-04,2023-09-20,2023-09-23,SUP057,Superior,Superior,Todo Incluido,40425.0,3,121275.0,0.0,Check-out,Europa,Italia,Europa,Agencia de Viajes,Individual,1,0,False,2023-09,T3-2023
RES2023015456,2023-08-26,2023-09-20,2023-09-26,STA024,Standard,Standard,Media Pensión,26825.0,6,149956.36,10993.64,Check-out,Otros,Chile,Otros,Agencia de Viajes,Pareja,1,0,False,2023-09,T3-2023
RES2023015457,2023-07-03,2023-09-20,2023-09-27,SUI068,Suite,Lujo,Todo Incluido,63525.0,7,444675.0,0.0,Check-out,Estados Unidos,Miami,Estados Unidos,Booking.com,Familia,4,0,False,2023-09,T3-2023
RES2023015458,2023-08-14,2023-09-20,2023-09-23,STA030,Standard,Standard,Todo Incluido,30525.0,3,91575.0,0.0,Check-in,Europa,España,Europa,Booking.com,Familia,2,0,False,2023-09,T3-2023
RES2023015459,2023-08-19,2023-09-20,2023-09-22,SUP052,Superior,Superior,Solo Alojamiento,24500.0,2,49000.0,0.0,Check-out,Otros,Uruguay,Otros,Sitio Web Directo,Pareja,2,0,False,2023-09,T3-2023
RES2023015460,2023-07-12,2023-09-20,2023-09-24,SUI062,Suite,Lujo,Todo Incluido,63525.0,4,254100.0,0.0,Check-out,Otros,México,Otros,Sitio Web Directo,Grupo,1,0,False,2023-09,T3-2023
RES2023015461,2023-07-29,2023-09-20,2023-09-24,FAM078,Familiar,Familiar,Media Pensión,45675.0,4,182700.0,0.0,Check-out,Europa,Alemania,Europa,Booking.com,Grupo,1,3,False,2023-09,T3-2023
RES2023015462,2023-07-05,2023-09-20,2023-09-25,STA005,Standard,Standard,Solo Alojamiento,18500.0,5,92500.0,0.0,Check-out,Europa,Francia,Europa,Booking.com,Pareja,1,0,False,2023-09,T3-2023
RES2023015463,2023-08-22,2023-09-20,2023-09-22,STA012,Standard,Standard,Todo Incluido,30525.0,2,61050.0,0.0,Check-out,Estados Unidos,Miami,Estados Unidos,Despegar.com,Pareja,2,0,False,2023-09,T3-2023
RES2023015464,2023-08-26,2023-09-20,2023-09-23,SUP040,Superior,Superior,Alojamiento + Desayuno,30625.0,3,91875.0,0.0,Check-out,Estados Unidos,Los Angeles,Estados Unidos,Booking.com,Grupo,3,1,False,2023-09,T3-2023
RES2023015465,2023-09-08,2023-09-20,2023-09-23,STA032,Standard,Standard,Alojamiento + Desayuno,23125.0,3,69375.0,0.0,Check-out,Europa,España,Europa,Directo Teléfono,Pareja,2,0,False,2023-09,T3-2023
RES2023015466,2023-09-14,2023-09-20,2023-09-22,STA014,Standard,Standard,Media Pensión,26825.0,2,53650.0,0.0,Check-out,Argentina,Buenos Aires,Argentina,Despegar.com,Familia,1,0,False,2023-09,T3-2023
RES2023015467,2023-09-14,2023-09-20,2023-09-21,STA022,Standard,Standard,Alojamiento + Desayuno,23125.0,1,23125.0,0.0,No Show,Argentina,Mendoza,Argentina,Booking.com,Individual,1,0,False,2023-09,T3-2023
RES2023015468,2023-07-04,2023-09-20,2023-09-23,SUP053,Superior,Superior,Media Pensión,35525.0,3,106575.0,0.0,Check-out,Brasil,Brasilia,Brasil,Booking.com,Pareja,2,0,False,2023-09,T3-2023
RES2023015469,2023-06-27,2023-09-20,2023-09-23,SUP056,Superior,Superior,Media Pensión,35525.0,3,106575.0,0.0,Check-out,Europa,Alemania,Europa,Booking.com,Pareja,2,0,False,2023-09,T3-2023
RES2023015470,2023-08-05,2023-09-20,2023-09-21,FAM079,Familiar,Familiar,Todo Incluido,51975.0,1,51975.0,0.0,Check-out,Brasil,São Paulo,Brasil,Sitio Web Directo,Familia,3,3,False,2023-09,T3-2023
RES2023015471,2023-07-10,2023-09-20,2023-09-22,SUP039,Superior,Superior,Todo Incluido,40425.0,2,70171.04,10678.96,Check-out,Otros,Chile,Otros,Despegar.com,Pareja,3,1,False,2023-09,T3-2023
RES2023015472,2023-08-28,2023-09-20,2023-09-26,FAM080,Familiar,Familiar,Media Pensión,45675.0,6,274050.0,0.0,Check-in,Otros,Uruguay,Otros,Expedia,Pareja,3,2,False,2023-09,T3-2023
RES2023015473,2023-07-19,2023-09-20,2023-09-25,STA003,Standard,Standard,Media Pensión,26825.0,5,134125.0,0.0,Check-in,Estados Unidos,Los Angeles,Estados Unidos,Booking.com,Familia,1,0,False,2023-09,T3-2023
RES2023015474,2023-08-24,2023-09-20,2023-09-23,SUP049,Superior,Superior,Alojamiento + Desayuno,30625.0,3,87151.3,4723.7,Check-out,Otros,México,Otros,Sitio Web Directo,Grupo,3,1,False,2023-09,T3-2023
RES2023015475,2023-07-02,2023-09-20,2023-09-23,SUI066,Suite,Lujo,Media Pensión,55825.0,3,167475.0,0.0,Check-in,Europa,España,Europa,Agencia de Viajes,Familia,1,2,False,2023-09,T3-2023
RES2023015476,2023-07-03,2023-09-20,2023-09-24,STA009,Standard,Standard,Media Pensión,26825.0,4,107300.0,0.0,Check-out,Europa,Reino Unido,Europa,Agencia de Viajes,Pareja,2,0,False,2023-09,T3-2023
RES2023015477,2023-08-30,2023-09-20,2023-09-23,STA023,Standard,Standard,Todo Incluido,30525.0,3,91575.0,0.0,Check-out,Otros,Uruguay,Otros,Despegar.com,Individual,1,0,False,2023-09,T3-2023
RES2023015478,2023-07-31,2023-09-20,2023-09-22,STA027,Standard,Standard,Alojamiento + Desayuno,23125.0,2,46250.0,0.0,Cancelada,Estados Unidos,Miami,Estados Unidos,Agencia de Viajes,Familia,1,0,False,2023-09,T3-2023
RES2023015479,2023-09-08,2023-09-20,2023-09-25,STA007,Standard,Standard,Solo Alojamiento,18500.0,5,83627.94,8872.06,Check-out,Otros,Chile,Otros,Sitio Web Directo,Familia,2,0,False,2023-09,T3-2023
RES2023015480,2023-08-29,2023-09-20,2023-09-23,SUI069,Suite,Lujo,Todo Incluido,63525.0,3,178934.71,11640.29,Check-out,Brasil,São Paulo,Brasil,Expedia,Pareja,4,2,False,2023-09,T3-2023
RES2023015481,2023-06-29,2023-09-20,2023-09-23,STA029,Standard,Standard,Solo Alojamiento,18500.0,3,55500.0,0.0,Check-out,Otros,Chile,Otros,Booking.com,Familia,1,0,False,2023-09,T3-2023
RES2023015482,2023-08-07,2023-09-20,2023-09-23,SUP050,Superior,Superior,Todo Incluido,40425.0,3,121275.0,0.0,Check-out,Argentina,Tucumán,Argentina,Booking.com,Pareja,3,1,False,2023-09,T3-2023
RES2023015483,2023-09-12,2023-09-20,2023-09-21,SUP043,Superior,Superior,Alojamiento + Desayuno,30625.0,1,30625.0,0.0,Check-out,Europa,Alemania,Europa,Expedia,Familia,2,1,False,2023-09,T3-2023
RES2023015484,2023-09-19,2023-09-20,2023-09-23,STA018,Standard,Standard,Media Pensión,26825.0,3,80475.0,0.0,No Show,Estados Unidos,New York,Estados Unidos,Booking.com,Grupo,2,0,False,2023-09,T3-2023
RES2023015485,2023-08-08,2023-09-20,2023-09-23,STA028,Standard,Standard,Solo Alojamiento,18500.0,3,55500.0,0.0,Check-in,Estados Unidos,Miami,Estados Unidos,Sitio Web Directo,Pareja,1,0,False,2023-09,T3-2023
RES2023015486,2023-07-13,2023-09-20,2023-09-24,STA006,Standard,Standard,Alojamiento + Desayuno,23125.0,4,92500.0,0.0,Check-out,Estados Unidos,Los Angeles,Estados Unidos,Booking.com,Pareja,1,0,False,2023-09,T3-2023
RES2023015487,2023-06-24,2023-09-20,2023-09-21,STA035,Standard,Standard,Media Pensión,26825.0,1,26825.0,0.0,Check-out,Brasil,Brasilia,Brasil,Sitio Web Directo,Pareja,2,0,False,2023-09,T3-2023
RES2023015488,2023-07-05,2023-09-20,2023-09-25,SUP042,Superior,Superior,Alojamiento + Desayuno,30625.0,5,153125.0,0.0,Check-in,Brasil,São Paulo,Brasil,Booking.com,Individual,3,1,False,2023-09,T3-2023
RES2023015489,2023-07-26,2023-09-20,2023-09-24,SUP060,Superior,Superior,Solo Alojamiento,24500.0,4,87819.28,10180.72,Check-out,Europa,Reino Unido,Europa,Despegar.com,Pareja,2,0,False,2023-09,T3-2023
RES2023015490,2023-06-24,2023-09-20,2023-09-21,SUI067,Suite,Lujo,Alojamiento + Desayuno,48125.0,1,48125.0,0.0,Check-out,Otros,México,Otros,Expedia,Pareja,3,2,False,2023-09,T3-2023
RES2023015491,2023-09-05,2023-09-20,2023-09-23,STA010,Standard,Standard,Media Pensión,26825.0,3,80475.0,0.0,Check-in,Brasil,São Paulo,Brasil,Sitio Web Directo,Pareja,1,0,False,2023-09,T3-2023
RES2023015492,2023-07-30,2023-09-20,2023-09-23,STA015,Standard,Standard,Alojamiento + Desayuno,23125.0,3,62239.74,7135.26,Check-out,Otros,Chile,Otros,Despegar.com,Familia,1,0,False,2023-09,T3-2023
RES2023015493,2023-08-02,2023-09-20,2023-09-26,STA011,Standard,Standard,Todo Incluido,30525.0,6,183150.0,0.0,Check-in,Argentina,Santa Fe,Argentina,Agencia de Viajes,Pareja,2,0,False,2023-09,T3-2023
RES2023015494,2023-08-24,2023-09-20,2023-09-25,FAM077,Familiar,Familiar,Todo Incluido,51975.0,5,259875.0,0.0,Check-out,Argentina,Tucumán,Argentina,Sitio Web Directo,Pareja,1,0,False,2023-09,T3-2023
RES2023015495,2023-08-20,2023-09-20,2023-09-23,STA002,Standard,Standard,Alojamiento + Desayuno,23125.0,3,69375.0,0.0,Check-out,Brasil,São Paulo,Brasil,Sitio Web Directo,Individual,2,0,False,2023-09,T3-2023
RES2023015496,2023-08-19,2023-09-20,2023-09-25,SUP044,Superior,Superior,Todo Incluido,40425.0,5,202125.0,0.0,Check-out,Estados Unidos,Miami,Estados Unidos,Directo Teléfono,Pareja,3,0,False,2023-09,T3-2023
RES2023015497,2023-09-18,2023-09-20,2023-09-24,SUP045,Superior,Superior,Solo Alojamiento,24500.0,4,98000.0,0.0,Check-out,Argentina,Santa Fe,Argentina,Directo Teléfono,Pareja,1,1,False,2023-09,T3-2023
RES2023015498,2023-07-24,2023-09-20,2023-09-22,STA004,Standard,Standard,Solo Alojamiento,18500.0,2,37000.0,0.0,Check-out,Estados Unidos,Los Angeles,Estados Unidos,Sitio Web Directo,Pareja,2,0,False,2023-09,T3-2023
RES2023015499,2023-07-31,2023-09-20,2023-09-23,SUI064,Suite,Lujo,Solo Alojamiento,38500.0,3,115500.0,0.0,Check-out,Otros,Colombia,Otros,Expedia,Familia,1,0,False,2023-09,T3-2023
RES2023015500,2023-09-12,2023-09-20,2023-09-25,SUP051,Superior,Superior,Alojamiento + Desayuno,30625.0,5,153125.0,0.0,Check-out,Brasil,Rio de Janeiro,Brasil,Booking.com,Individual,3,1,False,2023-09,T3-2023
RES2023015501,2023-08-01,2023-09-20,2023-09-27,SUP054,Superior,Superior,Alojamiento + Desayuno,30625.0,7,214375.0,0.0,Check-in,Argentina,Santa Fe,Argentina,Sitio Web Directo,Pareja,1,1,False,2023-09,T3-2023
RES2023015502,2023-07-12,2023-09-20,2023-09-26,STA008,Standard,Standard,Alojamiento + Desayuno,23125.0,6,138750.0,0.0,Check-out,Argentina,Tucumán,Argentina,Booking.com,Familia,2,0,False,2023-09,T3-2023
RES2023015503,2023-08-13,2023-09-20,2023-09-23,STA025,Standard,Standard,Alojamiento + Desayuno,23125.0,3,69375.0,0.0,Check-out,Estados Unidos,Miami,Estados Unidos,Sitio Web Directo,Individual,1,0,False,2023-09,T3-2023
RES2023015504,2023-08-12,2023-09-20,2023-09-24,SUP047,Superior,Superior,Solo Alojamiento,24500.0,4,98000.0,0.0,Check-in,Otros,Chile,Otros,Expedia,Pareja,1,1,False,2023-09,T3-2023
RES2023015505,2023-08-26,2023-09-21,2023-09-22,SUI068,Suite,Lujo,Alojamiento + Desayuno,48125.0,1,48125.0,0.0,Cancelada,Argentina,Tucumán,Argentina,Expedia,Pareja,4,0,False,2023-09,T3-2023
RES2023015506,2023-08-18,2023-09-21,2023-09-24,STA018,Standard,Standard,Alojamiento + Desayuno,23125.0,3,69375.0,0.0,Check-out,Otros,Colombia,Otros,Booking.com,Individual,2,0,False,2023-09,T3-2023
RES2023015507,2023-07-08,2023-09-21,2023-09-25,SUP041,Superior,Superior,Media Pensión,35525.0,4,142100.0,0.0,Check-out,Argentina,Mendoza,Argentina,Booking.com,Grupo,3,0,False,2023-09,T3-2023
RES2023015508,2023-09-07,2023-09-21,2023-09-28,STA012,Standard,Standard,Media Pensión,26825.0,7,187775.0,0.0,Check-in,Estados Unidos,Los Angeles,Estados Unidos,Directo Teléfono,Familia,1,0,False,2023-09,T3-2023
RES2023015509,2023-07-24,2023-09-21,2023-09-24,STA016,Standard,Standard,Alojamiento + Desayuno,23125.0,3,69375.0,0.0,Check-in,Estados Unidos,Miami,Estados Unidos,Directo Teléfono,Familia,1,0,False,2023-09,T3-2023
RES2023015510,2023-08-21,2023-09-21,2023-09-23,FAM076,Familiar,Familiar,Alojamiento + Desayuno,39375.0,2,78750.0,0.0,No Show,Argentina,Tucumán,Argentina,Expedia,Pareja,2,0,False,2023-09,T3-2023
RES2023015511,2023-07-06,2023-09-21,2023-09-23,STA004,Standard,Standard,Alojamiento + Desayuno,23125.0,2,46250.0,0.0,Check-in,Argentina,Córdoba,Argentina,Directo Teléfono,Individual,1,0,False,2023-09,T3-2023
RES2023015512,2023-08-16,2023-09-21,2023-09-26,SUP046,Superior,Superior,Media Pensión,35525.0,5,177625.0,0.0,Check-in,Europa,Reino Unido,Europa,Booking.com,Individual,1,0,False,2023-09,T3-2023
RES2023015513,2023-07-30,2023-09-21,2023-09-23,STA015,Standard,Standard,Alojamiento + Desayuno,23125.0,2,46250.0,0.0,Check-out,Brasil,Rio de Janeiro,Brasil,Expedia,Grupo,2,0,False,2023-09,T3-2023
RES2023015514,2023-09-08,2023-09-21,2023-09-24,STA024,Standard,Standard,Solo Alojamiento,18500.0,3,55500.0,0.0,Check-out,Europa,Reino Unido,Europa,Agencia de Viajes,Familia,2,0,False,2023-09,T3-2023
RES2023015515,2023-08-26,2023-09-21,2023-09-26,STA009,Standard,Standard,Media Pensión,26825.0,5,124809.47,9315.53,No Show,Europa,Francia,Europa,Expedia,Familia,2,0,False,2023-09,T3-2023
RES2023015516,2023-08-21,2023-09-21,2023-09-23,SUP037,Superior,Superior,Media Pensión,35525.0,2,60424.93,10625.07,Check-out,Argentina,Córdoba,Argentina,Booking.com,Pareja,2,1,False,2023-09,T3-2023
RES2023015517,2023-07-14,2023-09-21,2023-09-24,STA010,Standard,Standard,Solo Alojamiento,18500.0,3,55500.0,0.0,Check-in,Argentina,Buenos Aires,Argentina,Sitio Web Directo,Individual,2,0,False,2023-09,T3-2023
RES2023015518,2023-08-24,2023-09-21,2023-09-24,STA034,Standard,Standard,Alojamiento + Desayuno,23125.0,3,69375.0,0.0,Check-out,Otros,Chile,Otros,Booking.com,Familia,2,0,False,2023-09,T3-2023
RES2023015519,2023-09-01,2023-09-21,2023-09-26,SUP040,Superior,Superior,Solo Alojamiento,24500.0,5,122500.0,0.0,Check-in,Brasil,Rio de Janeiro,Brasil,Agencia de Viajes,Pareja,1,0,False,2023-09,T3-2023
RES2023015520,2023-08-15,2023-09-21,2023-09-23,SUP045,Superior,Superior,Todo Incluido,40425.0,2,80850.0,0.0,Check-out,Otros,Uruguay,Otros,Expedia,Pareja,1,0,False,2023-09,T3-2023
RES2023015521,2023-08-14,2023-09-21,2023-09-23,STA001,Standard,Standard,Alojamiento + Desayuno,23125.0,2,43307.96,2942.04,Check-out,Argentina,Mendoza,Argentina,Despegar.com,Grupo,2,0,False,2023-09,T3-2023
RES2023015522,2023-06-25,2023-09-21,2023-09-23,SUI063,Suite,Lujo,Solo Alojamiento,38500.0,2,77000.0,0.0,Check-out,Estados Unidos,Miami,Estados Unidos,Agencia de Viajes,Grupo,4,1,False,2023-09,T3-2023
RES2023015523,2023-08-02,2023-09-21,2023-09-26,STA030,Standard,Standard,Media Pensión,26825.0,5,134125.0,0.0,Check-out,Estados Unidos,Los Angeles,Estados Unidos,Booking.com,Pareja,2,0,False,2023-09,T3-2023
RES2023015524,2023-09-19,2023-09-21,2023-09-26,STA002,Standard,Standard,Media Pensión,26825.0,5,134125.0,0.0,Cancelada,Europa,Francia,Europa,Expedia,Familia,1,0,False,2023-09,T3-2023
RES2023015525,2023-07-13,2023-09-21,2023-09-25,STA028,Standard,Standard,Media Pensión,26825.0,4,107300.0,0.0,Cancelada,Argentina,Tucumán,Argentina,Booking.com,Individual,2,0,False,2023-09,T3-2023
RES2023015526,2023-09-12,2023-09-21,2023-09-27,SUP060,Superior,Superior,Solo Alojamiento,24500.0,6,147000.0,0.0,Check-in,Europa,Italia,Europa,Sitio Web Directo,Pareja,3,0,False,2023-09,T3-2023
RES2023015527,2023-08-29,2023-09-21,2023-09-24,FAM077,Familiar,Familiar,Solo Alojamiento,31500.0,3,94500.0,0.0,Check-in,Otros,México,Otros,Booking.com,Pareja,3,1,False,2023-09,T3-2023
RES2023015528,2023-07-13,2023-09-21,2023-09-23,SUP043,Superior,Superior,Solo Alojamiento,24500.0,2,49000.0,0.0,Check-out,Otros,Colombia,Otros,Booking.com,Pareja,3,1,False,2023-09,T3-2023
RES2023015529,2023-09-02,2023-09-21,2023-09-23,SUP036,Superior,Superior,Alojamiento + Desayuno,30625.0,2,61250.0,0.0,Check-out,Brasil,Brasilia,Brasil,Sitio Web Directo,Pareja,3,1,False,2023-09,T3-2023
RES2023015530,2023-08-09,2023-09-21,2023-09-23,STA031,Standard,Standard,Solo Alojamiento,18500.0,2,37000.0,0.0,Check-out,Estados Unidos,Miami,Estados Unidos,Sitio Web Directo,Individual,1,0,False,2023-09,T3-2023
RES2023015531,2023-07-20,2023-09-21,2023-09-25,STA013,Standard,Standard,Todo Incluido,30525.0,4,122100.0,0.0,Check-out,Europa,Alemania,Europa,Despegar.com,Pareja,1,0,False,2023-09,T3-2023
RES2023015532,2023-09-14,2023-09-21,2023-09-24,SUI062,Suite,Lujo,Solo Alojamiento,38500.0,3,115500.0,0.0,No Show,Europa,Francia,Europa,Booking.com,Familia,4,2,False,2023-09,T3-2023
RES2023015533,2023-08-30,2023-09-21,2023-09-24,FAM075,Familiar,Familiar,Solo Alojamiento,31500.0,3,94500.0,0.0,Check-out,Argentina,Tucumán,Argentina,Expedia,Grupo,1,2,False,2023-09,T3-2023
RES2023015534,2023-07-30,2023-09-21,2023-09-22,STA025,Standard,Standard,Solo Alojamiento,18500.0,1,18500.0,0.0,Check-out,Otros,Uruguay,Otros,Booking.com,Individual,1,0,False,2023-09,T3-2023
RES2023015535,2023-09-18,2023-09-21,2023-09-24,STA020,Standard,Standard,Media Pensión,26825.0,3,80475.0,0.0,Check-out,Brasil,Rio de Janeiro,Brasil,Despegar.com,Grupo,2,0,False,2023-09,T3-2023
RES2023015536,2023-07-09,2023-09-21,2023-09-26,STA017,Standard,Standard,Solo Alojamiento,18500.0,5,92500.0,0.0,Check-out,Argentina,Buenos Aires,Argentina,Booking.com,Pareja,2,0,False,2023-09,T3-2023
RES2023015537,2023-08-31,2023-09-21,2023-09-26,SUP039,Superior,Superior,Alojamiento + Desayuno,30625.0,5,153125.0,0.0,Check-out,Brasil,São Paulo,Brasil,Booking.com,Pareja,1,1,False,2023-09,T3-2023
RES2023015538,2023-08-21,2023-09-21,2023-09-26,STA032,Standard,Standard,Media Pensión,26825.0,5,134125.0,0.0,Cancelada,Otros,Chile,Otros,Expedia,Individual,1,0,False,2023-09,T3-2023
RES2023015539,2023-08-16,2023-09-21,2023-09-24,SUI067,Suite,Lujo,Alojamiento + Desayuno,48125.0,3,144375.0,0.0,Check-in,Estados Unidos,Los Angeles,Estados Unidos,Booking.com,Grupo,4,2,False,2023-09,T3-2023
RES2023015540,2023-07-07,2023-09-21,2023-09-23,STA029,Standard,Standard,Alojamiento + Desayuno,23125.0,2,46250.0,0.0,Check-out,Otros,Chile,Otros,Booking.com,Pareja,1,0,False,2023-09,T3-2023
RES2023015541,2023-09-19,2023-09-21,2023-09-23,FAM074,Familiar,Familiar,Todo Incluido,51975.0,2,103950.0,0.0,No Show,Otros,Colombia,Otros,Sitio Web Directo,Familia,1,3,False,2023-09,T3-2023
RES2023015542,2023-06-23,2023-09-21,2023-09-24,STA027,Standard,Standard,Solo Alojamiento,18500.0,3,48137.44,7362.56,Check-in,Estados Unidos,New York,Estados Unidos,Booking.com,Grupo,2,0,False,2023-09,T3-2023
RES2023015543,2023-08-21,2023-09-21,2023-09-22,FAM078,Familiar,Familiar,Alojamiento + Desayuno,39375.0,1,39375.0,0.0,Check-out,Estados Unidos,New York,Estados Unidos,Agencia de Viajes,Familia,5,2,False,2023-09,T3-2023
RES2023015544,2023-09-19,2023-09-21,2023-09-23,FAM080,Familiar,Familiar,Alojamiento + Desayuno,39375.0,2,78750.0,0.0,Check-out,Brasil,Brasilia,Brasil,Sitio Web Directo,Pareja,4,3,False,2023-09,T3-2023
RES2023015545,2023-07-30,2023-09-21,2023-09-24,STA014,Standard,Standard,Todo Incluido,30525.0,3,91575.0,0.0,Check-out,Europa,Francia,Europa,Sitio Web Directo,Pareja,2,0,False,2023-09,T3-2023
RES2023015546,2023-08-01,2023-09-21,2023-09-26,SUP038,Superior,Superior,Media Pensión,35525.0,5,177625.0,0.0,Check-out,Europa,Francia,Europa,Booking.com,Grupo,2,0,False,2023-09,T3-2023
RES2023015547,2023-06-29,2023-09-21,2023-09-23,FAM073,Familiar,Familiar,Alojamiento + Desayuno,39375.0,2,78750.0,0.0,Check-out,Europa,España,Europa,Sitio Web Directo,Pareja,5,2,False,2023-09,T3-2023
RES2023015548,2023-09-09,2023-09-21,2023-09-23,SUP052,Superior,Superior,Alojamiento + Desayuno,30625.0,2,61250.0,0.0,Check-out,Otros,Chile,Otros,Sitio Web Directo,Pareja,3,1,False,2023-09,T3-2023
RES2023015549,2023-08-25,2023-09-21,2023-09-24,SUP048,Superior,Superior,Solo Alojamiento,24500.0,3,73500.0,0.0,Check-out,Argentina,Santa Fe,Argentina,Expedia,Familia,1,1,False,2023-09,T3-2023
RES2023015550,2023-07-26,2023-09-21,2023-09-28,STA008,Standard,Standard,Alojamiento + Desayuno,23125.0,7,147682.64,14192.36,Check-out,Argentina,Santa Fe,Argentina,Booking.com,Pareja,1,0,False,2023-09,T3-2023
RES2023015551,2023-07-11,2023-09-21,2023-09-28,SUP044,Superior,Superior,Solo Alojamiento,24500.0,7,171500.0,0.0,Check-out,Brasil,São Paulo,Brasil,Directo Teléfono,Individual,1,0,False,2023-09,T3-2023
RES2023015552,2023-08-23,2023-09-21,2023-09-24,SUP050,Superior,Superior,Alojamiento + Desayuno,30625.0,3,86091.17,5783.83,Check-out,Argentina,Santa Fe,Argentina,Expedia,Pareja,1,0,False,2023-09,T3-2023
RES2023015553,2023-08-14,2023-09-21,2023-09-22,SUP053,Superior,Superior,Solo Alojamiento,24500.0,1,21151.24,3348.76,Check-in,Argentina,Mendoza,Argentina,Booking.com,Pareja,3,0,False,2023-09,T3-2023
RES2023015554,2023-07-05,2023-09-21,2023-09-24,SUP051,Superior,Superior,Todo Incluido,40425.0,3,121275.0,0.0,Check-in,Otros,Colombia,Otros,Sitio Web Directo,Familia,2,0,False,2023-09,T3-2023
RES2023015555,2023-07-27,2023-09-21,2023-09-25,STA033,Standard,Standard,Media Pensión,26825.0,4,107300.0,0.0,Check-out,Estados Unidos,New York,Estados Unidos,Sitio Web Directo,Pareja,1,0,False,2023-09,T3-2023
RES2023015556,2023-08-20,2023-09-21,2023-09-25,SUP047,Superior,Superior,Todo Incluido,40425.0,4,161700.0,0.0,No Show,Brasil,Rio de Janeiro,Brasil,Booking.com,Individual,2,1,False,2023-09,T3-2023
RES2023015557,2023-08-28,2023-09-21,2023-09-22,STA011,Standard,Standard,Todo Incluido,30525.0,1,30525.0,0.0,Check-in,Argentina,Mendoza,Argentina,Booking.com,Pareja,1,0,False,2023-09,T3-2023
RES2023015558,2023-07-10,2023-09-21,2023-09-25,STA023,Standard,Standard,Solo Alojamiento,18500.0,4,74000.0,0.0,Check-out,Brasil,Rio de Janeiro,Brasil,Booking.com,Pareja,1,0,False,2023-09,T3-2023
RES2023015559,2023-08-11,2023-09-22,2023-09-24,SUP054,Superior,Superior,Todo Incluido,40425.0,2,80850.0,0.0,Check-in,Argentina,Mendoza,Argentina,Sitio Web Directo,Individual,2,1,False,2023-09,T3-2023
RES2023015560,2023-09-17,2023-09-22,2023-09-25,SUP059,Superior,Superior,Solo Alojamiento,24500.0,3,73500.0,0.0,Check-out,Brasil,Rio de Janeiro,Brasil,Sitio Web Directo,Pareja,3,0,False,2023-09,T3-2023
RES2023015561,2023-09-10,2023-09-22,2023-09-25,STA017,Standard,Standard,Media Pensión,26825.0,3,80475.0,0.0,Check-out,Estados Unidos,Los Angeles,Estados Unidos,Sitio Web Directo,Individual,2,0,False,2023-09,T3-2023
RES2023015562,2023-06-24,2023-09-22,2023-09-27,SUP057,Superior,Superior,Todo Incluido,40425.0,5,202125.0,0.0,Check-out,Brasil,Brasilia,Brasil,Expedia,Grupo,3,1,False,2023-09,T3-2023
